AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,11.9363,44.88557,17.57992,0,0,25/09/2020 04:19:57,50
-1134,0,0,15.706,33.03317,11.91754,0,0,25/09/2020 04:19:57,50
-1110,0,0,22.99554,-6.397704,64.06423,0,0,25/09/2020 04:19:57,50
-1086,0,0,12.75663,33.8739,37.1115,0,1,25/09/2020 04:19:57,50
-1062,0,0,3.811146,-48.2928,32.62674,0,1,25/09/2020 04:19:57,50
-1250,0,0,7.431008,46.16288,26.48948,0,1,25/09/2020 04:19:58,101
-1134,1,0,15.30068,36.12839,5.201488,0,0,25/09/2020 04:19:58,101
-1110,0,0,0.1570171,-3.188062,67.14201,0,7,25/09/2020 04:19:58,101
-1086,0,1,21.9852,41.36026,45.95752,0,1,25/09/2020 04:19:58,101
-1062,0,0,11.13004,-48.00115,27.87893,0,5,25/09/2020 04:19:58,101
-1250,0,0,16.65243,45.28991,36.29517,0,1,25/09/2020 04:19:59,152
-1134,1,0,3.76456,47.95374,12.15626,0,2,25/09/2020 04:19:59,152
-1110,0,0,15.62233,-5.692461,66.8707,0,9,25/09/2020 04:19:59,152
-1086,0,1,9.349932,44.00696,55.8712,0,1,25/09/2020 04:19:59,152
-1062,0,0,19.54197,-44.78316,15.56877,0,7,25/09/2020 04:19:59,152
-1250,0,1,6.253236,25.59298,59.26572,0,1,25/09/2020 04:20:00,203
-1134,1,0,16.34327,41.44512,24.18298,0,2,25/09/2020 04:20:00,203
-1110,0,0,6.023754,-7.783022,66.37943,0,13,25/09/2020 04:20:00,203
-1086,0,1,13.59049,43.31823,61.49118,0,1,25/09/2020 04:20:00,203
-1062,1,0,15.35511,-32.62138,6.484685,0,7,25/09/2020 04:20:00,203
-1250,0,2,21.43888,14.73952,58.20124,0,1,25/09/2020 04:20:01,254
-1134,1,0,14.18446,26.67381,27.02908,0,2,25/09/2020 04:20:01,254
-1110,0,0,16.05554,-18.022,62.75777,0,13,25/09/2020 04:20:01,254
-1086,0,1,25.19163,31.14021,63.4426,0,1,25/09/2020 04:20:01,254
-1062,1,1,17.84087,-15.67256,8.327657,0,7,25/09/2020 04:20:01,254
-1250,0,2,8.414514,5.775856,57.92875,0,1,25/09/2020 04:20:02,305
-1134,1,1,34.58345,13.83284,6.853959,1,2,25/09/2020 04:20:02,305
-1110,1,0,7.209367,-17.94461,58.14333,0,13,25/09/2020 04:20:02,305
-1086,0,1,11.45826,19.75389,66.22626,0,1,25/09/2020 04:20:02,305
-1062,1,1,29.94605,4.747777,6.544348,0,7,25/09/2020 04:20:02,305
-1250,0,2,15.81486,-0.824549,51.98638,0,1,25/09/2020 04:20:03,356
-1134,2,1,8.53844,12.14537,2.168944,1,3,25/09/2020 04:20:03,356
-1110,1,1,8.388329,-17.82354,57.07846,0,13,25/09/2020 04:20:03,356
-1086,0,1,18.49712,16.31681,58.14747,0,4,25/09/2020 04:20:03,356
-1062,1,2,25.5867,27.73638,10.22653,0,7,25/09/2020 04:20:03,356
-1250,0,2,6.939318,0.4493892,33.01287,0,1,25/09/2020 04:20:04,407
-1134,2,1,5.482915,12.73609,0.898187,1,8,25/09/2020 04:20:04,407
