AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,11.98497,30.90376,24.0188,0,0,24/09/2020 12:14:53,50
-1134,0,0,2.632337,-5.355847,24.4139,1,0,24/09/2020 12:14:53,50
-1110,0,0,35.89406,1.276876,60.17894,0,1,24/09/2020 12:14:53,50
-1086,1,1,2.437559,-41.28031,25.40173,0,0,24/09/2020 12:14:53,50
-1062,0,0,10.52279,17.94344,59.29365,0,0,24/09/2020 12:14:53,50
-1250,0,0,11.47398,38.20743,12.00623,0,0,24/09/2020 12:14:54,101
-1134,0,0,20.52036,-3.141272,35.39716,1,0,24/09/2020 12:14:54,101
-1110,0,0,10.25367,-17.98204,66.84823,0,3,24/09/2020 12:14:54,101
-1086,1,2,9.536089,-40.16121,22.27839,0,0,24/09/2020 12:14:54,101
-1062,0,0,11.73114,22.87589,61.95995,0,0,24/09/2020 12:14:54,101
-1250,1,0,11.63463,44.50496,11.23211,0,0,24/09/2020 12:14:55,152
-1134,0,0,0.4638459,-9.121559,41.05289,1,4,24/09/2020 12:14:55,152
-1110,0,0,24.87845,-25.81181,63.5114,0,3,24/09/2020 12:14:55,152
-1086,2,2,4.210134,-39.70651,25.53559,0,0,24/09/2020 12:14:55,152
-1062,0,0,6.368117,23.15489,66.79848,0,1,24/09/2020 12:14:55,152
-1250,1,0,8.617491,47.95198,9.737535,0,4,24/09/2020 12:14:56,203
-1134,0,0,7.53913,-7.1497,32.70696,1,4,24/09/2020 12:14:56,203
-1110,0,0,6.425469,-37.55105,60.29264,0,3,24/09/2020 12:14:56,203
-1086,2,2,13.82231,-31.57422,24.20395,0,0,24/09/2020 12:14:56,203
-1062,0,0,10.42883,12.95846,65.71223,0,3,24/09/2020 12:14:56,203
-1250,1,0,15.7402,46.76911,14.44211,0,7,24/09/2020 12:14:57,254
-1134,0,0,9.495509,2.300263,20.98373,1,4,24/09/2020 12:14:57,254
-1110,0,0,11.17774,-45.03739,55.37277,0,3,24/09/2020 12:14:57,254
-1086,2,2,23.66751,-26.19237,35.32182,0,0,24/09/2020 12:14:57,254
-1062,0,0,15.78434,1.008463,58.79019,0,3,24/09/2020 12:14:57,254
-1250,1,0,5.818511,46.88745,19.52483,0,7,24/09/2020 12:14:58,305
-1134,1,0,14.596,19.64949,24.44374,1,4,24/09/2020 12:14:58,305
-1110,0,0,5.689044,-40.17286,51.49665,0,3,24/09/2020 12:14:58,305
-1086,2,2,10.9136,-25.85622,34.87847,0,2,24/09/2020 12:14:58,305
-1062,0,1,32.63142,-15.60127,58.96211,0,3,24/09/2020 12:14:58,305
-1250,1,0,14.73244,40.97314,23.1327,0,7,24/09/2020 12:14:59,356
-1134,1,1,12.70869,25.94886,32.56388,1,4,24/09/2020 12:14:59,356
-1110,0,1,6.099829,-37.68991,48.51475,0,3,24/09/2020 12:14:59,356
-1086,2,2,19.19036,-33.12336,37.99636,0,2,24/09/2020 12:14:59,356
-1062,1,1,33.97496,-39.25528,52.36939,0,3,24/09/2020 12:14:59,356
-1250,2,0,3.005446,26.7248,18.72766,0,7,24/09/2020 12:15:00,407
-1134,1,1,5.482919,29.30641,36.43045,1,8,24/09/2020 12:15:00,407
-1110,0,1,4.115324,-35.53755,55.06566,0,3,24/09/2020 12:15:00,407
-1086,2,2,18.92614,-38.05231,35.49234,0,2,24/09/2020 12:15:00,407
-1062,1,1,6.670687,-47.61576,45.51777,0,4,24/09/2020 12:15:00,407
-1250,2,0,30.7649,10.72562,20.40524,0,7,24/09/2020 12:15:01,458
-1134,1,2,7.537991,27.59219,32.69938,1,12,24/09/2020 12:15:01,458
-1110,0,1,16.81243,-26.32375,42.37096,0,3,24/09/2020 12:15:01,458
-1086,2,2,16.02166,-27.97654,26.22388,0,2,24/09/2020 12:15:01,458
-1062,1,1,4.172075,-47.48909,31.92219,0,6,24/09/2020 12:15:01,458
-1250,2,0,22.40327,-3.138603,8.361552,0,7,24/09/2020 12:15:02,509
-1134,1,2,9.036357,21.91621,29.32344,1,12,24/09/2020 12:15:02,509
-1110,0,1,17.92634,-14.74604,46.92616,0,5,24/09/2020 12:15:02,509
-1086,3,2,15.86276,-23.66079,18.08081,0,2,24/09/2020 12:15:02,509
-1062,1,1,12.59003,-46.79823,26.30135,0,8,24/09/2020 12:15:02,509
-1250,2,0,11.75944,-6.43473,-2.417127,0,7,24/09/2020 12:15:03,560
-1134,2,2,11.66919,14.63064,32.77766,1,12,24/09/2020 12:15:03,560
-1110,0,2,20.79692,2.143421,52.29572,0,5,24/09/2020 12:15:03,560
-1086,3,2,5.99837,-12.22073,4.499238,0,2,24/09/2020 12:15:03,560
-1062,1,2,8.446568,-45.19357,19.84613,0,8,24/09/2020 12:15:03,560
-1250,3,1,7.96495,0.5537372,-16.69218,0,7,24/09/2020 12:15:04,611
-1134,2,2,17.54001,6.483979,42.41501,1,12,24/09/2020 12:15:04,611
-1110,0,2,15.08283,15.70559,61.22565,0,5,24/09/2020 12:15:04,611
-1086,3,2,8.56592,-6.60954,6.158994,0,2,24/09/2020 12:15:04,611
-1062,1,2,2.153984,-39.39221,11.90257,0,8,24/09/2020 12:15:04,611
-1250,3,2,13.05098,14.83015,-15.79761,0,7,24/09/2020 12:15:05,662
