snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
6.434533,-3.430802,29.89057,8.399644,257.6128,0,25/09/2020 03:39:45,51
0,-5.443462,28.78988,3.831772,114.3491,0,25/09/2020 03:39:46,102
0,2.597189,33.19273,3.831772,116.7068,0,25/09/2020 03:39:47,153
0,2.374306,25.9282,3.831772,188.9426,0,25/09/2020 03:39:48,204
0,6.037733,21.69288,3.831772,263.9192,0,25/09/2020 03:39:49,255
0,5.463955,25.43848,3.831772,356.8476,0,25/09/2020 03:39:50,306
0,3.054942,29.4981,3.831772,298.4726,0,25/09/2020 03:39:51,357
0,-1.598174,34.19423,3.831772,189.9197,0,25/09/2020 03:39:52,408
0,-4.831468,32.84155,3.831772,264.0116,0,25/09/2020 03:39:53,459
0.6570768,-6.410451,32.0393,3.831772,357.0151,0,25/09/2020 03:39:54,510
0,-1.800606,31.67038,3.831772,252.8175,0,25/09/2020 03:39:55,561
0,-0.8001393,26.58276,3.831772,242.8412,0,25/09/2020 03:39:56,612
0,-0.6554821,18.85868,3.831772,231.1834,0,25/09/2020 03:39:57,663
0,-0.3788333,13.07448,3.831772,297.7005,0,25/09/2020 03:39:58,714
0,-6.093156,14.98176,3.831772,74.46307,0,25/09/2020 03:39:59,765
0,-7.890023,17.16641,3.831772,378.6271,0,25/09/2020 03:40:00,816
0,0.5689867,16.39817,3.831772,161.5007,0,25/09/2020 03:40:01,867
0,3.218635,16.07111,3.831772,312.1094,0,25/09/2020 03:40:02,918
0,-2.715425,18.32292,3.831772,353.3247,0,25/09/2020 03:40:03,969
0,-2.998666,19.69201,3.831772,61.03544,0,25/09/2020 03:40:04,1020
0,-6.742929,16.67564,3.831772,94.38042,0,25/09/2020 03:40:05,1071
0,-4.902126,17.24873,3.831772,330.2786,0,25/09/2020 03:40:06,1122
0,-12.66285,19.3594,3.831772,258.4804,0,25/09/2020 03:40:07,1173
0,-14.59471,19.5766,3.831772,366.8922,0,25/09/2020 03:40:08,1224
0,-12.55102,25.59176,3.831772,147.4842,0,25/09/2020 03:40:09,1275
0,-10.13842,18.25165,3.831772,218.2013,0,25/09/2020 03:40:10,1326
0,-6.102519,9.982346,3.831772,157.8584,0,25/09/2020 03:40:11,1377
0,-6.899714,12.4537,3.831772,156.5716,0,25/09/2020 03:40:12,1428
0,-8.861825,17.99059,3.831772,374.9211,0,25/09/2020 03:40:13,1479
0,-6.989325,14.96789,3.831772,91.45401,0,25/09/2020 03:40:14,1530
0,-0.2694136,17.9948,3.831772,261.8597,0,25/09/2020 03:40:15,1581
0,-5.751084,20.83874,3.831772,383.6738,0,25/09/2020 03:40:16,1632
0,1.276905,23.53514,3.831772,109.5361,0,25/09/2020 03:40:17,1683
0,7.597167,19.92052,3.831772,147.0226,0,25/09/2020 03:40:18,1734
0,4.39484,22.54453,3.831772,83.26431,0,25/09/2020 03:40:19,1785
0,8.24641,25.82614,3.831772,362.4748,0,25/09/2020 03:40:20,1836
0,7.120448,25.45232,3.831772,105.9082,0,25/09/2020 03:40:21,1887
0,10.87581,21.89463,3.831772,259.2498,0,25/09/2020 03:40:22,1938
0,6.991209,20.81942,3.831772,372.4849,0,25/09/2020 03:40:23,1989
0,10.33855,21.78629,3.831772,198.9066,0,25/09/2020 03:40:24,2040
0,11.54348,12.24962,3.831772,245.541,0,25/09/2020 03:40:25,2091
0,11.83884,9.682398,3.831772,283.6833,0,25/09/2020 03:40:26,2142
7.82703,2.321966,7.36824,7.76379,220.2871,0,25/09/2020 03:40:27,2193
6.361509,5.867877,16.1078,9.868953,354.6024,0,25/09/2020 03:40:28,2244
0.3577869,3.350251,15.49784,9.868953,192.9408,0,25/09/2020 03:40:29,2295
0,7.767226,20.56383,9.868953,210.1214,0,25/09/2020 03:40:30,2346
0,1.941323,17.55424,9.868953,342.536,0,25/09/2020 03:40:31,2397
0,-5.046831,11.96814,9.868953,246.387,0,25/09/2020 03:40:32,2448
0,-5.895123,10.24403,9.868953,328.6334,0,25/09/2020 03:40:33,2499
0,-11.71657,12.48445,9.868953,171.5663,0,25/09/2020 03:40:34,2550
0,-9.852422,11.36584,9.868953,55.17698,0,25/09/2020 03:40:36,2601
0,-11.45479,15.71319,9.868953,220.9265,0,25/09/2020 03:40:37,2652
0,-10.81942,9.0189,9.868953,284.2811,0,25/09/2020 03:40:38,2703
9.68749E-14,-14.54757,5.940041,9.868953,123.9843,0,25/09/2020 03:40:39,2754
10.57353,-3.391865,12.85487,6.483866,159.8389,0,25/09/2020 03:40:40,2805
3.24752,8.575445,19.4511,2.612258,91.82114,0,25/09/2020 03:40:41,2856
0.0007510886,9.93781,21.71023,2.612258,69.6963,0,25/09/2020 03:40:42,2907
0,7.461661,30.12612,2.612258,348.9672,0,25/09/2020 03:40:43,2958
0,4.978252,30.53911,2.612258,264.6009,0,25/09/2020 03:40:44,3009
0,9.876646,27.93576,2.612258,175.7623,0,25/09/2020 03:40:45,3060
0,7.388193,22.89086,2.612258,146.9484,0,25/09/2020 03:40:46,3111
0,6.862811,20.43827,2.612258,322.3926,0,25/09/2020 03:40:47,3162
0,2.522063,19.96299,2.612258,73.81496,0,25/09/2020 03:40:48,3213
0,0.07482425,13.12436,2.612258,227.3906,0,25/09/2020 03:40:49,3264
0,-4.723991,9.528328,2.612258,241.906,0,25/09/2020 03:40:50,3315
0,-6.230938,11.03485,2.612258,167.1068,0,25/09/2020 03:40:51,3366
0,-7.809498,11.00291,2.612258,277.9287,0,25/09/2020 03:40:52,3417
14.02293,11.56403,10.82498,7.169179,96.59984,0,25/09/2020 03:40:53,3468
16.682,26.11222,17.05847,10.86938,342.7171,0,25/09/2020 03:40:54,3519
10.67827,33.9112,14.13908,10.86938,398.4713,0,25/09/2020 03:40:55,3570
4.674541,33.60489,17.35734,10.86938,252.5257,0,25/09/2020 03:40:56,3621
0,30.50113,10.2226,10.86938,308.2679,0,25/09/2020 03:40:57,3672
0,20.9422,10.07152,10.86938,331.9222,0,25/09/2020 03:40:58,3723
0,13.33922,7.109096,10.86938,234.5589,0,25/09/2020 03:40:59,3774
0,13.26079,7.416086,10.86938,111.5196,0,25/09/2020 03:41:00,3825
18.26691,12.45336,11.30581,3.034772,397.8336,0,25/09/2020 03:41:01,3876
7.212511,8.190126,29.49692,3.034772,114.3336,0,25/09/2020 03:41:02,3927
1.471945E-07,10.2246,36.62792,3.034772,334.045,1,25/09/2020 03:41:03,3978
0,14.5936,28.162,3.034772,194.0806,1,25/09/2020 03:41:04,4029
0,9.063241,24.80616,3.034772,332.7198,1,25/09/2020 03:41:05,4080
8.646071,11.13999,29.82307,10.58957,109.2063,1,25/09/2020 03:41:06,4131
7.639945,16.73405,29.90953,4.825032,341.728,1,25/09/2020 03:41:07,4182
4.173858,18.61378,26.12699,6.582582,301.9647,1,25/09/2020 03:41:08,4233
4.940249,5.942992,20.80965,9.326671,318.5493,1,25/09/2020 03:41:09,4284
7.997995,2.610476,26.04226,8.616792,349.1071,1,25/09/2020 03:41:10,4335
1.994278,2.158431,26.5233,8.616792,185.0979,1,25/09/2020 03:41:11,4386
0,7.691456,26.05278,8.616792,165.0502,1,25/09/2020 03:41:12,4437
10.41863,6.899404,30.59756,7.257414,84.10402,1,25/09/2020 03:41:13,4488
4.414908,4.230601,23.84985,7.257414,255.8074,1,25/09/2020 03:41:14,4539
0,-1.936364,22.2851,7.257414,296.9516,1,25/09/2020 03:41:15,4590
0,-6.985382,21.15563,7.257414,323.0973,1,25/09/2020 03:41:16,4641
0,-13.19355,20.86636,7.257414,388.0406,1,25/09/2020 03:41:17,4692
0,-5.504456,22.90727,7.257414,72.57504,1,25/09/2020 03:41:18,4743
0,-6.836733,20.06414,7.257414,265.1345,1,25/09/2020 03:41:19,4794
0,-5.342267,25.05727,7.257414,162.8246,1,25/09/2020 03:41:20,4845
0,-3.590428,22.47781,7.257414,383.0868,1,25/09/2020 03:41:21,4896
0,-4.884686,22.24417,7.257414,334.9531,1,25/09/2020 03:41:22,4947
0,-6.143446,26.1651,7.257414,135.803,1,25/09/2020 03:41:23,4998
0,-9.432084,25.22663,7.257414,251.8549,1,25/09/2020 03:41:24,5049
7.174191,-7.329477,17.41495,8.880407,106.7561,1,25/09/2020 03:41:25,5100
15.11842,-19.01598,18.18277,5.696475,167.389,1,25/09/2020 03:41:27,5151
9.114699,-22.32312,16.48813,5.696475,236.2132,1,25/09/2020 03:41:28,5202
3.110982,-27.91406,12.76679,5.696475,397.3835,1,25/09/2020 03:41:29,5253
0,-20.29393,14.36158,5.696475,125.469,1,25/09/2020 03:41:30,5304
0,-22.4816,10.32087,5.696475,283.2825,1,25/09/2020 03:41:31,5355
0,-17.11213,6.800914,5.696475,347.7945,1,25/09/2020 03:41:32,5406
0,-13.53799,6.851959,5.696475,107.3738,1,25/09/2020 03:41:33,5457
0,-11.09481,9.840178,5.696475,58.08561,1,25/09/2020 03:41:34,5508
0,-8.173711,15.67706,5.696475,369.8656,1,25/09/2020 03:41:35,5559
0,-11.13849,16.04573,5.696475,122.7628,1,25/09/2020 03:41:36,5610
0,-8.466571,17.03788,5.696475,79.09004,1,25/09/2020 03:41:37,5661
0,-9.335132,20.07323,5.696475,222.7177,1,25/09/2020 03:41:38,5712
0,-10.1796,25.00141,5.696475,386.7647,1,25/09/2020 03:41:39,5763
0,-11.40988,27.35011,5.696475,87.39244,1,25/09/2020 03:41:40,5814
0,-9.328004,28.16819,5.696475,114.2193,1,25/09/2020 03:41:41,5865
0,-5.164729,23.26562,5.696475,250.0609,1,25/09/2020 03:41:42,5916
0,-0.9953171,25.7407,5.696475,122.8617,1,25/09/2020 03:41:43,5967
11.12377,7.915138,20.14916,4.35868,377.0445,1,25/09/2020 03:41:44,6018
1.492118,16.05079,18.04198,4.35868,337.4066,1,25/09/2020 03:41:45,6069
0.03057003,11.25683,14.07115,4.35868,290.7831,1,25/09/2020 03:41:46,6120
0,3.838187,7.341667,4.35868,278.988,1,25/09/2020 03:41:47,6171
0,-3.704407,11.74629,4.35868,364.7845,1,25/09/2020 03:41:48,6222
0,-2.260475,15.83599,4.35868,186.2055,1,25/09/2020 03:41:49,6273
0,1.346812,14.47896,4.35868,320.1713,1,25/09/2020 03:41:50,6324
0,-4.429191,21.54325,4.35868,376.6641,1,25/09/2020 03:41:51,6375
0,-6.822842,20.16525,4.35868,360.9103,1,25/09/2020 03:41:52,6426
0,-13.16673,17.63389,4.35868,295.5309,1,25/09/2020 03:41:53,6477
0,-22.80359,19.48293,4.35868,329.8758,1,25/09/2020 03:41:54,6528
0,-22.49555,22.53888,4.35868,156.3221,1,25/09/2020 03:41:55,6579
0,-20.78011,22.06864,4.35868,154.6877,1,25/09/2020 03:41:56,6630
0,-14.36372,17.78307,4.35868,158.4461,1,25/09/2020 03:41:57,6681
0,-9.827029,22.07039,4.35868,399.6025,1,25/09/2020 03:41:58,6732
0,-6.106471,16.43735,4.35868,140.6665,1,25/09/2020 03:41:59,6783
0,0.03264281,14.74687,4.35868,67.46327,1,25/09/2020 03:42:00,6834
0,1.140554,16.86207,4.35868,258.879,1,25/09/2020 03:42:01,6885
7.960634,2.045293,12.81307,3.434948,228.5771,1,25/09/2020 03:42:02,6936
1.95691,-2.108903,12.0845,3.434948,357.1598,1,25/09/2020 03:42:03,6987
0,0.01969334,18.0491,3.434948,398.3753,1,25/09/2020 03:42:04,7038
0,-2.222337,12.35587,3.434948,304.7577,1,25/09/2020 03:42:05,7089
0,-3.987838,11.24763,3.434948,109.2304,1,25/09/2020 03:42:06,7140
5.115568,5.554824,16.35123,10.6278,346.9251,1,25/09/2020 03:42:07,7191
0,5.186066,20.11195,10.6278,282.7989,1,25/09/2020 03:42:08,7242
0,-0.1652317,24.72381,10.6278,378.8734,1,25/09/2020 03:42:09,7293
6.048574,2.099349,20.89154,10.33113,65.77428,1,25/09/2020 03:42:10,7344
0.04474175,1.556232,19.07314,10.33113,355.101,1,25/09/2020 03:42:11,7395
0,-6.024059,24.92834,10.33113,286.1187,1,25/09/2020 03:42:12,7446
0,-11.0631,22.18576,10.33113,353.093,1,25/09/2020 03:42:13,7497
0,-15.47212,28.31103,10.33113,256.5308,1,25/09/2020 03:42:14,7548
0,-17.30303,19.1799,10.33113,247.8057,1,25/09/2020 03:42:15,7599
0,-19.20793,12.9267,10.33113,373.1506,1,25/09/2020 03:42:16,7650
4.262878,-15.43775,16.12844,5.771033,153.2679,1,25/09/2020 03:42:18,7701
0,-5.804217,17.95093,5.771033,115.6298,1,25/09/2020 03:42:19,7752
0,-4.273249,15.40807,5.771033,254.589,1,25/09/2020 03:42:20,7803
9.193327,-2.243578,10.67415,9.33322,92.05734,1,25/09/2020 03:42:21,7854
3.1896,0.4556417,11.89106,9.33322,273.1752,1,25/09/2020 03:42:22,7905
0,-1.441543,10.75866,9.33322,197.2137,1,25/09/2020 03:42:23,7956
0,-3.126236,11.42618,9.33322,289.481,1,25/09/2020 03:42:24,8007
9.68749E-14,-1.809766,7.332957,9.33322,117.2752,1,25/09/2020 03:42:25,8058
0,-5.478765,15.92342,9.33322,357.5403,1,25/09/2020 03:42:26,8109
0,0.3184176,16.88996,9.33322,114.865,1,25/09/2020 03:42:27,8160
0,6.973665,10.79247,9.33322,128.1321,1,25/09/2020 03:42:28,8211
0,6.712242,3.686141,9.33322,343.2493,1,25/09/2020 03:42:29,8262
7.26562E-14,6.464953,1.535308,9.33322,134.1987,1,25/09/2020 03:42:30,8313
9.687489E-14,7.336447,1.33289,9.33322,355.2037,1,25/09/2020 03:42:31,8364
15.86033,6.00738,13.14714,6.108093,281.8709,1,25/09/2020 03:42:32,8415
9.856616,7.121414,21.53759,6.108093,60.2969,1,25/09/2020 03:42:33,8466
2.919198,15.2194,24.32611,0.9439041,79.44731,1,25/09/2020 03:42:34,8517
