AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,11.6782,40.54647,-7.938124,0,0,25/09/2020 04:40:03,50
-1134,0,0,15.84015,5.429797,-12.72471,0,0,25/09/2020 04:40:03,50
-1110,0,0,28.67172,18.61805,43.11177,0,0,25/09/2020 04:40:03,50
-1086,0,0,0.325449,18.87176,67.00201,0,3,25/09/2020 04:40:03,50
-1062,0,1,8.91202,18.81179,41.90663,0,1,25/09/2020 04:40:03,50
-1250,0,0,11.48783,45.91906,-6.51752,0,1,25/09/2020 04:40:04,101
-1134,1,1,16.5726,13.56859,-12.30969,0,0,25/09/2020 04:40:04,101
-1110,0,0,28.98902,39.26675,53.12434,0,0,25/09/2020 04:40:04,101
-1086,0,0,8.437644,13.39756,64.22245,0,5,25/09/2020 04:40:04,101
-1062,0,2,9.872815,19.22566,42.18905,0,3,25/09/2020 04:40:04,101
-1250,0,0,17.82621,48.11824,1.029411,0,1,25/09/2020 04:40:05,152
-1134,1,1,3.76456,12.63115,-4.465173,0,2,25/09/2020 04:40:05,152
-1110,0,0,12.8127,47.79213,59.27876,0,1,25/09/2020 04:40:05,152
-1086,0,0,9.818399,11.6405,66.35466,0,5,25/09/2020 04:40:05,152
-1062,0,2,8.116633,26.99737,43.23378,0,5,25/09/2020 04:40:05,152
-1250,1,0,22.18772,40.85304,11.13278,0,4,25/09/2020 04:40:06,203
-1134,1,1,12.60079,2.023146,-9.036615,0,2,25/09/2020 04:40:06,203
-1110,0,0,5.753791,47.33301,64.27971,0,2,25/09/2020 04:40:06,203
-1086,0,0,12.96382,6.667598,62.15387,0,5,25/09/2020 04:40:06,203
-1062,0,2,12.59354,35.45595,52.4477,0,5,25/09/2020 04:40:06,203
-1250,1,1,20.44071,33.55902,14.33185,0,4,25/09/2020 04:40:07,254
-1134,3,1,6.683302,0.7770797,-16.91931,0,2,25/09/2020 04:40:07,254
-1110,0,0,12.54389,43.77301,66.58945,0,5,25/09/2020 04:40:07,254
-1086,0,1,4.47614,5.460775,52.94447,0,5,25/09/2020 04:40:07,254
