snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
1.237163,-4.491302,24.74957,0,215.3253,0,24/09/2020 12:14:53,51
5.820766E-11,-4.517163,15.78617,0,385.2341,0,24/09/2020 12:14:54,102
0,-7.400357,19.89036,0,95.82463,0,24/09/2020 12:14:55,153
0,-5.216135,18.33554,0,332.3622,0,24/09/2020 12:14:56,204
0,-12.68414,16.89519,0,328.4336,0,24/09/2020 12:14:57,255
0,-7.964068,17.01987,0,234.1751,0,24/09/2020 12:14:58,306
0,-8.744198,14.78365,0,215.9743,0,24/09/2020 12:14:59,357
0,-10.4018,13.73234,0,163.4339,0,24/09/2020 12:15:00,408
0,-5.54514,18.17202,0,391.4291,0,24/09/2020 12:15:01,459
8.82973,-5.096328,15.58862,9.063378,171.65,0,24/09/2020 12:15:02,510
0,-4.031343,11.75676,9.063378,119.7439,0,24/09/2020 12:15:03,561
0.0007869824,-0.3222809,15.21668,9.063378,298.3989,0,24/09/2020 12:15:04,612
0,-6.483995,18.97661,9.063378,64.79552,0,24/09/2020 12:15:05,663
0,-4.567731,20.04976,9.063378,330.1192,0,24/09/2020 12:15:06,714
0,-6.089619,20.0695,9.063378,322.7888,0,24/09/2020 12:15:07,765
0,-10.68583,24.79119,9.063378,77.63013,0,24/09/2020 12:15:09,816
0,-6.612736,25.94691,9.063378,268.5322,0,24/09/2020 12:15:10,867
0,-6.798873,21.80761,9.063378,255.9344,0,24/09/2020 12:15:11,918
0,-13.19755,22.46238,9.063378,353.2041,0,24/09/2020 12:15:12,969
0,-12.16536,23.80408,9.063378,204.9033,0,24/09/2020 12:15:13,1020
0,-6.253356,23.13233,9.063378,342.0505,0,24/09/2020 12:15:14,1071
0,-4.200225,25.66469,9.063378,355.8046,0,24/09/2020 12:15:15,1122
0,-4.354237,22.59235,9.063378,224.1355,0,24/09/2020 12:15:16,1173
0,2.566788,24.4962,9.063378,372.7354,0,24/09/2020 12:15:17,1224
0,-5.093756,30.57635,9.063378,348.7506,0,24/09/2020 12:15:18,1275
0,-5.154016,23.18125,9.063378,190.6918,0,24/09/2020 12:15:19,1326
14.34884,-12.42404,25.22964,5.66789,162.017,0,24/09/2020 12:15:20,1377
6.11542,-17.01355,32.94084,5.66789,89.09588,0,24/09/2020 12:15:21,1428
0.1074741,-11.36339,35.66138,5.66789,96.73121,0,24/09/2020 12:15:22,1479
0,-7.805717,28.03083,5.66789,163.8835,0,24/09/2020 12:15:23,1530
0,-7.412508,27.9128,5.66789,160.0034,0,24/09/2020 12:15:24,1581
0,-7.727923,20.67168,5.66789,259.2175,0,24/09/2020 12:15:25,1632
0,-8.635156,21.59063,5.66789,190.235,0,24/09/2020 12:15:26,1683
0,-5.857684,19.22087,5.66789,316.9245,0,24/09/2020 12:15:27,1734
0,-4.61727,14.35414,5.66789,60.76078,0,24/09/2020 12:15:28,1785
14.08775,-13.05495,29.67666,9.561492,296.2127,0,24/09/2020 12:15:29,1836
5.422168,-15.38385,31.92302,9.561492,365.1892,0,24/09/2020 12:15:30,1887
0,-16.35926,32.26811,9.561492,236.9004,0,24/09/2020 12:15:31,1938
0,-8.369561,34.68042,9.561492,168.3456,0,24/09/2020 12:15:32,1989
0,0.982221,35.57433,9.561492,105.2769,0,24/09/2020 12:15:33,2040
0,-8.638861,32.12551,9.561492,285.9136,0,24/09/2020 12:15:34,2091
0,-13.93226,26.8119,9.561492,234.4557,0,24/09/2020 12:15:35,2142
0,-15.94189,24.13885,9.561492,190.8695,0,24/09/2020 12:15:36,2193
0,-13.91184,21.91296,9.561492,255.5452,0,24/09/2020 12:15:37,2244
0,-14.53522,14.59543,9.561492,148.5499,0,24/09/2020 12:15:38,2295
0,-14.41776,14.25054,9.561492,170.1938,0,24/09/2020 12:15:39,2346
0,-11.81742,9.818204,9.561492,289.8356,0,24/09/2020 12:15:40,2397
0,-7.013366,9.487024,9.561492,294.322,0,24/09/2020 12:15:41,2448
0,-10.1995,9.288248,9.561492,74.40814,0,24/09/2020 12:15:42,2499
0,-7.340283,10.50535,9.561492,54.94196,0,24/09/2020 12:15:43,2550
1.1772,-3.069417,18.51905,9.561492,312.7412,0,24/09/2020 12:15:44,2601
