snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
6.431904,-4.783961,31.86412,8.286901,129.4162,0,24/09/2020 20:37:34,51
0.4281813,-4.014163,32.89718,8.286901,338.0329,0,24/09/2020 20:37:35,102
0,-6.14955,29.06822,8.286901,169.1223,0,24/09/2020 20:37:36,153
0,-1.62572,22.82983,8.286901,178.3804,0,24/09/2020 20:37:37,204
6.95443,-4.677738,16.56934,9.27439,177.1662,0,24/09/2020 20:37:38,255
0.9507125,-8.235113,17.34118,9.27439,350.714,0,24/09/2020 20:37:39,306
0,-4.164632,16.58761,9.27439,128.2215,0,24/09/2020 20:37:40,357
0,-2.151865,22.94848,9.27439,77.64307,0,24/09/2020 20:37:41,408
0,-0.5472504,25.16551,9.27439,176.7497,0,24/09/2020 20:37:42,459
0,-0.1744542,22.33796,9.27439,212.2541,0,24/09/2020 20:37:43,510
0,-5.62162,15.11475,9.27439,211.8214,0,24/09/2020 20:37:44,561
0,-3.238625,8.287312,9.27439,108.4126,0,24/09/2020 20:37:45,612
0,-7.427966,13.74909,9.27439,105.672,0,24/09/2020 20:37:46,663
0,-10.16968,18.19158,9.27439,351.4448,0,24/09/2020 20:37:48,714
0,-8.733791,20.82115,9.27439,216.5097,0,24/09/2020 20:37:49,765
0,-6.937429,12.86843,9.27439,251.2629,0,24/09/2020 20:37:50,816
0,-9.454865,15.98952,9.27439,187.4042,0,24/09/2020 20:37:51,867
0.0008921197,-5.34386,18.2933,9.27439,379.9849,0,24/09/2020 20:37:52,918
7.649873,3.460457,12.12749,8.997281,233.6561,0,24/09/2020 20:37:53,969
1.646152,4.59349,4.624812,8.997281,303.7527,0,24/09/2020 20:37:54,1020
9.687498E-14,2.725747,-0.7652234,8.997281,318.2847,0,24/09/2020 20:37:55,1071
4.886374,-4.802043,9.016671,2.302348,395.8335,0,24/09/2020 20:37:56,1122
0,-10.54835,13.7171,2.302348,248.2858,0,24/09/2020 20:37:57,1173
0,-3.998828,16.30206,2.302348,394.7306,0,24/09/2020 20:37:58,1224
0,-4.693875,18.56998,2.302348,74.71088,0,24/09/2020 20:37:59,1275
0,-8.727114,22.39787,2.302348,123.8189,0,24/09/2020 20:38:00,1326
0,0.7222805,25.52718,2.302348,91.24854,0,24/09/2020 20:38:01,1377
