snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-2.994855,27.96974,0,98.17458,0,24/09/2020 20:17:28,51
0,3.118012,30.79049,0,304.0287,0,24/09/2020 20:17:29,102
0,1.692518,26.15001,0,136.5451,0,24/09/2020 20:17:30,153
0,9.081779,19.69865,0,173.6198,0,24/09/2020 20:17:31,204
0,6.354083,22.0765,0,357.3479,0,24/09/2020 20:17:32,255
0,11.60422,26.80737,0,376.0878,0,24/09/2020 20:17:33,306
0,4.893123,25.00533,0,252.5459,0,24/09/2020 20:17:34,357
0,-2.14151,19.2935,0,265.7169,0,24/09/2020 20:17:35,408
0,-3.255961,21.0191,0,348.6234,0,24/09/2020 20:17:36,459
0,-1.515857,19.53672,0,159.0848,0,24/09/2020 20:17:37,510
0,-4.798008,18.00842,0,318.6618,0,24/09/2020 20:17:38,561
0,-5.710395,22.27202,0,136.2847,0,24/09/2020 20:17:40,612
1.216862E-07,-8.149977,17.55095,0,63.49369,0,24/09/2020 20:17:41,663
0,-4.955487,16.72673,0,258.7167,0,24/09/2020 20:17:42,714
0.001118349,-5.961061,15.78874,0,75.45937,0,24/09/2020 20:17:43,765
0,-1.256393,20.36893,0,384.066,0,24/09/2020 20:17:44,816
0,-4.569116,19.32651,0,318.5511,0,24/09/2020 20:17:45,867
0,-4.943859,23.27367,0,133.7228,0,24/09/2020 20:17:46,918
0,-3.257632,20.43732,0,172.5587,0,24/09/2020 20:17:47,969
0,-1.80009,11.11361,0,208.827,0,24/09/2020 20:17:48,1020
0,-0.3110824,11.22129,0,118.003,0,24/09/2020 20:17:49,1071
0,1.941514,12.0981,0,75.90236,0,24/09/2020 20:17:50,1122
0,5.563978,14.66588,0,343.0822,0,24/09/2020 20:17:51,1173
0,-0.7622001,19.88685,0,326.6171,0,24/09/2020 20:17:52,1224
0,-2.836537,20.43578,0,341.6125,0,24/09/2020 20:17:53,1275
6.648557,-11.06382,28.51156,7.957354,261.1802,0,24/09/2020 20:17:54,1326
0.6448399,-14.1549,28.24528,7.957354,129.4992,0,24/09/2020 20:17:55,1377
13.76167,3.223823,21.85005,5.097561,173.2326,0,24/09/2020 20:17:56,1428
4.161933,13.27011,18.22841,5.097561,216.3454,0,24/09/2020 20:17:57,1479
0,15.11668,17.40571,5.097561,249.8412,0,24/09/2020 20:17:58,1530
13.48557,7.119192,11.26864,5.283628,82.06897,0,24/09/2020 20:17:59,1581
7.481858,4.510222,1.493043,5.283628,134.0509,0,24/09/2020 20:18:00,1632
1.47814,-0.6978304,5.196,5.283628,318.8605,0,24/09/2020 20:18:01,1683
4.73154,-3.565551,16.10352,6.901719,376.181,0,24/09/2020 20:18:02,1734
0.2965435,-3.008217,19.1569,6.901719,311.4886,0,24/09/2020 20:18:03,1785
14.73733,-3.520701,25.02657,3.651476,350.6353,0,24/09/2020 20:18:04,1836
6.576234,-7.290842,39.47206,3.651476,393.1006,0,24/09/2020 20:18:05,1887
0.5725157,-12.77651,42.89821,9.747847,206.3027,0,24/09/2020 20:18:06,1938
0,-12.31383,41.34153,7.273104,205.377,1,24/09/2020 20:18:07,1989
0,-8.01005,39.75506,6.824829,182.3145,1,24/09/2020 20:18:08,2040
0,-8.294119,34.61623,6.824829,276.519,1,24/09/2020 20:18:09,2091
0,-14.1556,26.69736,6.824829,210.0279,1,24/09/2020 20:18:10,2142
8.628008,-9.367764,19.87202,7.458207,330.8739,1,24/09/2020 20:18:11,2193
2.624288,-14.35456,21.66963,7.458207,224.4185,1,24/09/2020 20:18:12,2244
0,-10.77468,17.665,7.458207,200.0326,1,24/09/2020 20:18:13,2295
0,-7.984601,22.98082,7.458207,99.26278,1,24/09/2020 20:18:14,2346
0,-4.135644,18.61418,7.458207,245.182,1,24/09/2020 20:18:15,2397
0,2.949839,12.19386,7.458207,158.0027,1,24/09/2020 20:18:16,2448
0,3.900901,15.20518,7.458207,83.7529,1,24/09/2020 20:18:17,2499
0,5.431074,15.85734,7.458207,344.1869,1,24/09/2020 20:18:18,2550
0,4.412817,9.343718,7.458207,397.5963,1,24/09/2020 20:18:19,2601
8.293321,0.9087979,11.59839,10.60386,136.9778,1,24/09/2020 20:18:20,2652
11.05125,-9.808654,4.861916,5.27471,56.94378,1,24/09/2020 20:18:21,2703
5.047527,-18.10845,10.86979,5.27471,79.56328,1,24/09/2020 20:18:22,2754
0,-19.04831,18.12284,5.27471,165.3548,1,24/09/2020 20:18:23,2805
0,-12.34866,16.68304,5.27471,191.2184,1,24/09/2020 20:18:24,2856
0,-15.88949,20.8214,5.27471,175.7146,1,24/09/2020 20:18:25,2907
0,-7.689388,20.13437,5.27471,152.6331,1,24/09/2020 20:18:26,2958
0,-7.400044,18.85841,5.27471,178.9884,1,24/09/2020 20:18:27,3009
0,-1.326648,17.71525,5.27471,68.40437,1,24/09/2020 20:18:28,3060
0,-3.250124,11.70576,5.27471,281.3527,1,24/09/2020 20:18:30,3111
0,-8.995553,11.10063,5.27471,266.6497,1,24/09/2020 20:18:31,3162
