snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-3.08294,25.57051,0,165.8524,0,30/09/2020 15:00:48,51
0,-0.09988451,17.53472,0,287.1104,0,30/09/2020 15:00:49,102
0,-5.597071,15.40372,0,387.7176,0,30/09/2020 15:00:50,153
0,-8.64944,14.34917,0,114.8523,0,30/09/2020 15:00:51,204
0,-1.026582,18.26998,0,139.6399,0,30/09/2020 15:00:52,255
10.64415,0.3863028,14.61319,7.08586,193.7855,0,30/09/2020 15:00:53,306
4.640426,15.1171,8.933281,7.08586,114.4496,0,30/09/2020 15:00:54,357
0,8.892185,9.792649,7.08586,297.1976,0,30/09/2020 15:00:55,408
0,4.780864,3.70005,7.08586,196.2733,0,30/09/2020 15:00:56,459
8.818582,5.331707,9.372667,8.792589,61.48172,0,30/09/2020 15:00:57,510
2.181031,10.98986,20.43763,8.792589,195.1304,0,30/09/2020 15:00:58,561
13.6529,11.33428,13.85485,5.322521,198.9231,0,30/09/2020 15:00:59,612
3.806048,3.185444,3.335732,4.14831,366.6128,0,30/09/2020 15:01:00,663
8.878029,1.53755,7.320302,10.47045,156.2599,0,30/09/2020 15:01:01,714
2.87431,2.223176,6.215829,10.47045,143.7344,0,30/09/2020 15:01:02,765
2.754142,4.603828,3.824852,5.194668,269.2152,0,30/09/2020 15:01:03,816
4.843741E-14,9.576288,-2.429883,3.247275,385.0738,1,30/09/2020 15:01:05,867
1.453124E-13,6.274873,-2.006358,3.247275,314.2072,2,30/09/2020 15:01:06,918
4.11085,2.782005,-6.282442,8.817815,140.5651,2,30/09/2020 15:01:07,969
6.790116,2.572528,-2.9611,2.220858,348.9161,2,30/09/2020 15:01:08,1020
0.7863928,-5.026954,-2.787257,2.220858,188.11,2,30/09/2020 15:01:09,1071
4.843748E-14,0.5013318,-4.043418,2.220858,295.032,2,30/09/2020 15:01:10,1122
3.632808E-14,-4.297269,0.6629289,2.220858,63.2235,2,30/09/2020 15:01:11,1173
5.792716,4.853868,5.820901,9.054738,244.6906,2,30/09/2020 15:01:12,1224
2.421873E-14,0.1923402,-0.4548348,9.054738,231.923,2,30/09/2020 15:01:13,1275
2.421872E-14,0.434772,-1.047933,9.054738,96.19736,2,30/09/2020 15:01:14,1326
9.687498E-14,3.085369,5.397812,9.054738,97.0714,2,30/09/2020 15:01:15,1377
0,-3.477016,8.624166,9.054738,244.7846,2,30/09/2020 15:01:16,1428
