snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
10,-6.642592,28.13214,9.114485,348.3912,0,30/09/2020 13:20:15,51
3.652074,-8.037074,32.01089,9.114485,136.0553,0,30/09/2020 13:20:16,102
0,-7.096519,34.07051,9.114485,251.0314,0,30/09/2020 13:20:18,153
0,-3.644726,28.97835,9.114485,153.6603,0,30/09/2020 13:20:19,204
0,0.6433176,29.64031,9.114485,197.5459,0,30/09/2020 13:20:20,255
0,-4.864105,26.77977,9.114485,145.5999,0,30/09/2020 13:20:21,306
4.028433,-11.03306,27.96891,4.618958,366.3946,0,30/09/2020 13:20:22,357
9.37031,-16.82965,32.25526,8.005805,219.3826,0,30/09/2020 13:20:23,408
1.461053,-17.89551,20.24901,8.005805,161.6976,0,30/09/2020 13:20:24,459
0,-13.09609,16.344,8.005805,82.95808,0,30/09/2020 13:20:25,510
0,-9.829057,20.28959,8.005805,179.1072,0,30/09/2020 13:20:26,561
0,-4.175293,15.45081,8.005805,243.0635,0,30/09/2020 13:20:27,612
0,1.314213,12.52519,8.005805,323.8901,0,30/09/2020 13:20:28,663
12.7905,-6.698795,21.92421,3.522874,86.88174,0,30/09/2020 13:20:29,714
6.786781,-12.52776,23.25192,3.522874,257.8471,0,30/09/2020 13:20:30,765
0.7830587,-12.08071,27.7114,3.522874,118.1743,0,30/09/2020 13:20:31,816
0,-4.457236,23.7646,3.522874,98.07956,0,30/09/2020 13:20:32,867
0,-1.696343,18.24512,3.522874,190.2981,0,30/09/2020 13:20:33,918
0,-3.750095,24.82308,3.522874,360.3892,0,30/09/2020 13:20:34,969
0,-2.149923,27.15705,3.522874,186.7491,0,30/09/2020 13:20:35,1020
0,-2.640781,24.36401,3.522874,261.4941,0,30/09/2020 13:20:36,1071
0,-2.883777,16.87413,3.522874,223.1981,0,30/09/2020 13:20:37,1122
0,-5.007181,18.93161,3.522874,350.4272,0,30/09/2020 13:20:38,1173
0,-4.923481,18.27315,3.522874,108.2555,0,30/09/2020 13:20:39,1224
5.44599,0.5158342,21.0089,5.496658,159.759,0,30/09/2020 13:20:40,1275
0,5.427417,19.17476,5.496658,253.9815,0,30/09/2020 13:20:41,1326
17.23869,7.036483,15.61432,6.35771,190.6826,0,30/09/2020 13:20:42,1377
11.23497,7.203298,4.887935,6.35771,315.9756,0,30/09/2020 13:20:43,1428
5.231243,4.593417,2.619782,6.35771,387.9373,0,30/09/2020 13:20:44,1479
23.66957,-4.3449,-6.276569,4.272135,156.1756,0,30/09/2020 13:20:45,1530
17.66581,-18.10863,-4.40828,4.272135,45.97058,0,30/09/2020 13:20:46,1581
11.66208,-18.46246,-3.960483,4.272135,78.80122,1,30/09/2020 13:20:47,1632
5.658371,-12.01449,-4.241671,4.272135,126.0795,1,30/09/2020 13:20:48,1683
2.011657E-07,-10.79131,-4.068454,4.272135,78.06777,1,30/09/2020 13:20:49,1734
1.80304E-07,-11.90482,-4.05458,6.04714,41.47142,1,30/09/2020 13:20:50,1785
1.80304E-07,-13.45174,-4.045172,6.04714,48.15947,1,30/09/2020 13:20:51,1836
9.6875E-14,-11.23125,-5.837961,6.04714,277.7353,1,30/09/2020 13:20:52,1887
0,-15.96307,-4.085753,6.04714,362.2945,2,30/09/2020 13:20:53,1938
0,-10.86297,-5.776018,6.04714,251.605,2,30/09/2020 13:20:54,1989
9.687474E-14,-5.7279,-6.146492,6.04714,152.7507,2,30/09/2020 13:20:55,2040
9.687485E-14,0.05894841,-5.765152,6.04714,335.426,2,30/09/2020 13:20:56,2091
1.453125E-13,-7.864001,-1.372821,6.04714,56.11635,2,30/09/2020 13:20:57,2142
8.072918,0.2693936,-0.4970679,7.958269,99.47029,2,30/09/2020 13:20:58,2193
10.33983,-6.524493,-7.722171,6.948826,303.1182,2,30/09/2020 13:20:59,2244
5.851437,-8.008095,-12.73062,8.349174,53.10212,2,30/09/2020 13:21:00,2295
0,-9.899091,-6.580814,8.349174,329.0807,2,30/09/2020 13:21:01,2346
9.687504E-14,-14.5152,-4.016899,8.349174,397.1965,3,30/09/2020 13:21:02,2397
9.687504E-14,-12.375,-4.092095,8.349174,77.65649,3,30/09/2020 13:21:03,2448
9.687504E-14,-14.39073,-3.890012,8.349174,40.61468,3,30/09/2020 13:21:04,2499
0,-14.64445,-4.693234,8.349174,48.70142,3,30/09/2020 13:21:05,2550
1.9375E-13,-11.62233,-4.024674,9.927056,353.601,4,30/09/2020 13:21:06,2601
0.009343624,-16.01354,-5.289105,9.927056,144.0382,4,30/09/2020 13:21:08,2652
9.68749E-14,-10.15853,-4.232224,9.927056,123.5864,5,30/09/2020 13:21:09,2703
7.265618E-14,-2.769726,1.428543,9.927056,61.70303,5,30/09/2020 13:21:10,2754
0,-4.906835,6.873517,9.927056,315.2396,5,30/09/2020 13:21:11,2805
2.421866E-14,-10.36051,0.5306771,9.927056,240.9111,6,30/09/2020 13:21:12,2856
0,-6.433828,8.646983,9.927056,94.42923,6,30/09/2020 13:21:13,2907
0,-7.464108,11.24897,9.927056,260.1105,6,30/09/2020 13:21:14,2958
0,-6.535371,13.7588,9.927056,128.3669,6,30/09/2020 13:21:15,3009
0,1.721599,13.37729,9.927056,174.1627,6,30/09/2020 13:21:16,3060
0,-0.07458049,10.01305,9.927056,169.2396,6,30/09/2020 13:21:17,3111
9.68749E-14,5.06096,2.87431,9.927056,286.476,6,30/09/2020 13:21:18,3162
9.687485E-14,1.584347,3.913931,9.927056,142.8126,6,30/09/2020 13:21:19,3213
0,8.514964,8.633598,9.927056,71.6853,6,30/09/2020 13:21:20,3264
0,6.907212,8.792691,9.927056,208.1462,6,30/09/2020 13:21:21,3315
0,3.280599,12.82764,9.927056,242.9562,6,30/09/2020 13:21:22,3366
0,3.818538,11.21587,9.927056,194.4612,6,30/09/2020 13:21:23,3417
0,0.4677333,10.61869,9.927056,74.17838,6,30/09/2020 13:21:24,3468
0,2.403176,12.29303,9.927056,265.104,6,30/09/2020 13:21:25,3519
0,2.720908,10.63316,9.927056,379.9755,6,30/09/2020 13:21:26,3570
0,-1.010234,15.0361,9.927056,312.3009,6,30/09/2020 13:21:27,3621
0,-1.170927,13.36967,9.927056,81.49123,6,30/09/2020 13:21:28,3672
0,0.7892403,14.17555,9.927056,336.4172,6,30/09/2020 13:21:29,3723
0,-4.349141,20.91599,9.927056,399.2063,6,30/09/2020 13:21:30,3774
0,-3.509026,22.16266,9.927056,143.7817,6,30/09/2020 13:21:31,3825
0,-1.560569,24.91462,9.927056,96.68581,6,30/09/2020 13:21:32,3876
0,-1.226116,29.17645,9.927056,237.1594,6,30/09/2020 13:21:33,3927
0,2.891616,21.29905,9.927056,195.8963,6,30/09/2020 13:21:34,3978
0,2.628909,19.50746,9.927056,214.4738,6,30/09/2020 13:21:35,4029
0,3.06643,18.22194,9.927056,118.8113,6,30/09/2020 13:21:36,4080
0,1.581907,17.57114,9.927056,280.7079,6,30/09/2020 13:21:37,4131
0,-4.748516,14.13678,9.927056,151.1757,6,30/09/2020 13:21:38,4182
0,-6.926604,15.23223,9.927056,310.7713,6,30/09/2020 13:21:39,4233
0,-7.293617,20.8745,9.927056,224.2662,6,30/09/2020 13:21:40,4284
0,-10.88772,22.16451,9.927056,323.3132,6,30/09/2020 13:21:41,4335
0,-15.89902,17.51952,9.927056,300.1763,6,30/09/2020 13:21:42,4386
0,-18.28926,14.56747,9.927056,296.1865,6,30/09/2020 13:21:43,4437
0,-11.6508,16.71021,9.927056,64.73513,6,30/09/2020 13:21:44,4488
0,-9.687071,11.87164,9.927056,182.3884,6,30/09/2020 13:21:45,4539
0,-3.92321,11.70385,9.927056,87.30664,6,30/09/2020 13:21:46,4590
0,-3.172453,11.82401,9.927056,194.3382,6,30/09/2020 13:21:47,4641
9.687506E-14,-5.975662,6.416911,9.927056,232.3927,6,30/09/2020 13:21:48,4692
0,-2.050051,5.293568,9.927056,328.0005,6,30/09/2020 13:21:49,4743
0,-0.4385472,9.127035,9.927056,145.9497,6,30/09/2020 13:21:50,4794
7.988749,5.783991,10.42655,6.630981,325.1359,6,30/09/2020 13:21:51,4845
0.2171329,12.48588,9.799209,7.973469,333.5596,6,30/09/2020 13:21:52,4896
15.81564,8.472056,11.50138,2.748929,131.036,6,30/09/2020 13:21:53,4947
9.811917,-0.4976316,20.81897,2.748929,264.6479,6,30/09/2020 13:21:54,4998
3.8082,-3.015863,24.15299,2.748929,146.6623,6,30/09/2020 13:21:55,5049
29.54586,20.09819,16.54286,6.815567,192.7741,6,30/09/2020 13:21:56,5100
23.54215,40.79398,11.49163,6.815567,282.5158,6,30/09/2020 13:21:57,5151
0,44.73879,8.990931,6.815567,356.318,7,30/09/2020 13:21:59,5202
0,36.51811,11.4971,6.815567,345.858,7,30/09/2020 13:22:00,5253
0,33.45537,18.09539,6.815567,221.9342,7,30/09/2020 13:22:01,5304
0,30.5781,18.98049,6.815567,59.90577,7,30/09/2020 13:22:02,5355
0,27.17104,17.87763,6.815567,340.049,7,30/09/2020 13:22:03,5406
0,23.92968,19.48555,6.815567,174.0578,7,30/09/2020 13:22:04,5457
0,17.93734,13.29458,6.815567,316.1514,7,30/09/2020 13:22:05,5508
0,8.904397,17.19627,6.815567,327.939,7,30/09/2020 13:22:06,5559
0,9.176795,14.35503,6.815567,355.3319,7,30/09/2020 13:22:07,5610
0,2.598145,9.897696,6.815567,301.4338,7,30/09/2020 13:22:08,5661
0,-2.471987,10.26933,6.815567,193.7866,7,30/09/2020 13:22:09,5712
0,-1.478951,6.522576,6.815567,183.4375,7,30/09/2020 13:22:10,5763
0,-2.574269,9.715336,6.815567,377.1979,7,30/09/2020 13:22:11,5814
0,-4.390888,13.87702,6.815567,40.71957,7,30/09/2020 13:22:12,5865
0.0009253931,-1.527373,14.79956,6.815567,89.16811,7,30/09/2020 13:22:13,5916
0,-0.5974256,9.773128,6.815567,224.9442,7,30/09/2020 13:22:14,5967
0,-1.523622,14.43725,6.815567,373.7426,7,30/09/2020 13:22:15,6018
0.00103014,0.462782,16.11855,6.815567,88.63165,7,30/09/2020 13:22:16,6069
0,3.144556,12.32869,6.815567,256.6855,7,30/09/2020 13:22:17,6120
0,3.325878,11.35284,6.815567,178.5542,7,30/09/2020 13:22:18,6171
0,-0.5092143,11.4979,6.815567,154.4331,7,30/09/2020 13:22:19,6222
0,2.84091,8.601439,6.815567,376.1727,7,30/09/2020 13:22:20,6273
0,0.7412466,7.202259,6.815567,331.9211,7,30/09/2020 13:22:21,6324
5.006091,-5.970957,9.542471,10.92383,150.7896,7,30/09/2020 13:22:22,6375
0,-2.297182,16.72174,10.92383,339.4988,7,30/09/2020 13:22:23,6426
0,0.1943551,18.2805,10.92383,76.03564,7,30/09/2020 13:22:24,6477
10,-1.48497,14.55224,9.137294,342.1332,7,30/09/2020 13:22:25,6528
7.533084,-1.817937,21.99407,5.987905,354.6721,7,30/09/2020 13:22:26,6579
0.0112305,0.08837894,17.03929,5.987905,160.0418,7,30/09/2020 13:22:27,6630
0,5.964217,10.9263,5.987905,185.1287,7,30/09/2020 13:22:28,6681
0,12.02323,8.824641,5.987905,187.4192,7,30/09/2020 13:22:29,6732
8.697592,6.843408,8.587566,8.71632,176.4137,7,30/09/2020 13:22:30,6783
2.693869,10.49038,10.63802,8.71632,69.69109,7,30/09/2020 13:22:31,6834
6.37151,5.624526,21.73389,10.90253,228.4741,7,30/09/2020 13:22:32,6885
0.3677894,7.645606,23.33227,10.90253,151.0163,7,30/09/2020 13:22:33,6936
0,6.774842,23.19209,10.90253,327.0452,7,30/09/2020 13:22:34,6987
0,2.84844,19.93553,10.90253,179.3471,7,30/09/2020 13:22:35,7038
9.372194,-6.279615,23.86204,2.074885,50.22295,7,30/09/2020 13:22:36,7089
13.66341,-10.78878,23.20247,4.13051,236.577,7,30/09/2020 13:22:37,7140
10.16335,-0.8878695,20.19472,6.790151,329.5722,7,30/09/2020 13:22:38,7191
9.450306,2.184372,3.427276,4.037792,337.9193,7,30/09/2020 13:22:39,7242
3.44658,-1.810444,1.123656,4.037792,272.7285,7,30/09/2020 13:22:40,7293
7.180321,-4.589516,5.641365,8.749675,280.6327,7,30/09/2020 13:22:41,7344
10.44357,1.306838,4.617915,7.158502,190.6074,7,30/09/2020 13:22:42,7395
4.439852,16.40183,2.857685,7.158502,144.8878,7,30/09/2020 13:22:43,7446
4.843749E-14,14.60937,2.944318,7.158502,288.5592,7,30/09/2020 13:22:44,7497
22.84761,9.44457,21.15142,6.772789,154.6656,7,30/09/2020 13:22:45,7548
4.692757,17.9233,25.038,5.08193,226.0581,7,30/09/2020 13:22:46,7599
0,19.31547,15.83556,5.08193,205.6047,7,30/09/2020 13:22:47,7650
0,12.27356,15.34548,5.08193,355.2455,7,30/09/2020 13:22:48,7701
5.281587,2.669765,18.36346,7.368555,336.9845,7,30/09/2020 13:22:50,7752
3.652214,-0.3159079,14.9453,1.172416,361.539,7,30/09/2020 13:22:51,7803
1.815848,-5.732591,19.50461,1.172416,267.8954,7,30/09/2020 13:22:52,7854
9.125362,-4.256361,23.23943,4.344802,160.1622,7,30/09/2020 13:22:53,7905
8.818815,11.49651,9.426199,4.564602,176.4144,7,30/09/2020 13:22:54,7956
2.815094,6.254562,5.96496,4.564602,338.2137,7,30/09/2020 13:22:55,8007
9.68749E-14,2.109833,6.148184,4.564602,214.8628,7,30/09/2020 13:22:56,8058
2.569271,-0.8318149,7.862267,4.834453,125.8523,7,30/09/2020 13:22:57,8109
8.67843,6.380908,15.53266,8.295756,79.91515,7,30/09/2020 13:22:58,8160
10.3764,0.7147617,33.50597,3.587656,129.1852,7,30/09/2020 13:22:59,8211
4.964763,1.088501,35.59898,10.75782,268.9929,7,30/09/2020 13:23:00,8262
0,-3.327312,33.42626,10.75782,265.2381,7,30/09/2020 13:23:01,8313
0,-1.985512,24.58262,10.75782,240.0649,7,30/09/2020 13:23:02,8364
21.84043,-5.472605,5.053675,6.188359,156.6653,7,30/09/2020 13:23:03,8415
10.25058,-9.104873,-12.85938,6.188359,286.0602,7,30/09/2020 13:23:04,8466
4.246861,-14.11853,-14.0598,6.188359,52.61146,7,30/09/2020 13:23:05,8517
5.742631,-6.121213,-12.53209,9.770744,65.54974,7,30/09/2020 13:23:06,8568
3.498235,-6.105848,-7.308454,1.910358,274.912,7,30/09/2020 13:23:07,8619
1.355253E-20,-8.519518,-6.442908,1.420574,282.0887,7,30/09/2020 13:23:08,8670
9.687495E-14,-7.146142,-1.867934,1.420574,364.7495,8,30/09/2020 13:23:09,8721
9.687487E-14,-7.994874,7.133166,1.420574,387.2135,8,30/09/2020 13:23:10,8772
0,-9.264411,12.14083,1.420574,398.5888,8,30/09/2020 13:23:11,8823
0,-7.286503,17.83227,1.420574,357.3873,8,30/09/2020 13:23:12,8874
0,-5.88288,18.41676,1.420574,324.9897,8,30/09/2020 13:23:13,8925
0,-8.349343,20.04492,1.420574,278.3488,8,30/09/2020 13:23:14,8976
0,-11.43174,22.52928,1.420574,358.4576,8,30/09/2020 13:23:15,9027
0,-13.30704,23.60995,1.420574,340.0443,8,30/09/2020 13:23:16,9078
0,-16.6028,23.67857,1.420574,338.0179,8,30/09/2020 13:23:17,9129
0,-15.38323,22.80967,1.420574,98.03652,8,30/09/2020 13:23:18,9180
0,-6.774291,21.64011,1.420574,200.709,8,30/09/2020 13:23:19,9231
0,-11.79844,16.41959,1.420574,130.5249,8,30/09/2020 13:23:20,9282
0,-10.69224,16.99669,1.420574,224.9837,8,30/09/2020 13:23:21,9333
0,-13.52025,12.25165,1.420574,88.784,8,30/09/2020 13:23:22,9384
0,-16.12861,18.57013,1.420574,327.1552,8,30/09/2020 13:23:23,9435
0,-15.05315,23.37481,1.420574,240.4637,8,30/09/2020 13:23:24,9486
0,-18.09069,16.03513,1.420574,192.7983,8,30/09/2020 13:23:25,9537
0,-17.46835,18.68575,1.420574,43.94091,8,30/09/2020 13:23:26,9588
0,-13.18473,17.79823,1.420574,216.8579,8,30/09/2020 13:23:27,9639
0,-15.28041,16.80614,1.420574,129.7309,8,30/09/2020 13:23:28,9690
0,-5.925443,19.70193,1.420574,271.9682,8,30/09/2020 13:23:29,9741
0,-8.756336,12.86539,1.420574,279.6242,8,30/09/2020 13:23:30,9792
0,-6.401904,12.38535,1.420574,230.0192,8,30/09/2020 13:23:31,9843
0,-10.37462,14.57469,1.420574,387.5022,8,30/09/2020 13:23:32,9894
0,-4.039607,19.17017,1.420574,212.4787,8,30/09/2020 13:23:33,9945
0,-7.040578,20.30668,1.420574,48.30114,8,30/09/2020 13:23:34,9996
0,-2.978851,16.15038,1.420574,150.0775,8,30/09/2020 13:23:35,10047
0,1.247042,14.43487,1.420574,69.6001,8,30/09/2020 13:23:36,10098
0,-0.8988016,17.91994,1.420574,284.9138,8,30/09/2020 13:23:37,10149
7.606969,4.131148,21.36378,4.408926,138.693,8,30/09/2020 13:23:38,10200
1.603247,3.031512,22.60135,4.408926,258.2107,8,30/09/2020 13:23:39,10251
0,-3.494185,22.54445,4.408926,76.29825,8,30/09/2020 13:23:41,10302
0,2.162939,21.26675,4.408926,222.8554,8,30/09/2020 13:23:42,10353
0,3.108459,15.98792,4.408926,266.209,8,30/09/2020 13:23:43,10404
0,-1.94531,7.651878,4.408926,236.4574,8,30/09/2020 13:23:44,10455
0,-2.394892,4.881644,4.408926,343.05,8,30/09/2020 13:23:45,10506
0,-10.22718,7.191159,4.408926,272.2061,8,30/09/2020 13:23:46,10557
9.687487E-14,-7.577,6.794084,4.408926,342.9911,8,30/09/2020 13:23:47,10608
0,-3.402009,12.18651,4.408926,79.87791,8,30/09/2020 13:23:48,10659
0,-1.790693,13.78877,4.408926,355.0024,8,30/09/2020 13:23:49,10710
8.994108,-1.231315,15.3757,10.41519,321.4499,8,30/09/2020 13:23:50,10761
2.990393,1.368004,18.2605,10.41519,95.81683,8,30/09/2020 13:23:51,10812
8.832317,2.451727,16.61127,3.228263,240.4359,8,30/09/2020 13:23:52,10863
5.66865,-3.47673,9.663683,1.133371,286.3289,8,30/09/2020 13:23:53,10914
4.843746E-14,-1.540563,3.682698,1.133371,47.12616,8,30/09/2020 13:23:54,10965
9.687497E-14,3.974102,2.111091,1.133371,148.6107,8,30/09/2020 13:23:55,11016
8.476553E-14,2.587061,0.8959882,1.133371,113.121,8,30/09/2020 13:23:56,11067
0,2.412275,8.722078,1.133371,386.7373,8,30/09/2020 13:23:57,11118
0,5.427054,11.00945,1.133371,328.9704,8,30/09/2020 13:23:58,11169
0,3.8283,15.97564,1.133371,99.68132,8,30/09/2020 13:23:59,11220
0,0.7449951,14.47245,1.133371,343.7187,8,30/09/2020 13:24:00,11271
9.68749E-14,0.869651,7.67666,1.133371,249.3384,8,30/09/2020 13:24:01,11322
0,-0.02782466,10.26427,1.133371,84.09398,8,30/09/2020 13:24:02,11373
9.687498E-14,-4.667974,5.65822,1.133371,302.2732,8,30/09/2020 13:24:03,11424
0,-5.018061,7.596521,1.133371,162.6806,8,30/09/2020 13:24:04,11475
9.687487E-14,-3.037046,7.713652,1.133371,87.01628,8,30/09/2020 13:24:05,11526
0,3.16979,12.61724,1.133371,145.3072,8,30/09/2020 13:24:06,11577
0,4.276268,13.74914,1.133371,344.4898,8,30/09/2020 13:24:07,11628
0,-1.213275,11.34038,1.133371,214.0788,8,30/09/2020 13:24:08,11679
0,-1.986836,15.75969,1.133371,77.98744,8,30/09/2020 13:24:09,11730
0,-3.715742,12.813,1.133371,113.6805,8,30/09/2020 13:24:10,11781
0,3.466629,19.08976,1.133371,73.00991,8,30/09/2020 13:24:11,11832
0,5.655047,15.96877,1.133371,58.95562,8,30/09/2020 13:24:12,11883
0,5.48402,25.63496,1.133371,368.67,8,30/09/2020 13:24:13,11934
0,8.037172,27.05569,1.133371,234.0603,8,30/09/2020 13:24:14,11985
0,7.055718,23.26903,1.133371,362.385,8,30/09/2020 13:24:15,12036
7.070176,12.63723,15.94837,9.222758,259.8292,8,30/09/2020 13:24:16,12087
1.066454,10.43294,14.62916,9.222758,272.9306,8,30/09/2020 13:24:17,12138
5.200048,12.55406,21.97369,9.585419,396.703,8,30/09/2020 13:24:18,12189
0,8.286068,24.04442,9.585419,248.565,8,30/09/2020 13:24:19,12240
0,16.33456,22.10042,9.585419,70.49739,8,30/09/2020 13:24:20,12291
6.022579,22.75235,32.97873,7.123304,334.3102,8,30/09/2020 13:24:21,12342
8.997598,15.94738,34.04385,10.53339,254.4528,9,30/09/2020 13:24:22,12393
11.83535,2.196727,25.37996,10.1547,209.8988,9,30/09/2020 13:24:23,12444
5.831631,-7.405612,18.94375,10.1547,224.5715,9,30/09/2020 13:24:24,12495
0,-11.81698,17.09559,10.1547,327.8817,9,30/09/2020 13:24:25,12546
0,-11.69265,10.85491,10.1547,200.8137,9,30/09/2020 13:24:26,12597
0,-17.41748,8.547461,10.1547,90.25369,9,30/09/2020 13:24:27,12648
9.68749E-14,-14.7817,5.004112,10.1547,162.3555,9,30/09/2020 13:24:28,12699
0,-11.39503,11.36097,10.1547,380.8297,9,30/09/2020 13:24:29,12750
5.002262,-12.23837,6.637166,6.1118,143.0927,9,30/09/2020 13:24:30,12801
16.36913,-16.77015,7.744563,6.19332,97.1367,9,30/09/2020 13:24:32,12852
5.003098,-26.14216,17.46003,7.592916,249.6626,9,30/09/2020 13:24:33,12903
0,-23.0709,13.54752,7.592916,162.9789,9,30/09/2020 13:24:34,12954
0,-13.61198,11.38787,7.592916,146.1449,9,30/09/2020 13:24:35,13005
12.37526,-1.158946,10.91092,6.329846,357.5959,9,30/09/2020 13:24:36,13056
3.985344,-1.622987,22.51104,6.329846,320.9102,9,30/09/2020 13:24:37,13107
0.0071311,-3.368878,30.58423,6.329846,364.0042,9,30/09/2020 13:24:38,13158
4.877575,9.863156,31.38367,5.00756,200.8502,9,30/09/2020 13:24:39,13209
0,8.84972,32.21312,5.00756,294.2483,9,30/09/2020 13:24:40,13260
9.220678,17.45764,33.79559,4.919498,186.9188,9,30/09/2020 13:24:41,13311
3.216959,22.25002,27.67241,4.919498,238.7807,9,30/09/2020 13:24:42,13362
13.50343,15.8333,8.633924,5.085753,302.5967,9,30/09/2020 13:24:43,13413
7.499703,2.696002,0.844533,5.085753,359.1783,9,30/09/2020 13:24:44,13464
1.495984,-2.332493,-1.702215,5.085753,89.92586,9,30/09/2020 13:24:45,13515
9.68749E-14,-7.329589,-5.095792,5.085753,135.9707,9,30/09/2020 13:24:46,13566
4.84375E-14,-2.4862,-1.406504,5.085753,369.3075,9,30/09/2020 13:24:47,13617
1.695311E-13,-6.595418,1.338966,5.085753,78.16413,9,30/09/2020 13:24:48,13668
4.843747E-14,-4.952636,3.635782,5.085753,317.3594,9,30/09/2020 13:24:49,13719
0,1.101207,9.711162,5.085753,387.2538,9,30/09/2020 13:24:50,13770
0,1.795155,19.64705,5.085753,105.6923,9,30/09/2020 13:24:51,13821
13.60669,16.62229,26.63288,8.194,315.9957,9,30/09/2020 13:24:52,13872
7.602969,24.71165,27.22099,8.194,266.794,9,30/09/2020 13:24:53,13923
1.599251,21.27064,32.14542,8.194,334.4859,9,30/09/2020 13:24:54,13974
0,18.12145,36.76231,8.194,376.023,10,30/09/2020 13:24:55,14025
0,12.79151,33.77214,8.194,328.3944,10,30/09/2020 13:24:56,14076
0,6.229191,36.76139,8.194,356.8373,10,30/09/2020 13:24:57,14127
0,3.612845,37.43836,8.194,164.1915,10,30/09/2020 13:24:58,14178
0,4.990528,39.99554,8.194,95.7874,10,30/09/2020 13:24:59,14229
0,3.253398,36.56252,8.194,212.1803,10,30/09/2020 13:25:00,14280
0,3.993172,29.46314,8.194,116.3935,10,30/09/2020 13:25:01,14331
0,3.157952,29.72173,8.194,210.4026,10,30/09/2020 13:25:02,14382
12.12615,7.573361,18.41948,4.6703,154.8947,10,30/09/2020 13:25:03,14433
5.499594,15.36339,15.94923,8.355308,57.23384,10,30/09/2020 13:25:04,14484
17.23148,12.58256,11.63965,4.465689,294.1299,10,30/09/2020 13:25:05,14535
9.540816,0.9681225,13.48945,4.465689,207.6967,10,30/09/2020 13:25:06,14586
14.45316,0.8581909,-6.918477,6.944543,265.5981,10,30/09/2020 13:25:07,14637
8.449423,1.062932,-10.13805,6.944543,399.7437,10,30/09/2020 13:25:08,14688
2.445709,3.049859,-5.822346,6.944543,67.06931,10,30/09/2020 13:25:09,14739
18.30142,2.881592,-8.92401,10.82942,106.0335,10,30/09/2020 13:25:10,14790
10.1995,-10.14192,-7.870329,10.82942,56.49995,10,30/09/2020 13:25:11,14841
12.73095,-7.561868,-13.30165,7.930043,220.4458,10,30/09/2020 13:25:12,14892
5.35798,-11.96731,-15.82902,3.66126,116.2051,10,30/09/2020 13:25:13,14943
8.635172,-11.67573,-9.833345,6.745694,379.8857,10,30/09/2020 13:25:14,14994
8.821511,-8.183705,-2.068346,6.746612,342.6068,11,30/09/2020 13:25:15,15045
14.64645,-14.98246,6.208975,9.76411,294.5872,11,30/09/2020 13:25:16,15096
6.121285,-19.57024,9.870319,4.083662,151.7613,11,30/09/2020 13:25:17,15147
8.795055,-5.290734,15.44195,7.817619,155.7658,11,30/09/2020 13:25:18,15198
10.10228,-15.88134,28.64114,1.710802,353.8885,11,30/09/2020 13:25:19,15249
0.7162936,-20.4523,33.06683,7.892657,381.5566,11,30/09/2020 13:25:20,15300
14.56038,-13.73523,24.08221,9.982183,88.30916,11,30/09/2020 13:25:21,15351
1.406447,-6.21311,19.76717,5.870098,182.2735,11,30/09/2020 13:25:22,15402
16.10454,-3.998592,25.58012,6.919457,164.2148,11,30/09/2020 13:25:24,15453
10.10083,-11.58977,29.39755,6.919457,140.9192,11,30/09/2020 13:25:25,15504
0.001006126,-16.70691,36.5752,6.919457,318.746,12,30/09/2020 13:25:26,15555
0,-19.51317,32.9585,6.919457,241.9662,12,30/09/2020 13:25:27,15606
0,-15.03591,29.20418,6.919457,97.97369,12,30/09/2020 13:25:28,15657
0,-8.981953,27.68,6.919457,100.0966,12,30/09/2020 13:25:29,15708
0,-11.34767,29.74195,6.919457,264.8869,12,30/09/2020 13:25:30,15759
0,-12.46703,30.41269,6.919457,308.9953,12,30/09/2020 13:25:31,15810
0,-11.64542,28.61749,6.919457,69.4651,12,30/09/2020 13:25:32,15861
0,-4.898651,31.11776,6.919457,86.50133,12,30/09/2020 13:25:33,15912
0,-7.421957,31.40848,6.919457,235.0754,12,30/09/2020 13:25:34,15963
0,-4.22533,22.78576,6.919457,169.5221,12,30/09/2020 13:25:35,16014
0,-5.905746,18.67279,6.919457,194.6432,12,30/09/2020 13:25:36,16065
0,-3.582895,15.55129,6.919457,288.7428,12,30/09/2020 13:25:37,16116
0,-4.215566,9.807726,6.919457,181.7232,12,30/09/2020 13:25:38,16167
9.68749E-14,1.839903,8.02737,6.919457,68.45601,12,30/09/2020 13:25:39,16218
0,-2.914389,11.33473,6.919457,368.8998,12,30/09/2020 13:25:40,16269
0,-1.445508,14.01911,6.919457,184.9053,12,30/09/2020 13:25:41,16320
2.384186E-06,-3.741827,14.34185,6.919457,105.8825,12,30/09/2020 13:25:42,16371
0,-9.651833,18.18769,6.919457,326.7206,12,30/09/2020 13:25:43,16422
0,-8.218704,19.7466,6.919457,177.3744,12,30/09/2020 13:25:44,16473
0,-3.073824,18.24131,6.919457,219.8833,12,30/09/2020 13:25:45,16524
