AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1256,0,0,19.2177,-9.33805,3.286086,0,0,30/09/2020 23:03:24,50
-1140,0,0,9.083695,-23.64549,-17.69351,0,0,30/09/2020 23:03:24,50
-1116,1,0,4.704938,-35.50006,49.88964,0,0,30/09/2020 23:03:24,50
-1092,0,0,17.45408,-22.1101,-16.62049,0,0,30/09/2020 23:03:24,50
-1068,0,0,19.84518,-36.14155,63.87061,0,0,30/09/2020 23:03:24,50
-1256,0,0,25.18279,-2.536624,8.391479,0,0,30/09/2020 23:03:25,101
-1140,1,0,10.21851,-17.2685,-13.63418,0,0,30/09/2020 23:03:25,101
-1116,2,1,9.770311,-43.80555,54.7963,0,0,30/09/2020 23:03:25,101
-1092,1,1,18.39932,-26.41469,-20.01322,0,0,30/09/2020 23:03:25,101
-1068,0,1,20.42866,-37.77684,55.59321,0,0,30/09/2020 23:03:25,101
-1256,2,0,22.65511,-5.395621,5.079575,0,0,30/09/2020 23:03:26,152
-1140,2,0,10.87834,-26.3104,-7.698895,0,0,30/09/2020 23:03:26,152
-1116,2,1,17.98853,-44.96272,50.64832,0,0,30/09/2020 23:03:26,152
-1092,1,1,13.94561,-20.09253,-16.42756,0,0,30/09/2020 23:03:26,152
-1068,0,1,8.895785,-29.72778,52.93844,0,0,30/09/2020 23:03:26,152
-1256,2,0,13.57041,1.417552,-6.094759,0,0,30/09/2020 23:03:27,203
-1140,2,1,10.82358,-31.37753,-14.36375,0,0,30/09/2020 23:03:27,203
-1116,2,2,12.21104,-34.79927,43.7265,0,1,30/09/2020 23:03:27,203
-1092,2,1,23.93582,-22.88713,-7.94118,0,0,30/09/2020 23:03:27,203
-1068,0,2,12.09611,-25.14963,60.81799,0,0,30/09/2020 23:03:27,203
-1256,3,0,25.7104,-1.242773,-3.0957,0,0,30/09/2020 23:03:28,254
-1140,3,1,26.14367,-34.208,-15.31025,0,0,30/09/2020 23:03:28,254
-1116,3,2,14.51157,-31.03164,39.70713,0,1,30/09/2020 23:03:28,254
-1092,2,1,11.89311,-27.62225,-15.0526,0,0,30/09/2020 23:03:28,254
-1068,1,2,10.62482,-22.35133,48.59196,0,0,30/09/2020 23:03:28,254
-1256,4,0,23.77447,-5.738191,-12.63289,0,0,30/09/2020 23:03:29,305
-1140,5,2,8.259096,-32.9277,-18.69412,0,0,30/09/2020 23:03:29,305
-1116,4,2,11.36935,-20.72396,52.98078,0,1,30/09/2020 23:03:29,305
-1092,2,1,12.72015,-16.84552,-9.65059,0,0,30/09/2020 23:03:29,305
-1068,2,2,15.42025,-22.04375,49.50353,0,0,30/09/2020 23:03:29,305
-1256,4,0,20.31717,-3.888428,-19.71464,0,0,30/09/2020 23:03:30,356
-1140,5,3,24.48585,-43.84916,-15.56234,0,0,30/09/2020 23:03:30,356
-1116,4,2,12.51153,-21.03607,55.23496,0,1,30/09/2020 23:03:30,356
-1092,2,1,14.41741,-11.62591,-5.661484,0,0,30/09/2020 23:03:30,356
-1068,2,2,10.71734,-19.80442,48.67308,0,0,30/09/2020 23:03:30,356
-1256,4,0,16.13212,-3.176124,-19.33179,0,0,30/09/2020 23:03:31,407
-1140,5,3,21.67951,-39.87379,-14.59723,0,0,30/09/2020 23:03:31,407
-1116,4,3,11.75649,-11.68941,56.68668,0,1,30/09/2020 23:03:31,407
-1092,2,1,11.44002,-1.019469,-16.30875,0,0,30/09/2020 23:03:31,407
-1068,2,2,21.46996,-35.53738,53.79133,0,0,30/09/2020 23:03:31,407
-1256,5,0,16.05728,-13.53367,-22.0297,0,0,30/09/2020 23:03:32,458
-1140,5,3,21.47266,-39.4846,-6.474301,0,0,30/09/2020 23:03:32,458
-1116,5,3,8.762265,-10.2072,62.51786,0,1,30/09/2020 23:03:32,458
-1092,2,1,6.670304,-0.5835301,-19.01281,0,0,30/09/2020 23:03:32,458
-1068,2,2,21.47794,-34.60068,47.16292,0,0,30/09/2020 23:03:32,458
