snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-6.787679,27.6735,0,334.3693,0,01/10/2020 01:04:04,51
0,-10.867,21.58186,0,179.7745,0,01/10/2020 01:04:05,102
0,-5.867511,18.38152,0,244.273,0,01/10/2020 01:04:06,153
0,-1.976199,16.52364,0,281.5439,0,01/10/2020 01:04:07,204
0,-4.840229,17.13886,0,140.5882,0,01/10/2020 01:04:08,255
0,-4.290164,16.9841,0,338.2186,0,01/10/2020 01:04:09,306
4.0288,-10.78455,12.66319,9.756008,230.5247,0,01/10/2020 01:04:10,357
0,-9.107964,6.197977,9.756008,323.344,0,01/10/2020 01:04:11,408
9.687498E-14,-4.922158,5.659245,9.756008,105.4558,0,01/10/2020 01:04:12,459
0,0.2850805,12.9563,9.756008,115.163,0,01/10/2020 01:04:13,510
0,-2.76422,16.21422,9.756008,175.3793,0,01/10/2020 01:04:14,561
14.83357,-2.184511,20.88345,2.276264,162.2161,0,01/10/2020 01:04:15,612
18.03626,-11.55851,34.05525,4.657028,353.6586,0,01/10/2020 01:04:16,663
5.664929,-15.43172,32.10806,1.694229,341.1454,1,01/10/2020 01:04:17,714
0,-13.15519,33.73568,1.694229,129.4806,1,01/10/2020 01:04:18,765
0,-4.66827,28.96095,1.694229,151.0592,1,01/10/2020 01:04:19,816
0,-5.969846,23.05973,1.694229,297.3909,1,01/10/2020 01:04:20,867
6.294006,1.010225,28.06569,10.67119,136.8914,1,01/10/2020 01:04:21,918
0.2902866,3.104523,32.29829,10.67119,368.3806,1,01/10/2020 01:04:22,969
0,7.997416,30.09073,10.67119,187.8869,1,01/10/2020 01:04:23,1020
6.597631,-2.553967,23.73399,4.519375,96.35474,1,01/10/2020 01:04:24,1071
0.3753018,-9.085671,17.61255,4.519375,106.5534,1,01/10/2020 01:04:25,1122
9.311425,-7.049618,17.58818,9.343327,354.3937,1,01/10/2020 01:04:26,1173
1.711658,-3.391604,23.48407,9.343327,175.0189,1,01/10/2020 01:04:27,1224
6.084129,-5.55015,31.96526,8.203937,375.9724,1,01/10/2020 01:04:28,1275
0.07217556,1.364272,34.99656,8.203937,208.2609,1,01/10/2020 01:04:29,1326
0,3.372237,32.91557,8.203937,354.3767,1,01/10/2020 01:04:30,1377
0,-3.462727,33.46002,8.203937,280.838,1,01/10/2020 01:04:31,1428
0,-4.418192,31.87745,8.203937,260.2308,1,01/10/2020 01:04:32,1479
0,-2.368542,30.32542,8.203937,165.8409,1,01/10/2020 01:04:33,1530
7.733197,4.126704,28.31758,3.88998,274.9839,1,01/10/2020 01:04:34,1581
1.729478,1.91597,34.00535,3.88998,321.1131,1,01/10/2020 01:04:35,1632
0,0.9645416,35.07835,3.88998,125.7196,1,01/10/2020 01:04:36,1683
0,0.3983944,30.11535,3.88998,239.2011,1,01/10/2020 01:04:37,1734
0,5.996956,31.90051,3.88998,183.9083,1,01/10/2020 01:04:38,1785
0,9.190488,36.51587,3.88998,61.06916,1,01/10/2020 01:04:40,1836
8.754196,9.454571,32.14192,7.508145,91.0546,1,01/10/2020 01:04:41,1887
0.8318615,7.17426,25.19297,7.508145,262.7151,1,01/10/2020 01:04:42,1938
0,0.01021157,24.45484,7.508145,266.3558,1,01/10/2020 01:04:43,1989
0,0.2310247,21.99374,7.508145,235.4126,1,01/10/2020 01:04:44,2040
3.625688,8.560843,8.762774,6.53583,201.2348,1,01/10/2020 01:04:45,2091
1.695311E-13,7.21883,1.673795,6.53583,63.70652,1,01/10/2020 01:04:46,2142
14.8616,7.730705,22.69425,9.278039,230.5865,1,01/10/2020 01:04:47,2193
8.857882,7.006609,36.19669,9.278039,125.1255,1,01/10/2020 01:04:48,2244
