AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1256,0,0,9.000035,30.11269,-17.44642,0,0,01/10/2020 04:05:05,50
-1140,0,0,16.20628,-46.60774,26.04405,0,0,01/10/2020 04:05:05,50
-1116,0,0,7.975934,45.80395,35.2949,0,0,01/10/2020 04:05:05,50
-1092,0,0,22.10251,-35.91523,45.07543,0,1,01/10/2020 04:05:05,50
-1068,0,0,18.28698,-10.32506,20.94614,0,0,01/10/2020 04:05:05,50
-1256,0,0,11.72055,23.78318,-18.29252,0,0,01/10/2020 04:05:06,101
-1140,0,0,5.915891,-34.80301,17.81222,0,0,01/10/2020 04:05:06,101
-1116,0,0,15.26389,47.90282,32.17628,0,5,01/10/2020 04:05:06,101
-1092,1,0,15.07934,-26.74435,44.32601,0,1,01/10/2020 04:05:06,101
-1068,0,1,28.98529,-25.08559,13.44285,0,0,01/10/2020 04:05:06,101
-1256,0,0,4.284245,32.05095,-18.87636,0,0,01/10/2020 04:05:07,152
-1140,1,0,14.60163,-35.259,22.50568,0,0,01/10/2020 04:05:07,152
-1116,0,0,12.0281,39.7427,28.93592,0,5,01/10/2020 04:05:07,152
-1092,2,0,3.87604,-27.2651,51.09138,0,1,01/10/2020 04:05:07,152
-1068,0,1,14.9798,-29.67557,14.0282,0,0,01/10/2020 04:05:07,152
-1256,1,0,14.1395,34.43468,-11.59939,0,0,01/10/2020 04:05:08,203
-1140,1,0,18.57709,-30.11431,23.5464,0,0,01/10/2020 04:05:08,203
-1116,0,1,9.432368,35.23951,25.13318,0,5,01/10/2020 04:05:08,203
-1092,3,0,8.609395,-33.16927,52.18989,0,1,01/10/2020 04:05:08,203
-1068,2,1,13.82638,-30.45793,27.79474,0,0,01/10/2020 04:05:08,203
-1256,2,0,21.75784,39.61779,-12.25554,0,0,01/10/2020 04:05:09,254
-1140,2,0,13.70183,-24.67653,16.45829,0,0,01/10/2020 04:05:09,254
-1116,0,1,30.33954,44.47247,31.78037,0,5,01/10/2020 04:05:09,254
-1092,4,1,12.82647,-23.4696,56.24516,0,1,01/10/2020 04:05:09,254
-1068,2,1,17.25973,-37.2415,25.54416,0,0,01/10/2020 04:05:09,254
-1256,4,0,17.58839,33.33427,9.597253,0,0,01/10/2020 04:05:10,305
-1140,3,0,12.53809,-32.43707,14.4942,0,0,01/10/2020 04:05:10,305
