snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-6.516692,28.11353,0,348.3251,0,01/10/2020 03:24:53,51
0,-6.856889,34.05455,0,127.9059,0,01/10/2020 03:24:54,102
0,-9.007683,35.17752,0,349.1268,0,01/10/2020 03:24:55,153
0,-11.03479,35.29374,0,134.6128,0,01/10/2020 03:24:56,204
0,-7.075233,34.10017,0,330.6833,0,01/10/2020 03:24:57,255
0,-6.016052,34.30024,0,179.5099,0,01/10/2020 03:24:58,306
0,-4.510567,29.98752,0,314.5143,0,01/10/2020 03:24:59,357
6.790592,3.359771,30.8507,7.410172,174.3728,0,01/10/2020 03:25:00,408
16.59545,1.191079,14.92077,4.275556,151.0752,0,01/10/2020 03:25:01,459
10.59173,-2.743294,0.8717134,4.275556,143.0698,0,01/10/2020 03:25:02,510
4.588016,-5.8843,-7.612185,4.275556,385.5078,0,01/10/2020 03:25:03,561
1.695311E-13,-4.450456,-0.4143221,4.275556,50.61295,0,01/10/2020 03:25:04,612
0,-6.192708,6.123566,4.275556,362.366,0,01/10/2020 03:25:05,663
0,-4.933884,7.099505,4.275556,234.8555,0,01/10/2020 03:25:06,714
0,-5.981054,7.429117,4.275556,370.8741,0,01/10/2020 03:25:07,765
9.68749E-14,-11.15868,5.534999,4.275556,226.8077,0,01/10/2020 03:25:08,816
0,-14.37898,6.282646,4.275556,216.878,0,01/10/2020 03:25:09,867
9.687487E-14,-8.611452,7.726905,4.275556,113.2077,0,01/10/2020 03:25:10,918
0,-5.642337,10.10222,4.275556,357.8846,0,01/10/2020 03:25:11,969
8.263269,-16.10055,9.511161,9.656315,288.4503,0,01/10/2020 03:25:12,1020
1.430512E-07,-11.34632,0.5606722,9.656315,187.8847,1,01/10/2020 03:25:13,1071
0.0001478195,-11.91838,3.617961,9.656315,132.9033,1,01/10/2020 03:25:14,1122
0,-9.438169,9.449512,9.656315,390.6151,1,01/10/2020 03:25:15,1173
0,-12.17735,11.1822,9.656315,167.3938,1,01/10/2020 03:25:16,1224
0,-4.849581,7.922908,9.656315,198.0176,1,01/10/2020 03:25:17,1275
0,-9.141322,12.48728,9.656315,127.7288,1,01/10/2020 03:25:18,1326
0,-5.838803,12.57756,9.656315,309.0314,1,01/10/2020 03:25:19,1377
8.21102,-6.071493,9.226424,8.368769,64.31929,1,01/10/2020 03:25:20,1428
2.207298,-0.6235505,8.302889,8.368769,102.4985,1,01/10/2020 03:25:21,1479
