snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-4.586023,29.02992,0,45.91275,0,01/10/2020 05:05:27,51
0,-5.095262,30.52396,0,232.7705,0,01/10/2020 05:05:28,102
0.000981905,-0.1521532,27.24986,0,88.66945,0,01/10/2020 05:05:29,153
0.0001206776,-0.514917,27.03361,0,281.8197,0,01/10/2020 05:05:30,204
8.076489,-1.751015,26.49905,8.559184,190.9494,0,01/10/2020 05:05:31,255
12.93334,-1.283607,17.4814,10.42051,46.53866,0,01/10/2020 05:05:32,306
6.92879,-4.555756,16.17103,10.42051,372.871,0,01/10/2020 05:05:33,357
0.9250686,-5.119493,11.02119,10.42051,159.2082,0,01/10/2020 05:05:34,408
7.265624E-14,-13.48095,1.543783,4.513436,326.7571,1,01/10/2020 05:05:35,459
0,-11.92638,6.175881,5.698937,389.3993,2,01/10/2020 05:05:36,510
8.720863,-9.300685,0.9832085,9.291202,385.7353,2,01/10/2020 05:05:37,561
5.804347,-13.9644,9.678897,9.8765,313.6046,2,01/10/2020 05:05:38,612
0,-17.87132,11.46679,9.8765,127.6278,2,01/10/2020 05:05:39,663
0,-20.45234,13.70911,9.8765,359.1466,2,01/10/2020 05:05:40,714
0,-15.75068,20.93845,9.8765,129.672,2,01/10/2020 05:05:41,765
0,-11.94291,20.38118,9.8765,378.1777,2,01/10/2020 05:05:42,816
0,-12.65495,11.86925,9.8765,244.1224,2,01/10/2020 05:05:43,867
0,-10.75034,11.82455,9.8765,157.7062,2,01/10/2020 05:05:44,918
4.843742E-14,-8.4285,2.606569,9.8765,168.3036,2,01/10/2020 05:05:45,969
1.453126E-13,-7.538317,1.844872,9.8765,63.84509,3,01/10/2020 05:05:46,1020
0,-8.091783,9.530826,9.8765,373.1655,3,01/10/2020 05:05:47,1071
9.687498E-14,-7.955571,4.356235,9.8765,69.52254,3,01/10/2020 05:05:48,1122
0,-4.807501,3.800371,9.8765,129.3577,3,01/10/2020 05:05:49,1173
9.687498E-14,3.331672,2.437886,9.8765,289.7752,3,01/10/2020 05:05:50,1224
0,0.3914477,8.021299,9.8765,62.69226,3,01/10/2020 05:05:51,1275
10,-3.720174,13.0564,5.851999,158.1681,3,01/10/2020 05:05:52,1326
1.170248,-4.175983,10.52873,2.361648,56.05687,3,01/10/2020 05:05:53,1377
0,-4.396729,13.01682,2.361648,79.41702,3,01/10/2020 05:05:54,1428
0,-1.579744,15.99051,2.361648,173.3592,3,01/10/2020 05:05:55,1479
0.0005980342,-8.442182,21.16053,2.361648,363.9406,3,01/10/2020 05:05:56,1530
0,-9.482204,24.26612,2.361648,248.8361,3,01/10/2020 05:05:57,1581
0,-7.925434,22.52324,2.361648,395.1693,3,01/10/2020 05:05:58,1632
0,-4.660701,26.06833,2.361648,160.1526,3,01/10/2020 05:05:59,1683
0,3.141284,20.96983,2.361648,131.4674,3,01/10/2020 05:06:00,1734
0,6.344831,21.46284,2.361648,134.4836,3,01/10/2020 05:06:01,1785
0,5.510816,22.66491,2.361648,396.0164,3,01/10/2020 05:06:02,1836
0,5.068311,18.80035,2.361648,151.5165,3,01/10/2020 05:06:04,1887
