AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,12.62868,44.77008,41.11635,0,0,24/09/2020 21:57:58,50
-1134,0,0,23.27411,-2.650502,39.8986,1,0,24/09/2020 21:57:58,50
-1110,0,0,19.44886,-30.2644,-4.484156,0,0,24/09/2020 21:57:58,50
-1086,0,0,0.1872189,8.234187,-29.84909,0,1,24/09/2020 21:57:58,50
-1062,0,0,9.623081,33.57904,65.70161,0,0,24/09/2020 21:57:58,50
-1250,0,0,6.299973,44.95959,47.36279,0,1,24/09/2020 21:57:59,101
-1134,0,0,18.36135,-3.127493,54.95489,3,0,24/09/2020 21:57:59,101
-1110,0,1,19.07516,-22.2403,-15.51046,0,0,24/09/2020 21:57:59,101
-1086,0,1,14.49296,14.87647,-25.91157,0,2,24/09/2020 21:57:59,101
-1062,0,0,10.22592,32.98622,65.34177,0,2,24/09/2020 21:57:59,101
-1250,0,0,14.51687,45.30613,54.32263,0,1,24/09/2020 21:58:00,152
-1134,0,0,29.07579,-26.75229,56.77807,3,0,24/09/2020 21:58:00,152
-1110,1,1,22.54521,-14.51924,-23.92193,0,0,24/09/2020 21:58:00,152
-1086,0,1,9.077838,20.46033,-20.2228,0,2,24/09/2020 21:58:00,152
-1062,0,0,7.86697,23.74261,64.94457,0,4,24/09/2020 21:58:00,152
-1250,0,0,10.41486,43.46503,66.8576,0,3,24/09/2020 21:58:01,203
-1134,0,0,4.757852,-37.76729,49.3868,3,0,24/09/2020 21:58:01,203
-1110,1,2,6.814065,-9.399663,-26.07187,0,0,24/09/2020 21:58:01,203
-1086,0,1,9.802993,23.03451,-15.20148,0,2,24/09/2020 21:58:01,203
-1062,0,0,18.42339,17.44233,56.1756,0,4,24/09/2020 21:58:01,203
-1250,0,0,22.43282,37.84827,65.54484,0,6,24/09/2020 21:58:02,254
-1134,0,0,3.346388,-31.22765,39.90315,3,0,24/09/2020 21:58:02,254
-1110,1,2,11.06674,-3.349666,-22.99704,0,0,24/09/2020 21:58:02,254
-1086,0,1,20.87895,16.94015,-10.88872,0,2,24/09/2020 21:58:02,254
-1062,0,1,17.47973,17.39095,43.35754,0,4,24/09/2020 21:58:02,254
-1250,0,0,10.50317,30.20681,65.88301,0,7,24/09/2020 21:58:03,305
-1134,0,0,19.51896,-30.05647,42.77953,3,6,24/09/2020 21:58:03,305
-1110,1,2,10.49305,-5.567755,-17.40328,0,0,24/09/2020 21:58:03,305
-1086,0,1,10.90382,11.69356,-4.472608,0,4,24/09/2020 21:58:03,305
-1062,0,1,0.2340414,18.52771,41.7676,0,12,24/09/2020 21:58:03,305
-1250,0,0,15.37918,24.62401,60.04778,0,7,24/09/2020 21:58:04,356
-1134,0,2,12.00762,-23.94062,52.90845,3,6,24/09/2020 21:58:04,356
-1110,2,2,6.018428,-6.692986,-14.34773,0,0,24/09/2020 21:58:04,356
-1086,0,1,19.44984,3.98498,-12.71301,0,5,24/09/2020 21:58:04,356
-1062,0,1,20.13762,22.51935,43.18338,0,20,24/09/2020 21:58:04,356
-1250,0,0,11.21805,4.357119,46.20901,0,7,24/09/2020 21:58:05,407
-1134,0,3,22.83243,-20.13478,64.20408,3,6,24/09/2020 21:58:05,407
-1110,2,2,7.67504,-10.32732,-18.22454,0,0,24/09/2020 21:58:05,407
-1086,0,2,18.0652,2.480453,-14.08285,0,5,24/09/2020 21:58:05,407
-1062,0,1,9.970056,36.31147,45.81286,0,20,24/09/2020 21:58:05,407
-1250,0,0,1.192093E-07,-8.936571,39.91095,0,9,24/09/2020 21:58:06,458
-1134,0,3,9.478353,-19.35889,61.61732,3,8,24/09/2020 21:58:06,458
-1110,2,2,11.66879,-15.92284,-5.862592,0,0,24/09/2020 21:58:06,458
-1086,0,2,9.139266,12.1493,-11.53694,0,5,24/09/2020 21:58:06,458
-1062,0,3,6.08124,40.17841,55.32245,0,20,24/09/2020 21:58:06,458
-1250,0,0,21.75221,-2.509937,25.20895,0,9,24/09/2020 21:58:07,509
-1134,0,3,12.54774,-22.44857,55.14386,3,8,24/09/2020 21:58:07,509
-1110,2,2,16.17079,-25.52852,-7.096814,0,1,24/09/2020 21:58:07,509
-1086,0,2,27.01151,15.47042,-9.120526,0,5,24/09/2020 21:58:07,509
-1062,0,3,15.21309,42.44608,62.51339,0,20,24/09/2020 21:58:07,509
-1250,0,1,9.560552,3.277712,19.03142,0,9,24/09/2020 21:58:08,560
-1134,0,3,14.54012,-32.54637,56.91044,3,8,24/09/2020 21:58:08,560
-1110,2,4,23.67653,-38.85437,-3.660866,0,1,24/09/2020 21:58:08,560
-1086,0,3,13.2017,24.77432,-4.974653,0,5,24/09/2020 21:58:08,560
-1062,0,3,0,41.74527,66.99551,0,22,24/09/2020 21:58:08,560
-1250,0,1,16.97053,7.235933,16.17624,3,9,24/09/2020 21:58:09,611
-1134,0,5,8.61691,-37.28922,56.59085,3,8,24/09/2020 21:58:09,611
