AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,1,0,8.579121,24.65783,-26.66186,0,0,24/09/2020 16:16:12,50
-1134,0,0,15.48643,33.78202,-20.81781,0,0,24/09/2020 16:16:12,50
-1110,0,0,33.46065,-44.1706,-24.14882,0,0,24/09/2020 16:16:12,50
-1086,0,0,21.41955,2.527502,25.75532,0,0,24/09/2020 16:16:12,50
-1062,0,0,10.5228,38.93788,10.83957,0,0,24/09/2020 16:16:12,50
-1250,1,0,8.098487,34.28111,-27.37155,0,0,24/09/2020 16:16:13,101
-1134,0,2,19.52231,33.05946,-27.54735,0,0,24/09/2020 16:16:13,101
-1110,0,0,7.294804,-41.53336,-29.75015,0,6,24/09/2020 16:16:13,101
-1086,0,0,5.564497,11.1083,36.19843,0,2,24/09/2020 16:16:13,101
-1062,0,0,9.161903,41.18715,7.352242,0,0,24/09/2020 16:16:13,101
-1250,1,0,13.61366,40.93114,-25.20485,0,0,24/09/2020 16:16:14,152
-1134,0,2,19.96738,41.35818,-29.31069,0,4,24/09/2020 16:16:14,152
-1110,0,0,7.751591,-33.90145,-29.96483,0,9,24/09/2020 16:16:14,152
-1086,0,0,4.128219,10.47408,36.39605,0,5,24/09/2020 16:16:14,152
-1062,1,0,0.7606393,47.95398,4.514268,0,2,24/09/2020 16:16:14,152
-1250,1,0,19.37494,46.11369,-19.3924,0,3,24/09/2020 16:16:15,203
-1134,0,2,12.45628,47.97867,-24.93853,0,9,24/09/2020 16:16:15,203
-1110,0,0,5.8882,-26.58795,-29.76462,0,12,24/09/2020 16:16:15,203
-1086,0,0,17.57762,-0.7288653,34.32491,0,6,24/09/2020 16:16:15,203
-1062,1,0,15.29874,47.48869,8.977824,0,4,24/09/2020 16:16:15,203
-1250,1,0,20.6026,45.33688,-8.299527,0,3,24/09/2020 16:16:16,254
-1134,0,2,12.63935,47.14819,-17.04305,0,13,24/09/2020 16:16:16,254
-1110,0,0,15.58434,-19.68919,-26.45653,0,16,24/09/2020 16:16:16,254
-1086,0,0,22.45127,-6.848701,26.99648,0,6,24/09/2020 16:16:16,254
-1062,1,0,2.388838E-07,48.03438,26.82385,0,6,24/09/2020 16:16:16,254
-1250,1,0,6.285529,44.33542,-0.108425,0,3,24/09/2020 16:16:17,305
-1134,1,2,29.10757,31.54695,-5.454396,0,13,24/09/2020 16:16:17,305
-1110,1,0,7.108784,-23.11762,-18.49437,0,16,24/09/2020 16:16:17,305
-1086,0,0,11.3677,-13.82256,18.64464,0,6,24/09/2020 16:16:17,305
-1062,1,0,10.92499,48.04056,37.05878,0,9,24/09/2020 16:16:17,305
-1250,1,1,17.2639,40.09565,4.676817,0,3,24/09/2020 16:16:18,356
-1134,1,3,0.2997,25.46697,-4.471796,0,17,24/09/2020 16:16:18,356
-1110,1,0,5.300073,-30.22128,-10.71539,0,16,24/09/2020 16:16:18,356
-1086,0,0,18.84315,-7.609461,14.27727,0,6,24/09/2020 16:16:18,356
-1062,2,0,25.90563,37.77003,56.22403,0,11,24/09/2020 16:16:18,356
-1250,1,1,9.806323,27.02446,18.28065,0,3,24/09/2020 16:16:19,407
-1134,1,3,25.00011,9.515414,-5.16105,0,17,24/09/2020 16:16:19,407
-1110,2,0,10.79061,-32.13246,-12.74163,0,16,24/09/2020 16:16:19,407
-1086,1,0,6.958178,-1.174206,12.323,0,6,24/09/2020 16:16:19,407
-1062,2,0,5.519805,31.75711,65.86123,0,12,24/09/2020 16:16:19,407
-1250,1,1,28.44839,14.09893,33.02163,0,3,24/09/2020 16:16:20,458
-1134,1,4,4.903261,1.97517,-4.76004,0,17,24/09/2020 16:16:20,458
-1110,2,0,11.2281,-47.27847,-2.298252,0,16,24/09/2020 16:16:20,458
-1086,1,0,11.99366,-7.160826,18.63496,0,6,24/09/2020 16:16:20,458
-1062,2,0,2.4137,14.92203,61.02713,0,12,24/09/2020 16:16:20,458
-1250,1,1,23.04558,6.553418,28.6926,0,5,24/09/2020 16:16:21,509
-1134,1,4,14.35571,5.688613,-7.388949,0,17,24/09/2020 16:16:21,509
-1110,2,0,16.15591,-47.77775,-7.988299,0,17,24/09/2020 16:16:21,509
-1086,1,0,28.75565,-9.635077,21.60919,0,6,24/09/2020 16:16:21,509
-1062,2,0,15.71456,6.685277,63.60681,0,12,24/09/2020 16:16:21,509
-1250,2,1,9.52284,5.311195,24.04428,0,5,24/09/2020 16:16:22,560
-1134,1,5,18.73164,-4.917688,-16.49253,0,17,24/09/2020 16:16:22,560
-1110,2,0,17.13419,-48.15004,-15.13954,0,21,24/09/2020 16:16:22,560
-1086,2,0,10.56658,-22.60561,26.13563,0,6,24/09/2020 16:16:22,560
-1062,2,0,16.83411,-6.423733,59.47202,0,12,24/09/2020 16:16:22,560
-1250,3,1,22.09908,15.51495,17.08581,0,5,24/09/2020 16:16:23,611
-1134,1,5,16.33273,-7.258096,-28.54343,0,17,24/09/2020 16:16:23,611
-1110,2,0,0.126455,-44.96688,-29.89106,0,24,24/09/2020 16:16:23,611
-1086,3,0,4.431479,-24.74364,21.72199,0,6,24/09/2020 16:16:23,611
-1062,2,0,2.465799,-17.57282,53.85955,0,12,24/09/2020 16:16:23,611
-1250,3,2,14.89668,40.21453,22.01969,0,5,24/09/2020 16:16:24,662
-1134,1,5,9.680057,-8.240021,-28.92776,0,21,24/09/2020 16:16:24,662
-1110,2,0,2.602376E-07,-44.51885,-29.87154,0,29,24/09/2020 16:16:24,662
-1086,3,0,24.91935,-15.87555,10.83887,0,6,24/09/2020 16:16:24,662
-1062,2,0,9.647308,-24.57816,52.55453,0,12,24/09/2020 16:16:24,662
-1250,3,2,8.572922,44.27749,30.60899,0,5,24/09/2020 16:16:25,713
-1134,1,5,6.530413,-2.906876,-24.27816,0,22,24/09/2020 16:16:25,713
-1110,2,0,11.60173,-39.75175,-29.04256,0,30,24/09/2020 16:16:25,713
-1086,4,1,4.210533,-6.49141,7.078864,0,6,24/09/2020 16:16:25,713
-1062,2,0,1.019945,-32.93126,50.90481,0,12,24/09/2020 16:16:25,713
-1250,3,2,12.38744,28.9134,33.06937,0,5,24/09/2020 16:16:26,764
-1134,1,5,6.23335,11.7169,-22.46803,0,22,24/09/2020 16:16:26,764
-1110,2,0,13.31644,-21.67703,-22.20285,0,30,24/09/2020 16:16:26,764
-1086,4,1,9.194167,-1.697303,4.867469,1,6,24/09/2020 16:16:26,764
-1062,2,0,9.624666,-29.28344,47.66114,0,12,24/09/2020 16:16:26,764
-1250,4,3,3.296295,19.61767,29.10589,0,5,24/09/2020 16:16:27,815
-1134,1,5,14.45482,14.2654,-15.05479,0,22,24/09/2020 16:16:27,815
-1110,2,0,16.45759,-19.98218,-12.90119,0,30,24/09/2020 16:16:27,815
-1086,4,1,20.51292,5.070786,15.56315,1,6,24/09/2020 16:16:27,815
-1062,2,1,10.54799,-24.46194,44.04756,0,12,24/09/2020 16:16:27,815
-1250,4,3,3.982979,27.67376,31.21722,0,5,24/09/2020 16:16:28,866
-1134,1,5,29.09663,-1.514579,-10.48328,0,22,24/09/2020 16:16:28,866
-1110,2,0,1.49279,-22.27658,-4.648066,0,30,24/09/2020 16:16:28,866
-1086,4,1,5.771753,3.745116,25.06947,1,6,24/09/2020 16:16:28,866
-1062,3,1,29.85997,-10.34849,48.25073,0,12,24/09/2020 16:16:28,866
-1250,4,3,24.63205,33.83487,20.1455,0,5,24/09/2020 16:16:29,917
-1134,1,5,18.80116,-18.23803,-11.40511,0,22,24/09/2020 16:16:29,917
-1110,2,0,3.513331,-24.36083,-4.824681,0,30,24/09/2020 16:16:29,917
-1086,4,1,8.724041,-4.936737,26.28712,1,6,24/09/2020 16:16:29,917
-1062,3,1,14.70859,2.148828,57.49714,0,12,24/09/2020 16:16:29,917
-1250,5,3,5.362585,42.14779,15.87,0,5,24/09/2020 16:16:30,968
-1134,2,5,16.76555,-31.42416,-15.47606,0,22,24/09/2020 16:16:30,968
-1110,3,1,9.07675,-29.41176,-5.886458,0,31,24/09/2020 16:16:30,968
-1086,4,1,13.7769,-13.65768,36.29956,1,6,24/09/2020 16:16:30,968
-1062,3,1,14.74304,5.954021,65.66248,0,13,24/09/2020 16:16:30,968
-1250,5,4,6.310074,47.9627,16.92514,0,7,24/09/2020 16:16:31,1019
-1134,2,6,18.49681,-42.26042,-8.524473,0,22,24/09/2020 16:16:31,1019
-1110,3,1,14.1113,-35.45607,0.01614769,0,31,24/09/2020 16:16:31,1019
-1086,4,1,34.82577,-22.88613,28.29282,1,8,24/09/2020 16:16:31,1019
-1062,3,1,7.122261,7.666683,66.71928,0,15,24/09/2020 16:16:31,1019
-1250,5,4,4.951772,43.6628,20.23362,0,10,24/09/2020 16:16:32,1070
-1134,2,6,8.194122,-45.27396,-11.93821,0,22,24/09/2020 16:16:32,1070
-1110,3,1,18.51247,-45.39161,-0.9454442,0,31,24/09/2020 16:16:32,1070
-1086,4,1,11.72387,-29.56145,12.15121,1,8,24/09/2020 16:16:32,1070
-1062,3,1,10.60382,-9.081187,66.61744,0,15,24/09/2020 16:16:32,1070
-1250,5,4,12.19595,41.24807,30.17838,0,10,24/09/2020 16:16:33,1121
-1134,2,6,20.87684,-40.52543,-29.84043,0,22,24/09/2020 16:16:33,1121
-1110,3,1,7.941671,-48.18533,-6.845935,0,36,24/09/2020 16:16:33,1121
-1086,5,1,9.986053,-18.44612,3.174584,1,8,24/09/2020 16:16:33,1121
-1062,3,1,11.61872,-12.69822,63.21884,0,18,24/09/2020 16:16:33,1121
-1250,5,4,7.158549,35.5276,40.45479,0,10,24/09/2020 16:16:34,1172
-1134,2,6,17.82929,-35.101,-28.63424,0,23,24/09/2020 16:16:34,1172
-1110,3,1,14.1168,-47.49829,-11.79652,0,39,24/09/2020 16:16:34,1172
-1086,6,1,20.6411,-8.608138,16.0018,1,8,24/09/2020 16:16:34,1172
-1062,4,1,7.816239,-19.42866,56.32238,0,18,24/09/2020 16:16:34,1172
-1250,5,5,11.86369,31.17024,36.87332,0,12,24/09/2020 16:16:35,1223
-1134,3,6,9.957665,-13.2049,-16.36007,0,23,24/09/2020 16:16:35,1223
-1110,3,1,15.64979,-47.00643,-26.15457,0,40,24/09/2020 16:16:35,1223
-1086,6,1,24.2589,-8.968725,30.98285,1,8,24/09/2020 16:16:35,1223
-1062,4,2,14.19271,-17.4351,49.8984,0,18,24/09/2020 16:16:35,1223
-1250,6,5,18.16842,32.63338,23.25464,0,12,24/09/2020 16:16:36,1274
-1134,4,6,19.03602,-17.71745,-9.525811,0,23,24/09/2020 16:16:36,1274
-1110,3,1,5.092607,-33.85727,-29.82087,0,41,24/09/2020 16:16:36,1274
-1086,7,1,9.727317,-19.1761,32.04021,1,8,24/09/2020 16:16:36,1274
-1062,4,3,9.148697,-4.161561,44.26441,0,18,24/09/2020 16:16:36,1274
-1250,6,5,3.139437,46.61723,18.39986,0,12,24/09/2020 16:16:37,1325
-1134,4,6,9.130782,-26.21938,-5.882893,0,23,24/09/2020 16:16:37,1325
-1110,3,1,21.69725,-29.20214,-19.47395,0,42,24/09/2020 16:16:37,1325
-1086,7,1,21.87198,-43.25859,29.21478,1,8,24/09/2020 16:16:37,1325
-1062,4,3,6.508882,1.970889,48.56573,0,18,24/09/2020 16:16:37,1325
-1250,7,5,23.97811,46.03477,22.33301,0,15,24/09/2020 16:16:38,1376
-1134,4,6,23.32365,-38.68713,-14.89583,0,23,24/09/2020 16:16:38,1376
-1110,3,1,21.56842,-5.306113,-7.911712,0,42,24/09/2020 16:16:38,1376
-1086,7,1,8.088621,-47.81498,16.51826,1,10,24/09/2020 16:16:38,1376
-1062,5,3,15.23722,8.78226,62.08006,0,18,24/09/2020 16:16:38,1376
-1250,8,5,7.376258,29.91263,42.49511,0,15,24/09/2020 16:16:39,1427
-1134,4,6,3.151927,-47.66087,-22.99603,0,24,24/09/2020 16:16:39,1427
-1110,4,2,20.61782,2.919941,2.852039,0,42,24/09/2020 16:16:39,1427
-1086,8,1,12.69637,-30.68169,0.3158439,1,10,24/09/2020 16:16:39,1427
-1062,5,3,3.953969,6.618508,67.00012,0,22,24/09/2020 16:16:39,1427
-1250,8,5,1.20137E-07,28.3014,41.69598,0,18,24/09/2020 16:16:40,1478
-1134,4,6,0.8012365,-44.22711,-29.72725,0,25,24/09/2020 16:16:40,1478
-1110,5,2,22.99244,15.77619,18.72685,0,42,24/09/2020 16:16:40,1478
-1086,8,1,8.50143,-30.69244,0.9584568,1,15,24/09/2020 16:16:40,1478
-1062,5,3,23.88251,1.499722,64.23142,0,29,24/09/2020 16:16:40,1478
-1250,8,6,7.504796,27.24784,41.87025,0,25,24/09/2020 16:16:41,1529
-1134,4,6,7.097631,-42.46566,-29.02429,0,28,24/09/2020 16:16:41,1529
-1110,7,2,11.74427,4.661408,32.37921,0,42,24/09/2020 16:16:41,1529
-1086,8,1,6.564572,-20.45776,15.25288,1,15,24/09/2020 16:16:41,1529
-1062,5,3,3.182392,-2.233262,52.21083,0,29,24/09/2020 16:16:41,1529
-1250,8,6,22.34146,45.55148,43.68209,0,25,24/09/2020 16:16:42,1580
-1134,4,6,13.28981,-29.50762,-27.86358,0,28,24/09/2020 16:16:42,1580
-1110,7,2,26.64385,-17.94302,28.89981,0,42,24/09/2020 16:16:42,1580
-1086,8,1,2.876181,-19.21103,16.01602,1,15,24/09/2020 16:16:42,1580
-1062,5,3,14.45513,-3.015666,40.45631,0,29,24/09/2020 16:16:42,1580
-1250,8,6,2.481756,47.24999,43.75674,0,31,24/09/2020 16:16:43,1631
-1134,4,6,25.53894,-15.84139,-23.35921,0,30,24/09/2020 16:16:43,1631
-1110,8,3,14.73832,-19.89845,15.80433,0,42,24/09/2020 16:16:43,1631
-1086,8,1,1.452811,-16.81388,15.77761,1,15,24/09/2020 16:16:43,1631
-1062,5,3,19.40139,4.687534,37.92981,0,29,24/09/2020 16:16:43,1631
-1250,8,6,2.572509,47.8664,47.40549,0,38,24/09/2020 16:16:44,1682
-1134,5,6,3.540356,-13.63229,-11.7395,0,30,24/09/2020 16:16:44,1682
-1110,8,3,12.61081,-23.04778,10.78389,0,42,24/09/2020 16:16:44,1682
-1086,8,1,16.86843,-18.51866,26.42536,1,15,24/09/2020 16:16:44,1682
-1062,5,3,6.664697,18.10758,45.13054,0,29,24/09/2020 16:16:44,1682
-1250,8,6,15.36992,43.29601,54.99112,0,38,24/09/2020 16:16:45,1733
-1134,5,6,16.79599,-20.52566,-4.502859,0,30,24/09/2020 16:16:45,1733
-1110,8,3,4.765419,-20.57228,7.936792,0,42,24/09/2020 16:16:45,1733
-1086,8,1,22.62294,-34.58019,35.62963,1,15,24/09/2020 16:16:45,1733
-1062,5,3,9.148371,30.89472,45.36486,0,29,24/09/2020 16:16:45,1733
-1250,8,6,8.524644,34.82246,52.13075,0,38,24/09/2020 16:16:46,1784
-1134,5,6,21.00596,-34.06411,-16.38058,0,31,24/09/2020 16:16:46,1784
-1110,8,3,3.76456,-12.33169,0.9360466,0,43,24/09/2020 16:16:46,1784
-1086,9,1,0.2103279,-48.41847,29.388,1,21,24/09/2020 16:16:46,1784
-1062,6,3,10.72732,32.91998,52.84618,0,29,24/09/2020 16:16:46,1784
-1250,8,6,11.87791,27.4076,51.37217,0,38,24/09/2020 16:16:47,1835
-1134,5,6,12.89631,-41.45184,-27.04732,0,31,24/09/2020 16:16:47,1835
-1110,8,3,4.96301,-11.04741,0.9792526,0,47,24/09/2020 16:16:47,1835
-1086,9,1,21.46429,-44.22206,21.29021,1,23,24/09/2020 16:16:47,1835
-1062,6,3,17.34293,26.16573,48.19852,0,29,24/09/2020 16:16:47,1835
-1250,9,7,10.02465,18.80998,56.37145,0,38,24/09/2020 16:16:48,1886
-1134,5,6,5.085926,-39.75979,-29.56637,0,32,24/09/2020 16:16:48,1886
-1110,8,3,17.23886,0.2244768,3.432551,0,47,24/09/2020 16:16:48,1886
-1086,9,1,0,-48.45814,16.29449,1,25,24/09/2020 16:16:48,1886
-1062,6,3,3.764563,17.36248,41.69407,0,30,24/09/2020 16:16:48,1886
-1250,9,7,19.014,8.356691,57.52299,0,38,24/09/2020 16:16:50,1937
-1134,6,6,15.14379,-33.82927,-28.35951,0,36,24/09/2020 16:16:50,1937
-1110,8,3,12.75086,14.60774,15.99016,0,47,24/09/2020 16:16:50,1937
-1086,10,1,21.85315,-34.21321,6.664707,1,25,24/09/2020 16:16:50,1937
-1062,6,4,6.354116,23.16373,42.29588,0,34,24/09/2020 16:16:50,1937
-1250,10,7,6.144848,2.943556,53.35803,0,38,24/09/2020 16:16:51,1988
-1134,6,6,12.59698,-18.67282,-27.78794,0,36,24/09/2020 16:16:51,1988
-1110,8,3,17.63678,20.88712,28.02576,0,47,24/09/2020 16:16:51,1988
-1086,10,1,10.01235,-25.56426,1.626983,1,29,24/09/2020 16:16:51,1988
-1062,6,4,11.06155,23.16823,42.01842,0,43,24/09/2020 16:16:51,1988
-1250,10,7,2.846943,5.642048,46.27259,0,38,24/09/2020 16:16:52,2039
-1134,6,6,3.844822,-7.392418,-29.76907,0,38,24/09/2020 16:16:52,2039
-1110,8,3,0.56234,21.2797,36.3604,0,49,24/09/2020 16:16:52,2039
-1086,10,1,15.71905,-22.1487,10.60399,1,29,24/09/2020 16:16:52,2039
-1062,6,4,9.521871,26.53143,41.81409,0,47,24/09/2020 16:16:52,2039
-1250,10,7,27.02326,0.1364693,35.27007,0,38,24/09/2020 16:16:53,2090
-1134,6,6,12.04239,5.22165,-26.74917,0,38,24/09/2020 16:16:53,2090
-1110,8,3,7.376049,16.30587,33.96053,0,51,24/09/2020 16:16:53,2090
-1086,10,1,12.13341,-19.79463,22.88641,1,29,24/09/2020 16:16:53,2090
-1062,6,4,6.228794,33.11802,43.36976,0,47,24/09/2020 16:16:53,2090
-1250,10,7,30.69303,-7.081226,13.62878,0,38,24/09/2020 16:16:54,2141
-1134,6,6,8.186527,14.51713,-21.72387,0,38,24/09/2020 16:16:54,2141
-1110,8,3,17.94297,-4.457841,20.34334,0,51,24/09/2020 16:16:54,2141
-1086,10,1,6.159931,-16.94681,31.62703,1,29,24/09/2020 16:16:54,2141
-1062,6,4,6.071447,32.90997,46.25033,0,47,24/09/2020 16:16:54,2141
-1250,10,7,11.97728,11.563,1.045707,0,39,24/09/2020 16:16:55,2192
-1134,7,6,20.63007,21.01798,-15.78186,0,38,24/09/2020 16:16:55,2192
-1110,8,3,16.00339,-10.60187,10.78649,0,51,24/09/2020 16:16:55,2192
-1086,11,1,16.17563,-26.82721,32.13752,1,29,24/09/2020 16:16:55,2192
-1062,6,4,4.295354,34.73842,45.46846,0,47,24/09/2020 16:16:55,2192
-1250,11,7,8.241636,22.85002,3.95921,0,39,24/09/2020 16:16:56,2243
