AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,1,0,8.383114,24.06538,-15.16094,0,0,25/09/2020 05:20:15,50
-1134,0,0,8.624654,19.89714,29.0939,0,0,25/09/2020 05:20:15,50
-1110,0,1,14.74156,35.76118,14.95053,0,0,25/09/2020 05:20:15,50
-1086,0,0,18.31116,-30.64964,9.364933,0,1,25/09/2020 05:20:15,50
-1062,0,0,13.9839,41.5575,21.88581,0,0,25/09/2020 05:20:15,50
-1250,1,0,8.66993,16.14685,-9.874762,0,0,25/09/2020 05:20:16,101
-1134,0,0,3.974341,21.12632,36.3407,0,2,25/09/2020 05:20:16,101
-1110,0,1,24.5649,16.98815,26.7127,0,0,25/09/2020 05:20:16,101
-1086,0,0,19.26872,-42.64038,8.919826,0,1,25/09/2020 05:20:16,101
-1062,0,0,11.59812,40.21804,28.65916,0,0,25/09/2020 05:20:16,101
-1250,1,0,12.3967,7.80679,-7.821782,0,0,25/09/2020 05:20:17,152
-1134,0,0,9.101266,14.29911,36.29271,0,9,25/09/2020 05:20:17,152
-1110,0,1,25.80437,4.089753,33.89047,0,0,25/09/2020 05:20:17,152
-1086,1,0,6.085406,-44.35168,7.534561,0,1,25/09/2020 05:20:17,152
-1062,0,0,13.42266,26.55068,35.18223,0,1,25/09/2020 05:20:17,152
-1250,2,0,15.027,-12.42949,-20.13822,0,0,25/09/2020 05:20:18,203
-1134,0,0,13.51022,3.927379,28.05536,0,9,25/09/2020 05:20:18,203
-1110,0,1,5.095847,-3.173255,38.02175,0,0,25/09/2020 05:20:18,203
-1086,1,0,10.08009,-47.12707,2.624127,0,1,25/09/2020 05:20:18,203
-1062,1,0,12.03533,21.51669,26.23473,0,1,25/09/2020 05:20:18,203
-1250,2,0,17.03277,-8.152704,-28.69477,0,0,25/09/2020 05:20:20,254
-1134,2,0,15.89496,2.230067,14.18866,0,9,25/09/2020 05:20:20,254
-1110,0,1,10.45262,-9.084379,41.38,0,0,25/09/2020 05:20:20,254
-1086,1,0,25.07266,-41.48999,-4.390245,0,1,25/09/2020 05:20:20,254
-1062,1,0,19.33502,21.95576,9.27085,0,1,25/09/2020 05:20:20,254
-1250,2,0,12.63368,-2.260791,-28.12219,0,3,25/09/2020 05:20:21,305
-1134,2,0,31.88203,20.89065,1.468351,0,9,25/09/2020 05:20:21,305
-1110,0,1,11.93828,-8.84428,41.96836,0,3,25/09/2020 05:20:21,305
-1086,1,0,10.17709,-37.60061,-15.36707,0,1,25/09/2020 05:20:21,305
-1062,1,1,0.2340377,23.10783,0.8458155,0,3,25/09/2020 05:20:21,305
-1250,2,0,15.52596,2.523161,-19.49412,0,3,25/09/2020 05:20:22,356
-1134,2,0,15.5129,44.28317,3.892304,0,9,25/09/2020 05:20:22,356
-1110,0,1,9.243537,-8.277913,40.95131,0,5,25/09/2020 05:20:22,356
-1086,1,0,17.99541,-34.01772,-21.16912,0,1,25/09/2020 05:20:22,356
-1062,1,1,23.14219,27.7301,1.428226,0,8,25/09/2020 05:20:22,356
-1250,2,0,5.716397,-4.5964,1.814671,0,3,25/09/2020 05:20:23,407
-1134,2,0,4.868602,47.95033,7.270388,0,14,25/09/2020 05:20:23,407
-1110,0,2,7.63681,-3.108783,42.40905,0,5,25/09/2020 05:20:23,407
-1086,2,1,19.99169,-27.30015,-18.49554,0,1,25/09/2020 05:20:23,407
-1062,1,1,9.305661,38.31009,1.814762,0,9,25/09/2020 05:20:23,407
-1250,2,0,31.61854,-10.45489,12.20399,0,3,25/09/2020 05:20:24,458
-1134,2,0,6.245778,46.1171,12.62886,0,15,25/09/2020 05:20:24,458
-1110,0,2,15.85656,-7.513627,28.51386,0,5,25/09/2020 05:20:24,458
-1086,2,2,5.512537,-30.51888,-8.402928,0,1,25/09/2020 05:20:24,458
-1062,1,1,13.48626,47.42246,9.750103,0,11,25/09/2020 05:20:24,458
-1250,3,0,11.66824,-25.51608,18.86717,0,3,25/09/2020 05:20:25,509
-1134,2,0,15.1639,41.30776,8.750368,0,15,25/09/2020 05:20:25,509
-1110,1,2,15.06728,-5.775334,19.06969,0,5,25/09/2020 05:20:25,509
-1086,2,2,30.9819,-35.09343,-6.152678,0,1,25/09/2020 05:20:25,509
-1062,1,1,10.54738,47.48133,11.4812,0,14,25/09/2020 05:20:25,509
-1250,3,2,5.977849,-31.21089,16.15256,0,3,25/09/2020 05:20:26,560
-1134,2,1,17.32948,33.43191,19.72443,0,15,25/09/2020 05:20:26,560
-1110,2,2,8.156846,2.095628,1.446347,0,5,25/09/2020 05:20:26,560
-1086,2,2,17.03948,-45.89969,-6.926232,0,5,25/09/2020 05:20:26,560
-1062,1,1,28.15753,48.1619,21.82129,0,15,25/09/2020 05:20:26,560
-1250,3,2,20.50211,-24.33259,3.400493,0,3,25/09/2020 05:20:27,611
-1134,2,1,15.80506,21.95155,28.5066,0,15,25/09/2020 05:20:27,611
-1110,3,2,3.76456,9.631005,-2.793886,0,8,25/09/2020 05:20:27,611
-1086,2,2,8.724874,-41.57251,-14.47486,0,5,25/09/2020 05:20:27,611
-1062,1,1,8.996545,45.26772,38.3697,0,16,25/09/2020 05:20:27,611
-1250,4,2,14.98589,-6.912956,8.192531,0,3,25/09/2020 05:20:28,662
-1134,2,2,7.895896,17.79848,33.39938,0,15,25/09/2020 05:20:28,662
-1110,3,2,2.550469,9.485902,-3.053362,0,12,25/09/2020 05:20:28,662
-1086,2,2,26.64759,-27.62871,-26.64502,0,5,25/09/2020 05:20:28,662
-1062,1,1,11.57783,41.89612,50.21733,0,16,25/09/2020 05:20:28,662
-1250,4,2,9.705326,-0.2922483,15.48461,0,3,25/09/2020 05:20:29,713
-1134,2,2,4.01476,11.62672,30.39483,0,15,25/09/2020 05:20:29,713
-1110,3,2,12.01511,7.221411,1.821252,0,12,25/09/2020 05:20:29,713
-1086,2,2,6.827176,-14.42214,-27.77791,0,5,25/09/2020 05:20:29,713
-1062,2,1,5.418497,38.76843,55.34065,0,16,25/09/2020 05:20:29,713
-1250,4,2,10.59138,-5.971111,30.58683,0,3,25/09/2020 05:20:30,764
-1134,3,3,5.042762,2.961926,27.73302,0,15,25/09/2020 05:20:30,764
-1110,3,2,2.642786,-1.855324,9.327093,0,12,25/09/2020 05:20:30,764
-1086,2,2,7.470587,-10.72909,-18.24018,0,5,25/09/2020 05:20:30,764
-1062,2,1,9.942062,36.85602,50.83984,0,16,25/09/2020 05:20:30,764
-1250,4,2,4.249364,-15.40326,35.1767,0,5,25/09/2020 05:20:31,815
-1134,3,3,7.736399,-0.3845814,21.36316,0,15,25/09/2020 05:20:31,815
-1110,3,2,16.36563,-8.579564,4.899454,0,12,25/09/2020 05:20:31,815
-1086,2,2,1.013602,-16.86634,-4.455785,0,7,25/09/2020 05:20:31,815
-1062,2,1,15.10884,32.25718,34.95452,0,17,25/09/2020 05:20:31,815
-1250,4,2,2.82444,-16.63972,28.76562,0,5,25/09/2020 05:20:32,866
-1134,3,3,19.42208,10.5134,20.7391,0,15,25/09/2020 05:20:32,866
-1110,3,3,8.032861,-13.69286,2.14579,1,13,25/09/2020 05:20:32,866
-1086,2,2,7.191817,-20.92025,-6.003513,0,8,25/09/2020 05:20:32,866
-1062,2,1,29.65385,40.02141,16.59329,0,17,25/09/2020 05:20:32,866
-1250,4,2,24.48205,-18.08445,10.73,0,5,25/09/2020 05:20:33,917
-1134,4,3,23.0992,21.7096,29.3152,0,15,25/09/2020 05:20:33,917
-1110,3,3,3.8292,-19.32265,3.229121,1,14,25/09/2020 05:20:33,917
-1086,2,2,8.73522,-26.76455,-12.94582,0,8,25/09/2020 05:20:33,917
-1062,2,1,4.963016,48.0513,10.36342,0,21,25/09/2020 05:20:33,917
-1250,4,2,6.074231,-15.45285,1.342559,0,6,25/09/2020 05:20:34,968
-1134,4,3,4.911961,21.63335,35.83489,0,18,25/09/2020 05:20:34,968
-1110,3,3,10.28753,-9.284461,4.802523,1,14,25/09/2020 05:20:34,968
-1086,2,2,17.85131,-42.68025,-14.79127,0,8,25/09/2020 05:20:34,968
-1062,2,1,7.326907,47.74977,12.53536,0,24,25/09/2020 05:20:34,968
-1250,4,2,21.14947,-3.093715,4.867347,0,6,25/09/2020 05:20:35,1019
-1134,4,3,4.5169,23.62845,36.30962,0,24,25/09/2020 05:20:35,1019
-1110,4,3,11.73949,12.42678,0.9009035,2,15,25/09/2020 05:20:35,1019
-1086,2,2,31.96444,-45.18499,-19.54092,0,9,25/09/2020 05:20:35,1019
-1062,2,1,10.5174,47.85189,13.38519,0,29,25/09/2020 05:20:35,1019
-1250,4,2,12.49488,4.254112,16.06286,0,6,25/09/2020 05:20:36,1070
-1134,4,3,7.953465,17.47888,30.77493,0,24,25/09/2020 05:20:36,1070
-1110,4,3,12.32984,21.24536,5.082726,2,15,25/09/2020 05:20:36,1070
-1086,2,2,14.4959,-37.13998,-28.6979,0,12,25/09/2020 05:20:36,1070
-1062,2,1,22.44722,35.6832,32.04382,0,29,25/09/2020 05:20:36,1070
-1250,4,2,15.59276,-1.065145,29.06017,0,6,25/09/2020 05:20:37,1121
-1134,4,3,18.88027,2.340292,22.9309,0,24,25/09/2020 05:20:37,1121
-1110,4,3,13.64666,31.86224,20.57342,2,15,25/09/2020 05:20:37,1121
-1086,2,2,17.92485,-21.36576,-27.15605,0,16,25/09/2020 05:20:37,1121
-1062,2,1,24.32788,23.54324,34.26168,0,29,25/09/2020 05:20:37,1121
-1250,4,3,14.48989,-10.50329,34.5925,0,6,25/09/2020 05:20:38,1172
-1134,4,3,18.03197,-2.987441,14.2712,0,24,25/09/2020 05:20:38,1172
-1110,4,3,19.81531,36.4382,33.11377,2,15,25/09/2020 05:20:38,1172
-1086,3,2,1.986331E-06,-20.92174,-4.355351,0,17,25/09/2020 05:20:38,1172
-1062,2,2,1.930539,2.293205,34.22362,0,29,25/09/2020 05:20:38,1172
-1250,4,3,29.16806,-24.20549,18.88515,0,6,25/09/2020 05:20:39,1223
-1134,4,3,29.6748,9.934789,-7.491264,0,24,25/09/2020 05:20:39,1223
-1110,4,3,17.19488,31.77167,50.69483,2,15,25/09/2020 05:20:39,1223
-1086,3,2,22.92889,-29.11794,-9.294687,0,17,25/09/2020 05:20:39,1223
-1062,2,2,23.58361,-6.436626,29.81764,0,29,25/09/2020 05:20:39,1223
-1250,5,3,17.01507,-25.89978,5.327923,0,6,25/09/2020 05:20:40,1274
-1134,5,4,5.144106,26.23352,-17.29528,0,24,25/09/2020 05:20:40,1274
-1110,4,3,5.963688,21.30967,57.56565,2,15,25/09/2020 05:20:40,1274
-1086,3,2,19.16375,-40.22335,-22.3259,0,17,25/09/2020 05:20:40,1274
-1062,3,2,18.29207,-9.141953,17.1387,0,29,25/09/2020 05:20:40,1274
-1250,5,3,1.228028,-15.38579,1.702685,0,7,25/09/2020 05:20:41,1325
-1134,5,4,5.873318,26.91061,-19.04061,0,24,25/09/2020 05:20:41,1325
-1110,4,4,2.420837,23.28463,52.93456,2,15,25/09/2020 05:20:41,1325
-1086,3,2,8.709259,-38.49679,-28.86209,0,22,25/09/2020 05:20:41,1325
-1062,3,2,11.23777,7.204393,8.990015,0,29,25/09/2020 05:20:41,1325
-1250,5,3,29.43144,0.9542084,11.07841,0,7,25/09/2020 05:20:42,1376
-1134,5,4,22.68926,38.70464,-19.05733,0,24,25/09/2020 05:20:42,1376
-1110,5,4,20.16967,4.550681,44.96162,2,15,25/09/2020 05:20:42,1376
-1086,3,2,13.45703,-19.69889,-27.90692,0,22,25/09/2020 05:20:42,1376
-1062,4,2,23.48072,27.93068,16.69993,0,29,25/09/2020 05:20:42,1376
-1250,5,4,8.038047,7.196042,32.68652,0,7,25/09/2020 05:20:43,1427
-1134,5,4,4.181536,47.67222,-18.00756,0,27,25/09/2020 05:20:43,1427
