snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-5.866182,28.76959,0,373.3516,0,24/09/2020 21:17:46,51
0,-7.607418,23.40744,0,367.2324,0,24/09/2020 21:17:47,102
7.777302,-2.768925,27.7414,9.244024,46.56784,0,24/09/2020 21:17:48,153
1.773587,0.7293932,27.30701,9.244024,348.2856,0,24/09/2020 21:17:49,204
0.0009335194,2.997588,26.6488,9.244024,203.7316,0,24/09/2020 21:17:50,255
0.001259384,1.613263,25.78835,9.244024,177.7146,0,24/09/2020 21:17:51,306
0,-0.335949,30.08527,9.244024,41.61509,0,24/09/2020 21:17:52,357
6.619757,-0.06273209,37.84908,9.084817,149.9877,0,24/09/2020 21:17:53,408
10.33462,17.27082,27.91302,9.079232,177.5636,0,24/09/2020 21:17:54,459
6.84413,5.873608,20.28059,3.2,299.7002,0,24/09/2020 21:17:55,510
9.79298,0.00715895,16.87906,9.600424,128.3945,0,24/09/2020 21:17:56,561
3.789263,2.346746,7.089648,9.600424,153.4027,0,24/09/2020 21:17:57,612
9.687498E-14,11.65769,6.136863,9.600424,391.7575,0,24/09/2020 21:17:58,663
0,9.655996,7.477601,9.600424,362.9461,0,24/09/2020 21:17:59,714
0,11.23577,9.850746,9.600424,158.2112,0,24/09/2020 21:18:00,765
9.68749E-14,17.94899,5.200089,9.600424,217.7872,0,24/09/2020 21:18:01,816
0,18.8248,8.062091,9.600424,273.5678,0,24/09/2020 21:18:02,867
0,9.243644,5.250719,9.600424,292.7546,0,24/09/2020 21:18:04,918
0,1.112435,9.735498,9.600424,358.6524,0,24/09/2020 21:18:05,969
0,5.810599,7.691761,9.600424,132.5365,0,24/09/2020 21:18:06,1020
0,5.078577,8.242141,9.600424,339.1533,0,24/09/2020 21:18:07,1071
0,4.567912,10.729,9.600424,63.64443,0,24/09/2020 21:18:08,1122
0,0.8802624,11.53291,9.600424,319.0041,0,24/09/2020 21:18:09,1173
0,-1.740066,4.492719,9.600424,122.3014,0,24/09/2020 21:18:10,1224
0,-5.341581,3.278976,9.600424,303.6838,0,24/09/2020 21:18:11,1275
1.937498E-13,-5.477591,-0.03393046,9.600424,374.2693,0,24/09/2020 21:18:12,1326
4.843744E-14,-3.24352,3.985127,9.600424,41.97752,0,24/09/2020 21:18:13,1377
15.31686,9.227077,1.2177,4.834448,393.4355,0,24/09/2020 21:18:14,1428
0,16.21033,7.280251,10.50792,305.8435,0,24/09/2020 21:18:15,1479
3.796798,6.961651,5.921429,9.857992,333.6727,0,24/09/2020 21:18:16,1530
