AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,11.80717,15.56461,26.54317,0,4,24/09/2020 16:56:24,50
-1134,0,0,11.94928,-21.45393,4.159591,0,0,24/09/2020 16:56:24,50
-1110,0,0,31.06702,19.79831,-15.93493,0,0,24/09/2020 16:56:24,50
-1086,0,0,21.8217,-0.4955482,2.29475,0,0,24/09/2020 16:56:24,50
-1062,0,0,10.22764,-19.21988,-18.48532,0,0,24/09/2020 16:56:24,50
-1250,0,2,8.42285,13.37763,18.21167,0,4,24/09/2020 16:56:25,101
-1134,0,0,3.97434,-23.58699,0.9424261,0,3,24/09/2020 16:56:25,101
-1110,2,0,4.892185,12.90747,-29.74434,0,1,24/09/2020 16:56:25,101
-1086,1,0,1.140326,9.702265,-0.3368093,0,1,24/09/2020 16:56:25,101
-1062,0,0,13.87559,-18.64739,-23.17282,0,0,24/09/2020 16:56:25,101
-1250,0,2,16.47105,11.67783,9.102404,0,4,24/09/2020 16:56:26,152
-1134,0,1,10.15115,-12.83684,3.146671,0,5,24/09/2020 16:56:26,152
-1110,2,0,24.04444,19.21855,-29.64949,0,3,24/09/2020 16:56:26,152
-1086,1,0,5.450828,9.756122,0.1009557,0,3,24/09/2020 16:56:26,152
-1062,0,0,12.12515,-1.541804,-27.68525,0,0,24/09/2020 16:56:26,152
-1250,0,2,16.27405,11.00227,3.03816,0,4,24/09/2020 16:56:27,203
-1134,1,1,23.32586,-8.074411,18.27545,0,5,24/09/2020 16:56:27,203
-1110,2,0,5.251897,28.63566,-28.86136,0,3,24/09/2020 16:56:27,203
-1086,1,0,6.552852,10.61049,1.314145,0,8,24/09/2020 16:56:27,203
-1062,0,1,15.59904,3.920239,-19.72739,0,0,24/09/2020 16:56:27,203
-1250,0,2,19.95775,20.47096,2.245348,0,4,24/09/2020 16:56:28,254
-1134,2,1,12.15651,-16.56348,29.64932,0,5,24/09/2020 16:56:28,254
-1110,2,0,11.19387,36.91191,-25.82145,0,3,24/09/2020 16:56:28,254
-1086,1,0,25.18586,3.591849,10.21111,0,8,24/09/2020 16:56:28,254
-1062,0,2,23.11886,8.096974,-7.403062,0,0,24/09/2020 16:56:28,254
-1250,0,2,6.377182,29.34261,1.417217,0,5,24/09/2020 16:56:29,305
-1134,2,2,26.12043,-34.39441,29.51534,0,5,24/09/2020 16:56:29,305
-1110,2,0,5.556936,36.20897,-18.4833,0,3,24/09/2020 16:56:29,305
-1086,1,0,10.56515,-0.6265501,20.81461,0,8,24/09/2020 16:56:29,305
-1062,0,2,26.18814,10.37868,7.891889,0,2,24/09/2020 16:56:29,305
-1250,0,2,17.30664,33.77111,10.09614,0,5,24/09/2020 16:56:30,356
-1134,2,3,8.655509,-48.072,23.06145,0,6,24/09/2020 16:56:30,356
-1110,2,0,7.110341,35.72337,-15.97434,0,3,24/09/2020 16:56:30,356
-1086,1,0,20.32014,-12.61434,22.22037,1,8,24/09/2020 16:56:30,356
-1062,0,2,30.36077,7.438102,28.32661,0,2,24/09/2020 16:56:30,356
-1250,0,2,8.490485,28.50404,32.50227,0,5,24/09/2020 16:56:31,407
-1134,2,3,14.35345,-48.35077,17.58069,0,9,24/09/2020 16:56:31,407
-1110,2,1,8.47399,32.37278,-19.56476,0,3,24/09/2020 16:56:31,407
-1086,1,1,19.12989,-20.48614,18.79547,1,8,24/09/2020 16:56:31,407
-1062,1,2,2.891661,-1.070424,40.08226,0,2,24/09/2020 16:56:31,407
-1250,0,2,0.01659171,22.65409,36.34447,0,9,24/09/2020 16:56:32,458
-1134,2,3,7.500624,-45.77943,7.819807,0,11,24/09/2020 16:56:32,458
-1110,2,2,11.69812,19.43929,-5.451248,0,3,24/09/2020 16:56:32,458
-1086,1,1,8.313494,-12.23226,12.50817,1,8,24/09/2020 16:56:32,458
-1062,1,3,4.869983,-11.65426,45.42906,0,2,24/09/2020 16:56:32,458
