snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-4.390076,28.93705,0,51.62437,0,24/09/2020 02:47:19,51
0,-2.692329,24.34059,0,82.58498,0,24/09/2020 02:47:20,102
0,3.954991,27.0373,0,197.6565,0,24/09/2020 02:47:21,153
0,6.947741,26.17998,0,112.2439,0,24/09/2020 02:47:22,204
0,8.230526,22.64865,0,296.3868,0,24/09/2020 02:47:23,255
0,7.676268,22.52642,0,323.165,0,24/09/2020 02:47:24,306
26.31383,4.951592,32.62276,4.144518,81.04071,0,24/09/2020 02:47:25,357
11.76669,6.867177,45.52531,4.609788,182.1983,0,24/09/2020 02:47:26,408
1.528713,5.862358,43.3747,2.367637,238.2171,0,24/09/2020 02:47:27,459
0.7962101,2.83268,35.52485,1.156886,332.7068,0,24/09/2020 02:47:28,510
4.173405,-2.384943,29.63116,10.41503,345.4749,0,24/09/2020 02:47:29,561
0,-7.033258,26.38994,10.41503,261.5957,0,24/09/2020 02:47:30,612
0,-9.488444,22.27855,10.41503,86.92771,0,24/09/2020 02:47:31,663
8.753748,-6.683522,29.75064,7.500579,360.3445,0,24/09/2020 02:47:32,714
2.750029,-8.366137,27.05087,7.500579,109.7217,0,24/09/2020 02:47:33,765
0,-0.975884,23.47357,7.500579,165.5913,0,24/09/2020 02:47:34,816
0,4.117162,31.15231,7.500579,49.70994,0,24/09/2020 02:47:35,867
6.257018,-1.644715,31.18213,9.515191,189.3297,0,24/09/2020 02:47:36,918
9.355516,-7.77665,27.73567,4.890518,377.3799,0,24/09/2020 02:47:37,969
0,-7.772955,40.37397,1.173142,61.82854,1,24/09/2020 02:47:39,1020
0,-5.521966,39.96811,1.173142,134.4096,3,24/09/2020 02:47:40,1071
14.28616,1.311486,34.69562,5.762341,127.9636,3,24/09/2020 02:47:41,1122
6.54717,9.996425,28.15391,5.762341,103.9777,3,24/09/2020 02:47:42,1173
5.959765,4.005722,30.11729,8.503505,236.4462,3,24/09/2020 02:47:43,1224
8.932746,-4.967136,31.3138,8.793382,161.5896,3,24/09/2020 02:47:44,1275
10.8817,-10.25509,33.34892,5.224311,135.3309,3,24/09/2020 02:47:45,1326
4.86868,-9.461419,30.76919,5.224311,176.2505,3,24/09/2020 02:47:46,1377
0,-8.197888,29.3907,5.224311,160.5187,3,24/09/2020 02:47:47,1428
0,-10.09848,28.61961,5.224311,249.6786,3,24/09/2020 02:47:48,1479
0,-4.024713,21.79237,5.224311,216.4668,3,24/09/2020 02:47:49,1530
0,2.652341,16.15242,5.224311,344.7232,3,24/09/2020 02:47:50,1581
9.258498,2.385991,19.39552,6.319599,177.4638,3,24/09/2020 02:47:51,1632
3.254782,3.295583,19.88618,6.319599,364.4514,3,24/09/2020 02:47:52,1683
0,2.831739,15.67139,6.319599,181.132,3,24/09/2020 02:47:53,1734
0,-2.670656,15.44521,6.319599,98.72665,3,24/09/2020 02:47:54,1785
2.384186E-06,0.7384076,17.07026,6.319599,350.2339,3,24/09/2020 02:47:55,1836
0,-0.3669794,18.78801,6.319599,289.2429,3,24/09/2020 02:47:56,1887
8.747803,-8.743058,11.39423,10.06413,279.9275,3,24/09/2020 02:47:57,1938
