snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-6.979259,26.77957,0,310.3606,0,24/09/2020 08:29:23,51
0,-1.339252,25.09583,0,130.2839,0,24/09/2020 08:29:24,102
0,6.612607,23.34294,0,212.002,0,24/09/2020 08:29:25,153
0,9.732213,17.69915,0,153.2295,0,24/09/2020 08:29:26,204
0,8.75385,19.13865,0,44.77996,0,24/09/2020 08:29:27,255
0,8.006809,20.52128,0,339.8982,0,24/09/2020 08:29:28,306
0,4.450655,18.11517,0,174.3883,0,24/09/2020 08:29:29,357
0,-0.2951442,21.30023,0,215.5457,0,24/09/2020 08:29:30,408
0,-2.29,25.08757,0,348.4501,0,24/09/2020 08:29:31,459
0,-0.4923386,24.83911,0,258.0978,0,24/09/2020 08:29:32,510
0,3.730268,17.39132,0,128.9825,0,24/09/2020 08:29:33,561
0,8.987934,17.61278,0,280.3338,0,24/09/2020 08:29:34,612
0,-0.301048,15.46134,0,380.5981,0,24/09/2020 08:29:35,663
0,-0.5613795,19.80205,0,219.0485,0,24/09/2020 08:29:36,714
0,-6.684572,15.10957,0,112.2735,0,24/09/2020 08:29:37,765
0,-7.469546,13.7708,0,340.858,0,24/09/2020 08:29:38,816
0,-11.60119,10.96049,0,302.2465,0,24/09/2020 08:29:39,867
0,-13.60119,13.41434,0,130.5094,0,24/09/2020 08:29:40,918
0,-16.65392,14.8744,0,109.726,0,24/09/2020 08:29:42,969
0,-12.43712,16.15284,0,189.728,0,24/09/2020 08:29:43,1020
0,-11.97564,13.76233,0,391.6885,0,24/09/2020 08:29:44,1071
0,-4.543148,12.84311,0,107.0631,0,24/09/2020 08:29:45,1122
0,-0.06514317,11.84907,0,291.8839,0,24/09/2020 08:29:46,1173
9.349421,4.462644,13.49763,10.48773,387.0787,0,24/09/2020 08:29:47,1224
3.345701,3.385372,19.95579,10.48773,349.3685,0,24/09/2020 08:29:48,1275
0,2.989109,19.81593,10.48773,201.0542,0,24/09/2020 08:29:49,1326
0,0.4597956,18.68682,10.48773,259.1852,0,24/09/2020 08:29:50,1377
0,-0.2106078,21.34459,10.48773,175.7255,0,24/09/2020 08:29:51,1428
0,0.6742458,20.86126,10.48773,94.29251,0,24/09/2020 08:29:52,1479
0,5.14005,23.73999,10.48773,328.6631,0,24/09/2020 08:29:53,1530
0,3.478656,27.12632,10.48773,285.0132,0,24/09/2020 08:29:54,1581
0,0.2411357,27.438,10.48773,174.3241,0,24/09/2020 08:29:55,1632
0,-3.158431,31.83002,10.48773,188.4491,0,24/09/2020 08:29:56,1683
0,-0.7427714,33.29789,10.48773,346.3079,0,24/09/2020 08:29:57,1734
0,-9.154605,35.73822,10.48773,216.7607,1,24/09/2020 08:29:58,1785
0,-12.9339,33.27259,10.48773,383.7799,1,24/09/2020 08:29:59,1836
0,-16.0966,28.82678,10.48773,142.5571,1,24/09/2020 08:30:00,1887
0,-13.89974,25.54151,10.48773,307.2072,1,24/09/2020 08:30:01,1938
5.20737,-16.0345,31.82543,9.796323,103.3589,1,24/09/2020 08:30:02,1989
0,-8.176052,35.69042,9.796323,104.9102,1,24/09/2020 08:30:03,2040
0,-3.478456,36.35805,9.796323,320.9437,1,24/09/2020 08:30:04,2091
0,2.206781,39.87877,9.796323,102.4311,1,24/09/2020 08:30:05,2142
0,6.936553,41.30384,9.796323,309.241,1,24/09/2020 08:30:06,2193
0,5.906637,41.76472,9.796323,97.92114,1,24/09/2020 08:30:07,2244
0,6.46319,42.34782,9.796323,191.7309,1,24/09/2020 08:30:08,2295
0,7.119274,41.88892,9.796323,360.844,1,24/09/2020 08:30:09,2346
0,10.28473,42.83445,9.796323,91.35849,1,24/09/2020 08:30:10,2397
0,9.9447,39.95249,9.796323,203.1778,3,24/09/2020 08:30:11,2448
0,11.34371,30.35186,9.796323,193.4936,3,24/09/2020 08:30:12,2499
0,10.53292,25.97146,9.796323,329.4603,3,24/09/2020 08:30:13,2550
0,8.064126,24.66924,9.796323,355.6821,3,24/09/2020 08:30:14,2601
0,5.43727,29.2074,9.796323,304.5912,3,24/09/2020 08:30:15,2652
0,-0.2876452,34.68814,9.796323,119.1883,3,24/09/2020 08:30:16,2703
0,0.5979837,32.71507,9.796323,189.5043,3,24/09/2020 08:30:17,2754
0,2.102044,29.18028,9.796323,223.4194,3,24/09/2020 08:30:18,2805
0,1.502936,25.47207,9.796323,54.38975,3,24/09/2020 08:30:19,2856
0,5.46788,30.35048,9.796323,345.621,3,24/09/2020 08:30:20,2907
0,6.882123,25.44365,9.796323,177.4409,3,24/09/2020 08:30:21,2958
0,9.826566,20.30632,9.796323,72.27394,3,24/09/2020 08:30:22,3009
0,9.721045,20.84413,9.796323,187.4688,3,24/09/2020 08:30:23,3060
0,6.448456,24.59228,9.796323,197.8947,3,24/09/2020 08:30:24,3111
0,0.6520791,18.84957,9.796323,375.8565,3,24/09/2020 08:30:25,3162
0,4.387275,19.57059,9.796323,115.0697,3,24/09/2020 08:30:26,3213
0,9.682481,16.13426,9.796323,71.77942,3,24/09/2020 08:30:27,3264
0,9.015021,13.45034,9.796323,201.2711,3,24/09/2020 08:30:28,3315
