snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-4.886734,24.61227,0,221.6515,0,24/09/2020 09:55:27,51
0,-1.52827,15.57463,0,273.5884,0,24/09/2020 09:55:28,102
0,-4.816722,11.61837,0,373.4421,0,24/09/2020 09:55:29,153
0,-9.077394,19.97183,0,103.4476,0,24/09/2020 09:55:30,204
0,-8.726275,25.25014,0,66.31898,0,24/09/2020 09:55:31,255
0,-13.18239,24.89094,0,216.7606,0,24/09/2020 09:55:32,306
0,-12.04574,15.14067,0,190.4651,0,24/09/2020 09:55:33,357
0,-12.46754,17.76998,0,293.0884,0,24/09/2020 09:55:34,408
0,-15.42473,16.11095,0,165.8048,0,24/09/2020 09:55:35,459
0.0009166665,-6.32255,18.17435,0,169.2624,0,24/09/2020 09:55:36,510
0,1.228959,21.7453,0,80.45775,0,24/09/2020 09:55:37,561
0,3.199291,23.12177,0,390.7052,0,24/09/2020 09:55:38,612
12.31785,-4.551241,24.74979,1.431831,170.5151,0,24/09/2020 09:55:39,663
5.44571,-12.08793,20.36379,1.431831,203.9033,0,24/09/2020 09:55:40,714
16.82632,-8.176792,20.87898,8.274645,241.5077,0,24/09/2020 09:55:41,765
29.51951,2.205473,29.92388,4.124825,88.39698,0,24/09/2020 09:55:42,816
10.40492,15.8812,35.8237,4.124825,70.31041,0,24/09/2020 09:55:43,867
0,14.25148,29.8101,4.124825,239.6089,1,24/09/2020 09:55:44,918
0,12.01196,30.56771,4.124825,337.5909,1,24/09/2020 09:55:45,969
0,9.999022,29.64869,4.124825,147.0107,1,24/09/2020 09:55:46,1020
0,11.38372,19.98711,4.124825,202.043,1,24/09/2020 09:55:47,1071
0,5.555577,12.76258,4.124825,252.9095,1,24/09/2020 09:55:48,1122
0,8.263617,10.77601,4.124825,60.64636,1,24/09/2020 09:55:49,1173
0,9.655944,11.90852,4.124825,176.5214,1,24/09/2020 09:55:50,1224
0,7.214353,8.821757,4.124825,357.6892,1,24/09/2020 09:55:51,1275
9.687498E-14,4.628753,7.169649,4.124825,257.6917,1,24/09/2020 09:55:52,1326
0,8.285689,6.108148,4.124825,72.02977,1,24/09/2020 09:55:53,1377
9.687498E-14,3.420291,6.485133,4.124825,172.5953,1,24/09/2020 09:55:54,1428
0,5.076918,2.33059,4.124825,299.3517,1,24/09/2020 09:55:55,1479
1.210935E-13,8.480524,1.947603,4.124825,115.5689,1,24/09/2020 09:55:56,1530
0,4.123269,5.938467,4.124825,385.1871,1,24/09/2020 09:55:57,1581
0,0.7035684,8.683023,4.124825,395.8721,1,24/09/2020 09:55:58,1632
0,-4.890855,7.34929,4.124825,397.6617,1,24/09/2020 09:55:59,1683
0,-6.130818,10.84099,4.124825,159.6262,1,24/09/2020 09:56:00,1734
5.521624,2.825485,13.27975,6.694742,278.1618,1,24/09/2020 09:56:01,1785
0,4.844537,20.1236,6.694742,82.06678,1,24/09/2020 09:56:02,1836
0,5.280262,19.14232,6.694742,222.9571,1,24/09/2020 09:56:03,1887
0,3.073155,23.74613,6.694742,386.7382,1,24/09/2020 09:56:04,1938
0,7.624501,24.93141,6.694742,104.8625,1,24/09/2020 09:56:05,1989
0,10.68387,18.29779,6.694742,195.7957,1,24/09/2020 09:56:06,2040
0,12.8339,17.747,6.694742,298.4827,1,24/09/2020 09:56:07,2091
0,9.429524,13.53629,6.694742,380.0801,1,24/09/2020 09:56:08,2142
0,4.011097,15.61499,6.694742,355.3132,1,24/09/2020 09:56:09,2193
0,2.266006,11.09753,6.694742,354.1382,1,24/09/2020 09:56:10,2244
0,2.137284,13.34053,6.694742,235.7768,1,24/09/2020 09:56:11,2295
5.296564,-9.645636,18.44026,9.024304,310.0473,1,24/09/2020 09:56:13,2346
0,-10.28794,15.74554,9.024304,138.9458,1,24/09/2020 09:56:14,2397
0,-6.592921,8.194343,9.024304,207.9474,1,24/09/2020 09:56:15,2448
0,-0.5850058,6.841532,9.024304,75.39293,1,24/09/2020 09:56:16,2499
0,-0.2805068,11.27434,9.024304,85.46745,1,24/09/2020 09:56:17,2550
0,1.957304,11.61359,9.024304,272.2269,1,24/09/2020 09:56:18,2601
0,-1.442068,11.76697,9.024304,146.8983,1,24/09/2020 09:56:19,2652
0.001200292,-1.084399,8.463893,9.024304,262.3271,1,24/09/2020 09:56:20,2703
0,-1.525083,8.857927,9.024304,344.4211,1,24/09/2020 09:56:21,2754
0,-3.863902,9.466418,9.024304,48.437,1,24/09/2020 09:56:22,2805
0.0009881449,-8.916257,8.563866,9.024304,263.3058,1,24/09/2020 09:56:23,2856
0,-13.62182,12.68592,9.024304,183.8361,1,24/09/2020 09:56:24,2907
0,-5.1283,12.66156,9.024304,132.1086,1,24/09/2020 09:56:25,2958
0,-7.081824,10.91385,9.024304,313.2859,1,24/09/2020 09:56:26,3009
0,-8.576489,17.03949,9.024304,89.25197,1,24/09/2020 09:56:27,3060
5.114565,-12.49879,15.00502,10.59319,141.1406,1,24/09/2020 09:56:28,3111
8.735386,-21.84257,12.27814,8.682715,210.6141,1,24/09/2020 09:56:29,3162
2.73167,-21.705,9.26881,8.682715,87.03181,1,24/09/2020 09:56:30,3213
9.68749E-14,-13.19963,6.846166,8.682715,148.1205,1,24/09/2020 09:56:31,3264
9.687493E-14,-5.110852,6.372047,8.682715,175.2474,1,24/09/2020 09:56:32,3315
9.687498E-14,-1.377086,6.608421,8.682715,128.8354,1,24/09/2020 09:56:33,3366
0,8.201531,5.21023,8.682715,165.7401,1,24/09/2020 09:56:34,3417
9.687477E-14,3.664693,5.797019,8.682715,324.7825,1,24/09/2020 09:56:35,3468
0,5.824119,2.410738,8.682715,131.6597,1,24/09/2020 09:56:36,3519
0,9.494637,8.030738,8.682715,169.578,1,24/09/2020 09:56:37,3570
9.687493E-14,10.69928,5.514478,8.682715,360.5191,1,24/09/2020 09:56:38,3621
0,3.521174,4.810286,8.682715,299.7125,1,24/09/2020 09:56:39,3672
9.687487E-14,5.594482,4.86355,8.682715,155.9732,1,24/09/2020 09:56:40,3723
9.687474E-14,7.586078,4.17955,8.682715,142.7882,1,24/09/2020 09:56:41,3774
9.68749E-14,0.963223,4.854232,8.682715,218.0755,1,24/09/2020 09:56:42,3825
0,2.487356,7.159988,8.682715,369.4375,1,24/09/2020 09:56:43,3876
0,-5.844402,9.916486,8.682715,310.1324,1,24/09/2020 09:56:44,3927
0,-8.419776,10.3101,8.682715,198.9736,1,24/09/2020 09:56:45,3978
0,-7.073111,11.46692,8.682715,74.05562,1,24/09/2020 09:56:46,4029
0,-2.562039,10.78832,8.682715,225.5538,1,24/09/2020 09:56:47,4080
0,-1.376419,13.82845,8.682715,85.9137,1,24/09/2020 09:56:48,4131
0,0.4574056,14.22063,8.682715,206.653,1,24/09/2020 09:56:49,4182
0,4.761223,16.31738,8.682715,72.75958,1,24/09/2020 09:56:50,4233
0,-1.85437,14.7737,8.682715,373.9329,1,24/09/2020 09:56:51,4284
0,-9.625304,20.20459,8.682715,346.3694,1,24/09/2020 09:56:52,4335
0,-9.496891,16.31757,8.682715,166.7712,1,24/09/2020 09:56:53,4386
0,-6.309219,15.27157,8.682715,327.3806,1,24/09/2020 09:56:54,4437
0,-0.625285,13.12107,8.682715,392.2752,1,24/09/2020 09:56:55,4488
0,-6.136961,9.772887,8.682715,260.3707,1,24/09/2020 09:56:56,4539
0,-5.147974,10.80342,8.682715,357.6215,1,24/09/2020 09:56:57,4590
0,-12.10196,17.19146,8.682715,230.2382,1,24/09/2020 09:56:58,4641
0,-14.03604,10.66259,8.682715,149.8088,1,24/09/2020 09:56:59,4692
0,-10.92221,8.293729,8.682715,158.1531,1,24/09/2020 09:57:00,4743
0.00327925,-2.697659,6.055281,8.682715,90.3261,1,24/09/2020 09:57:01,4794
0,-1.422861,8.177197,8.682715,45.39612,1,24/09/2020 09:57:02,4845
0,-5.837456,14.67785,8.682715,386.7274,1,24/09/2020 09:57:04,4896
0,-4.034919,14.18935,8.682715,67.34364,1,24/09/2020 09:57:05,4947
0,-1.906511,15.90727,8.682715,255.8316,1,24/09/2020 09:57:06,4998
0,-0.9911875,19.68839,8.682715,251.148,1,24/09/2020 09:57:07,5049
0,-0.5318031,20.84451,8.682715,363.0107,1,24/09/2020 09:57:08,5100
0,-2.316192,17.95311,8.682715,231.4656,1,24/09/2020 09:57:09,5151
0,-1.50168,16.68614,8.682715,258.1068,1,24/09/2020 09:57:10,5202
0,-3.285992,10.77875,8.682715,302.1129,1,24/09/2020 09:57:11,5253
0,-2.53265,12.84958,8.682715,201.2167,1,24/09/2020 09:57:12,5304
0,-0.04533479,12.29497,8.682715,154.4594,1,24/09/2020 09:57:13,5355
0,1.517553,9.677706,8.682715,396.1539,1,24/09/2020 09:57:14,5406
4.653912,5.95156,18.66169,6.164902,179.9094,1,24/09/2020 09:57:15,5457
0,4.5133,19.34226,6.164902,301.9269,1,24/09/2020 09:57:16,5508
0,1.060622,17.30627,6.164902,329.2264,1,24/09/2020 09:57:17,5559
0,-2.409262,18.59596,6.164902,383.9271,1,24/09/2020 09:57:18,5610
0,-1.887369,18.75173,6.164902,64.38826,1,24/09/2020 09:57:19,5661
0,-5.001103,22.04267,6.164902,364.7498,1,24/09/2020 09:57:20,5712
0,-5.689209,24.30411,6.164902,399.1793,1,24/09/2020 09:57:21,5763
0,-9.43523,27.21323,6.164902,230.436,1,24/09/2020 09:57:22,5814
0,-4.287709,25.86124,6.164902,280.1744,1,24/09/2020 09:57:23,5865
0,-0.03926015,25.90404,6.164902,101.745,1,24/09/2020 09:57:24,5916
0,2.445409,18.44699,6.164902,178.8872,1,24/09/2020 09:57:25,5967
0,9.339487,22.07464,6.164902,82.63196,1,24/09/2020 09:57:26,6018
0,4.271768,25.94026,6.164902,167.2613,1,24/09/2020 09:57:27,6069
0,11.00772,21.24538,6.164902,206.0563,1,24/09/2020 09:57:28,6120
5.669816,12.78468,10.00447,5.921287,254.7827,1,24/09/2020 09:57:29,6171
0,11.11419,12.96263,5.921287,290.3526,1,24/09/2020 09:57:30,6222
0,2.142142,15.29321,5.921287,345.2636,1,24/09/2020 09:57:31,6273
0,-0.2548576,9.355968,5.921287,246.7421,1,24/09/2020 09:57:32,6324
5.544346,3.82908,2.571236,9.342233,132.3266,1,24/09/2020 09:57:33,6375
9.687498E-14,4.447649,6.299635,9.342233,169.9846,1,24/09/2020 09:57:34,6426
9.68749E-14,1.931182,7.724153,9.342233,301.0367,1,24/09/2020 09:57:35,6477
0,3.901999,15.37406,9.342233,337.4203,1,24/09/2020 09:57:36,6528
0,0.6698086,22.29544,9.342233,69.6572,1,24/09/2020 09:57:37,6579
0,7.656065,27.60463,9.342233,144.1334,1,24/09/2020 09:57:38,6630
0,7.472322,33.02887,9.342233,284.3494,1,24/09/2020 09:57:39,6681
0.0007136695,1.242335,28.49432,9.342233,188.9175,1,24/09/2020 09:57:40,6732
0,7.743065,30.43852,9.342233,221.9792,1,24/09/2020 09:57:41,6783
0,7.200887,28.55298,9.342233,261.2941,1,24/09/2020 09:57:42,6834
0,5.666391,24.71676,9.342233,299.9692,1,24/09/2020 09:57:43,6885
0,-2.416026,19.47386,9.342233,286.498,1,24/09/2020 09:57:44,6936
0,-3.400684,18.3945,9.342233,206.2745,1,24/09/2020 09:57:45,6987
0,-4.149948,22.66152,9.342233,53.56861,1,24/09/2020 09:57:46,7038
0,-1.927597,22.32468,9.342233,273.1061,1,24/09/2020 09:57:47,7089
0,-2.491032,27.51801,9.342233,83.70944,1,24/09/2020 09:57:48,7140
0,-1.610285,18.2611,9.342233,174.2555,1,24/09/2020 09:57:49,7191
0,2.50159,17.15868,9.342233,77.43394,1,24/09/2020 09:57:50,7242
0,-1.114248,18.39183,9.342233,268.2444,1,24/09/2020 09:57:51,7293
0,3.742174,18.60193,9.342233,345.1964,1,24/09/2020 09:57:52,7344
0,5.700833,16.10181,9.342233,198.902,1,24/09/2020 09:57:53,7395
0,11.12156,20.15714,9.342233,232.9101,1,24/09/2020 09:57:55,7446
7.499372,1.209047,21.47122,8.257312,349.3124,1,24/09/2020 09:57:56,7497
1.495657,0.04222894,21.91058,8.257312,345.1319,1,24/09/2020 09:57:57,7548
0,-4.776332,22.57941,8.257312,367.6861,1,24/09/2020 09:57:58,7599
0,-6.489216,23.5832,8.257312,365.4353,1,24/09/2020 09:57:59,7650
0,-8.38119,18.02819,8.257312,272.8081,1,24/09/2020 09:58:00,7701
0,-10.41164,13.38137,8.257312,84.75812,1,24/09/2020 09:58:01,7752
0,-3.32396,15.79404,8.257312,182.8591,1,24/09/2020 09:58:02,7803
0,0.3136785,15.79633,8.257312,345.9463,1,24/09/2020 09:58:03,7854
0,-7.832154,11.84059,8.257312,245.9476,1,24/09/2020 09:58:04,7905
0,-9.189946,5.489216,8.257312,152.2542,1,24/09/2020 09:58:05,7956
0,-5.624103,7.52118,8.257312,122.4104,1,24/09/2020 09:58:06,8007
0,3.416653,11.39152,8.257312,84.26759,1,24/09/2020 09:58:07,8058
0,-0.4548364,7.508695,8.257312,361.8899,1,24/09/2020 09:58:08,8109
0,-6.342585,4.136173,8.257312,230.2946,1,24/09/2020 09:58:09,8160
4.843745E-14,-10.42319,2.12794,8.257312,222.1836,1,24/09/2020 09:58:10,8211
9.687504E-14,-4.121744,2.538193,8.257312,68.68784,2,24/09/2020 09:58:11,8262
0,-3.787717,6.688477,8.257312,146.629,2,24/09/2020 09:58:12,8313
0,-10.74746,4.205707,8.257312,266.939,2,24/09/2020 09:58:13,8364
9.687509E-14,-14.7354,3.595958,8.257312,256.9846,2,24/09/2020 09:58:14,8415
0,-13.12306,10.63794,8.257312,68.62764,2,24/09/2020 09:58:15,8466
0,-12.62104,13.27371,8.257312,181.3315,2,24/09/2020 09:58:16,8517
0,-8.62016,20.75603,8.257312,379.2115,2,24/09/2020 09:58:17,8568
0,-8.723773,23.99262,8.257312,346.1139,2,24/09/2020 09:58:18,8619
6.060081,-18.13855,26.02446,10.72479,174.3851,2,24/09/2020 09:58:19,8670
18.4355,-31.03595,33.60099,3.371661,192.5213,2,24/09/2020 09:58:20,8721
12.43179,-40.65313,42.62477,3.371661,170.5018,2,24/09/2020 09:58:21,8772
6.428065,-41.12837,41.49886,3.371661,224.4996,2,24/09/2020 09:58:22,8823
7.360658,-39.08696,35.90305,8.818974,140.8577,2,24/09/2020 09:58:23,8874
16.68241,-14.79291,30.93577,4.55235,184.641,2,24/09/2020 09:58:24,8925
6.654806,4.956319,24.87114,4.55235,123.2999,2,24/09/2020 09:58:25,8976
0.6788361,8.25357,27.93182,4.55235,329.7546,2,24/09/2020 09:58:26,9027
0,6.488923,25.80279,4.55235,278.7191,2,24/09/2020 09:58:27,9078
0,8.092485,28.57208,4.55235,164.5384,2,24/09/2020 09:58:28,9129
0,3.336756,29.83013,4.55235,359.1412,2,24/09/2020 09:58:29,9180
0,-1.931732,29.44527,4.55235,105.4961,2,24/09/2020 09:58:30,9231
0,-2.203751,33.46056,4.55235,254.2744,2,24/09/2020 09:58:31,9282
0,1.162034,26.95019,4.55235,147.0875,2,24/09/2020 09:58:32,9333
0,3.681952,24.88964,4.55235,215.5654,2,24/09/2020 09:58:33,9384
0,4.750696,25.92029,4.55235,348.807,2,24/09/2020 09:58:34,9435
0,-1.356704,21.78919,4.55235,207.8064,2,24/09/2020 09:58:35,9486
0,5.530342,16.48079,4.55235,128.6763,2,24/09/2020 09:58:36,9537
0,11.14641,13.71033,4.55235,355.1315,2,24/09/2020 09:58:37,9588
0,9.867666,10.2319,4.55235,263.7209,2,24/09/2020 09:58:38,9639
0,8.010876,8.18064,4.55235,46.7447,2,24/09/2020 09:58:39,9690
0,6.621933,5.487261,4.55235,96.56392,2,24/09/2020 09:58:40,9741
0,9.921653,13.81992,4.55235,381.7474,2,24/09/2020 09:58:41,9792
0,10.59099,16.32785,4.55235,270.1917,2,24/09/2020 09:58:42,9843
0,6.16883,11.81507,4.55235,169.042,2,24/09/2020 09:58:43,9894
0,-0.1678398,13.80203,4.55235,64.15578,2,24/09/2020 09:58:44,9945
0,3.591836,19.58001,4.55235,373.6484,2,24/09/2020 09:58:46,9996
0,-2.460028,13.72272,4.55235,256.7647,2,24/09/2020 09:58:47,10047
0,-3.193221,8.769107,4.55235,131.3273,2,24/09/2020 09:58:48,10098
0.008559242,-4.147044,16.03494,4.55235,130.3155,2,24/09/2020 09:58:49,10149
0,4.357076,11.22351,4.55235,168.2246,2,24/09/2020 09:58:50,10200
4.843744E-14,1.975281,2.629858,4.55235,205.6965,2,24/09/2020 09:58:51,10251
1.695312E-13,-2.554348,1.404162,4.55235,245.8857,2,24/09/2020 09:58:52,10302
0,-3.506681,2.698443,4.55235,107.1854,2,24/09/2020 09:58:53,10353
4.843745E-14,-4.234919,-1.44121,4.55235,93.11737,2,24/09/2020 09:58:54,10404
3.027345E-14,2.794762,0.3106541,4.55235,195.0057,2,24/09/2020 09:58:55,10455
9.68749E-14,2.223581,4.652988,4.55235,196.9771,2,24/09/2020 09:58:56,10506
4.843749E-14,-1.094635,2.981504,4.55235,261.7922,2,24/09/2020 09:58:57,10557
0,6.917862,5.240449,4.55235,154.2323,2,24/09/2020 09:58:58,10608
1.212595E-05,8.771265,11.95256,4.55235,384.7901,2,24/09/2020 09:58:59,10659
0,6.386461,9.711834,4.55235,166.3776,2,24/09/2020 09:59:00,10710
0,6.788825,15.06157,4.55235,333.8508,2,24/09/2020 09:59:01,10761
0,3.585231,18.47557,4.55235,178.0266,2,24/09/2020 09:59:02,10812
0,-2.743194,20.38824,4.55235,79.15782,2,24/09/2020 09:59:03,10863
0,-0.08892395,24.83034,4.55235,171.0656,2,24/09/2020 09:59:04,10914
0,-5.064444,22.19023,4.55235,254.4955,2,24/09/2020 09:59:05,10965
0,-6.072378,19.96159,4.55235,307.3692,2,24/09/2020 09:59:06,11016
0,-13.75795,21.41504,4.55235,239.6789,2,24/09/2020 09:59:07,11067
0,-11.11528,20.64277,4.55235,172.461,2,24/09/2020 09:59:08,11118
0,-9.441021,16.13345,4.55235,261.289,2,24/09/2020 09:59:09,11169
0,-7.555431,11.44138,4.55235,228.457,2,24/09/2020 09:59:10,11220
0,-1.563625,16.79731,4.55235,169.9583,2,24/09/2020 09:59:11,11271
0,1.541456,15.94094,4.55235,263.7941,2,24/09/2020 09:59:12,11322
0,-1.131712,11.14499,4.55235,107.9725,2,24/09/2020 09:59:13,11373
0,-2.978168,13.54528,4.55235,341.9187,2,24/09/2020 09:59:14,11424
0.0008457869,-4.28587,16.3973,4.55235,181.955,2,24/09/2020 09:59:15,11475
0,3.400172,18.04012,4.55235,46.90919,2,24/09/2020 09:59:16,11526
0,-0.07815053,19.45278,4.55235,352.9535,2,24/09/2020 09:59:17,11577
0,6.417881,24.1245,4.55235,182.5763,2,24/09/2020 09:59:18,11628
0,7.334678,25.46569,4.55235,97.03741,2,24/09/2020 09:59:19,11679
0,3.167883,22.68754,4.55235,364.3596,2,24/09/2020 09:59:20,11730
0,3.892247,22.44237,4.55235,248.8088,2,24/09/2020 09:59:21,11781
0,6.001511,22.00151,4.55235,147.3605,2,24/09/2020 09:59:22,11832
0,13.57179,22.08925,4.55235,329.641,2,24/09/2020 09:59:23,11883
0,6.893736,24.09526,4.55235,247.0062,2,24/09/2020 09:59:24,11934
0,5.720586,22.24211,4.55235,256.0265,2,24/09/2020 09:59:25,11985
0,5.250516,25.36755,4.55235,95.38388,2,24/09/2020 09:59:26,12036
0,5.303435,25.08496,4.55235,272.427,2,24/09/2020 09:59:27,12087
0,8.276827,17.78543,4.55235,176.9203,2,24/09/2020 09:59:28,12138
0,2.885551,14.59744,4.55235,309.2374,2,24/09/2020 09:59:29,12189
0,1.727277,18.82537,4.55235,357.1933,2,24/09/2020 09:59:30,12240
0,4.551087,22.55809,4.55235,131.7327,2,24/09/2020 09:59:31,12291
3.576338E-05,9.633718,21.90039,4.55235,64.64256,2,24/09/2020 09:59:32,12342
0,12.3255,18.90746,4.55235,202.0162,2,24/09/2020 09:59:33,12393
0,12.06025,17.5372,4.55235,253.7451,2,24/09/2020 09:59:34,12444
0,4.096406,11.91026,4.55235,300.7338,2,24/09/2020 09:59:35,12495
0,4.066379,12.99996,4.55235,224.4956,2,24/09/2020 09:59:37,12546
0,10.04929,14.53533,4.55235,89.29515,2,24/09/2020 09:59:38,12597
0,13.61293,15.13518,4.55235,81.72131,2,24/09/2020 09:59:39,12648
0,8.846055,17.04446,4.55235,348.1775,2,24/09/2020 09:59:40,12699
0,9.464619,19.58276,4.55235,55.169,2,24/09/2020 09:59:41,12750
0.0005345249,10.51654,20.01199,4.55235,237.2305,2,24/09/2020 09:59:42,12801
0,10.90969,20.59944,4.55235,355.3785,2,24/09/2020 09:59:43,12852
0,3.172705,25.29556,4.55235,368.8001,2,24/09/2020 09:59:44,12903
0,1.269052,29.40383,4.55235,170.0555,2,24/09/2020 09:59:45,12954
0,0.4602956,25.12296,4.55235,330.4896,2,24/09/2020 09:59:46,13005
0,-8.387271,29.94357,4.55235,355.5118,2,24/09/2020 09:59:47,13056
0,-0.2715752,31.11186,4.55235,177.9671,2,24/09/2020 09:59:48,13107
0,-3.864898,26.43021,4.55235,240.2786,2,24/09/2020 09:59:49,13158
0.0005976729,0.8902105,28.31301,4.55235,276.3964,2,24/09/2020 09:59:50,13209
0,4.765225,32.91214,4.55235,98.69785,2,24/09/2020 09:59:51,13260
0,0.886627,25.18325,4.55235,303.797,2,24/09/2020 09:59:52,13311
