snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-5.129467,28.9199,0,391.8659,0,24/09/2020 04:27:53,51
0,-4.66673,32.41587,0,133.2407,0,24/09/2020 04:27:54,102
0,-4.558589,30.07262,0,204.9166,0,24/09/2020 04:27:55,153
0,-12.49348,29.22794,0,344.7869,0,24/09/2020 04:27:56,204
0,-9.146535,32.19426,0,152.3377,0,24/09/2020 04:27:57,255
0,0.6280017,31.44512,0,120.2007,0,24/09/2020 04:27:58,306
0,-1.384421,33.22832,0,270.7223,0,24/09/2020 04:27:59,357
0,-5.437162,26.55602,0,177.8412,0,24/09/2020 04:28:00,408
0,1.380471,27.49862,0,58.74921,0,24/09/2020 04:28:01,459
0,1.59471,26.7859,0,111.344,0,24/09/2020 04:28:02,510
1.058791E-22,3.526344,27.54795,0,139.1898,0,24/09/2020 04:28:03,561
0,1.75502,29.04324,0,361.1202,0,24/09/2020 04:28:04,612
0,5.135119,24.09566,0,297.5485,0,24/09/2020 04:28:05,663
0,3.553259,26.01147,0,348.0336,0,24/09/2020 04:28:06,714
0,2.925999,22.40034,0,69.9491,0,24/09/2020 04:28:07,765
0,1.606479,24.07491,0,213.5847,0,24/09/2020 04:28:08,816
8.233435,2.527782,21.4813,8.874593,294.1673,0,24/09/2020 04:28:09,867
2.229718,2.940495,22.96942,8.874593,315.6889,0,24/09/2020 04:28:10,918
0,3.526193,17.66642,8.874593,241.9041,0,24/09/2020 04:28:11,969
0,-4.062389,13.12849,8.874593,313.8325,0,24/09/2020 04:28:12,1020
0,0.9740727,10.54428,8.874593,287.722,0,24/09/2020 04:28:13,1071
0,-3.090075,8.728876,8.874593,90.16612,0,24/09/2020 04:28:14,1122
8.808256,5.320723,11.64622,6.572518,75.17474,0,24/09/2020 04:28:15,1173
2.80454,13.15155,18.88531,6.572518,179.6608,0,24/09/2020 04:28:16,1224
16.48452,14.83201,14.75527,1.198325,181.7664,0,24/09/2020 04:28:17,1275
6.110866,11.50085,3.736425,1.198325,116.8769,0,24/09/2020 04:28:18,1326
13.31965,27.17565,5.746067,4.340871,187.2518,0,24/09/2020 04:28:19,1377
7.315915,36.06197,7.743976,4.340871,345.6323,0,24/09/2020 04:28:20,1428
