AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,10.01363,-25.33157,-6.345018,0,0,23/09/2020 23:26:11,50
-1134,0,0,10.76547,45.0206,-10.42797,0,1,23/09/2020 23:26:11,50
-1110,0,0,6.494427,27.59417,1.020612,0,3,23/09/2020 23:26:11,50
-1086,0,0,7.444318,-17.38035,48.71854,0,1,23/09/2020 23:26:11,50
-1062,0,0,7.458096,-8.203724,9.976849,0,0,23/09/2020 23:26:11,50
-1250,2,0,4.231626,-29.53238,-5.716198,0,0,23/09/2020 23:26:12,101
-1134,0,0,9.635535,44.77753,-13.79348,0,1,23/09/2020 23:26:12,101
-1110,0,0,8.878657,36.66513,1.803498,0,3,23/09/2020 23:26:12,101
-1086,0,0,11.72539,-18.06819,42.29383,0,1,23/09/2020 23:26:12,101
-1062,0,0,5.904014,-4.690756,5.690517,0,0,23/09/2020 23:26:12,101
-1250,3,0,11.84116,-30.9683,-6.57213,0,0,23/09/2020 23:26:13,152
-1134,0,0,9.631021,38.24667,-21.92079,0,1,23/09/2020 23:26:13,152
-1110,0,0,15.74638,40.2256,1.117774,0,3,23/09/2020 23:26:13,152
-1086,1,0,1.353043,-15.2506,42.19001,0,6,23/09/2020 23:26:13,152
-1062,1,0,2.499237,-8.380186,13.66549,0,0,23/09/2020 23:26:13,152
-1250,3,0,22.61057,-13.65757,-4.500415,0,0,23/09/2020 23:26:14,203
-1134,0,0,5.232856,37.16666,-29.45552,0,2,23/09/2020 23:26:14,203
-1110,0,0,7.422462,37.75504,-2.091347,0,3,23/09/2020 23:26:14,203
-1086,1,0,4.325156,-16.41658,42.36863,0,6,23/09/2020 23:26:14,203
-1062,1,0,9.542353,-9.516706,12.73129,0,0,23/09/2020 23:26:14,203
-1250,3,1,0,-11.11366,-4.371359,0,3,23/09/2020 23:26:15,254
-1134,0,0,0.8265806,40.64656,-29.44253,0,5,23/09/2020 23:26:15,254
-1110,0,0,4.323742,34.1735,-6.104259,0,3,23/09/2020 23:26:15,254
-1086,1,0,15.21268,-20.625,44.19233,0,6,23/09/2020 23:26:15,254
-1062,1,0,4.225839,-10.65074,13.74095,0,0,23/09/2020 23:26:15,254
-1250,3,1,3.166345,-10.78807,-6.434432,0,6,23/09/2020 23:26:16,305
