AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,10.01363,44.56787,41.5635,0,0,24/09/2020 07:28:59,50
-1134,0,0,8.761953,0.1327633,19.57756,0,0,24/09/2020 07:28:59,50
-1110,0,0,12.23251,-45.56101,47.60312,0,0,24/09/2020 07:28:59,50
-1086,0,0,3.574113,27.07632,62.66642,0,0,24/09/2020 07:28:59,50
-1062,0,0,6.041496,-37.35803,47.7444,0,0,24/09/2020 07:28:59,50
-1250,0,0,5.585903,46.33306,43.36717,0,0,24/09/2020 07:29:00,101
-1134,0,0,9.639137,3.478479,20.82116,0,0,24/09/2020 07:29:00,101
-1110,0,0,6.382797,-47.7477,48.03153,0,3,24/09/2020 07:29:00,101
-1086,0,0,10.34495,23.96328,64.45782,0,0,24/09/2020 07:29:00,101
-1062,0,0,7.163528,-40.37582,48.13196,0,0,24/09/2020 07:29:00,101
-1250,0,0,11.03501,44.70699,45.49057,0,0,24/09/2020 07:29:01,152
-1134,0,0,9.631195,13.02134,16.61799,0,0,24/09/2020 07:29:01,152
-1110,0,0,12.6524,-46.28407,45.9198,0,3,24/09/2020 07:29:01,152
-1086,1,0,7.046459,20.57617,60.00513,0,0,24/09/2020 07:29:01,152
-1062,0,1,4.974228,-27.98047,46.26811,0,0,24/09/2020 07:29:01,152
-1250,0,0,0,48.0466,39.15836,0,5,24/09/2020 07:29:02,203
-1134,0,0,3.537811,22.41224,15.6337,0,0,24/09/2020 07:29:02,203
-1110,0,0,7.257773,-42.67597,47.64177,0,3,24/09/2020 07:29:02,203
-1086,1,0,4.182614,20.6952,59.55612,0,0,24/09/2020 07:29:02,203
-1062,0,1,5.994609,-28.97504,47.35761,0,0,24/09/2020 07:29:02,203
-1250,0,0,0,48.03429,36.71875,0,6,24/09/2020 07:29:03,254
-1134,0,1,3.174824,24.5758,20.4963,0,0,24/09/2020 07:29:03,254
-1110,0,0,4.278756,-38.97012,51.35429,0,3,24/09/2020 07:29:03,254
-1086,1,0,15.14436,21.13329,64.0011,0,0,24/09/2020 07:29:03,254
-1062,0,1,4.003568,-28.53725,47.09971,0,0,24/09/2020 07:29:03,254
-1250,0,0,4.217538,46.78701,37.45576,0,7,24/09/2020 07:29:04,305
-1134,0,1,21.69275,22.37523,29.28564,0,0,24/09/2020 07:29:04,305
-1110,0,0,16.47764,-35.21579,56.96338,0,3,24/09/2020 07:29:04,305
-1086,1,0,12.49575,22.3784,63.10426,0,1,24/09/2020 07:29:04,305
-1062,0,2,4.167792,-24.65322,50.1222,0,0,24/09/2020 07:29:04,305
-1250,0,0,0.4862572,48.10118,41.70864,0,9,24/09/2020 07:29:05,356
-1134,0,1,7.217244,19.33478,35.22493,0,1,24/09/2020 07:29:05,356
-1110,0,0,16.96056,-29.42261,63.29515,0,3,24/09/2020 07:29:05,356
-1086,1,0,6.360042,20.81563,54.46968,0,1,24/09/2020 07:29:05,356
-1062,0,2,9.374851,-22.32677,49.04375,0,0,24/09/2020 07:29:05,356
-1250,0,0,17.35958,46.47477,44.41071,0,14,24/09/2020 07:29:06,407
-1134,0,1,6.300953,17.2782,35.84367,0,2,24/09/2020 07:29:06,407
-1110,1,0,2.186767,-21.74302,58.85861,0,3,24/09/2020 07:29:06,407
-1086,2,0,5.984696,22.34456,52.48055,0,1,24/09/2020 07:29:06,407
-1062,0,2,0.930617,-18.39516,46.25886,0,0,24/09/2020 07:29:06,407
-1250,0,0,19.77545,42.59517,44.14787,0,14,24/09/2020 07:29:07,458
-1134,0,2,5.863559,18.72688,34.03154,0,2,24/09/2020 07:29:07,458
-1110,1,0,8.03785,-20.71878,63.01878,0,3,24/09/2020 07:29:07,458
-1086,2,0,0.9665006,18.53786,53.66929,0,1,24/09/2020 07:29:07,458
-1062,0,2,8.437473,-13.68977,43.28453,0,0,24/09/2020 07:29:07,458
-1250,0,0,12.22072,43.60621,34.98606,0,14,24/09/2020 07:29:08,509
-1134,0,2,4.960406,27.26685,28.57702,0,2,24/09/2020 07:29:08,509
-1110,1,0,7.789078,-22.43977,62.83812,0,3,24/09/2020 07:29:08,509
-1086,2,0,26.30575,17.7734,54.27522,0,1,24/09/2020 07:29:08,509
-1062,0,2,7.525307,-14.20537,42.85424,0,0,24/09/2020 07:29:08,509
-1250,0,0,4.324568,40.07046,34.74356,0,14,24/09/2020 07:29:09,560
-1134,0,2,13.76749,27.61515,31.41827,0,2,24/09/2020 07:29:09,560
-1110,1,0,14.17563,-27.17987,65.78143,0,3,24/09/2020 07:29:09,560
-1086,2,0,11.18811,20.31727,57.41339,0,1,24/09/2020 07:29:09,560
