snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-6.309966,25.16038,0,263.4645,0,24/09/2020 00:26:32,51
0,-3.019512,17.37356,0,60.11542,0,24/09/2020 00:26:33,102
0,0.6055284,22.28269,0,196.8206,0,24/09/2020 00:26:34,153
9.352126,2.879006,25.29649,10.58047,267.768,0,24/09/2020 00:26:35,204
3.348406,0.2007775,23.99072,10.58047,339.3026,0,24/09/2020 00:26:36,255
7.045068,6.208469,24.39629,10.59216,355.0017,0,24/09/2020 00:26:37,306
1.041351,10.98849,22.70951,10.59216,241.5067,0,24/09/2020 00:26:38,357
0,11.25498,23.39263,10.59216,86.89677,0,24/09/2020 00:26:39,408
0,12.74773,20.51929,10.59216,168.2958,0,24/09/2020 00:26:40,459
8.718797,3.013097,23.11248,9.236978,369.1859,0,24/09/2020 00:26:41,510
8.167371,-2.035676,32.71906,1.648073,242.7872,0,24/09/2020 00:26:42,561
11.09118,2.686809,30.55947,8.14184,88.1612,0,24/09/2020 00:26:43,612
5.087456,7.717854,34.70269,8.14184,200.5594,0,24/09/2020 00:26:44,663
8.258434,5.666307,39.65598,7.95257,346.2147,0,24/09/2020 00:26:45,714
11.34669,-8.210061,42.1721,4.712576,123.2049,0,24/09/2020 00:26:46,765
5.342976,-6.120891,43.85051,4.712576,179.8772,0,24/09/2020 00:26:47,816
0,-4.993731,40.08295,4.712576,295.8419,0,24/09/2020 00:26:48,867
0,-5.705301,36.53258,4.712576,119.2176,0,24/09/2020 00:26:49,918
3.945355,-4.956942,41.92784,6.140097,190.049,0,24/09/2020 00:26:50,969
0,-8.17921,41.28713,6.140097,373.5396,0,24/09/2020 00:26:51,1020
0,-9.349331,35.94188,6.140097,45.15171,1,24/09/2020 00:26:52,1071
0,-9.255215,38.10144,9.079573,353.1212,3,24/09/2020 00:26:53,1122
0,-8.880809,34.1084,4.735356,232.6725,3,24/09/2020 00:26:54,1173
9.427925,-9.321053,32.18101,9.310803,370.0106,3,24/09/2020 00:26:55,1224
5.554791,-5.110788,36.98354,4.914836,328.1288,4,24/09/2020 00:26:56,1275
0,-7.911675,35.65735,4.914836,390.0658,4,24/09/2020 00:26:57,1326
0,-7.260715,41.92525,4.914836,73.08432,5,24/09/2020 00:26:58,1377
0,-12.43206,41.26481,4.914836,174.9564,6,24/09/2020 00:26:59,1428
0,-4.178941,41.069,4.914836,113.9364,6,24/09/2020 00:27:00,1479
