snatcherVelocity,xAxisPos,zAxisPos,distanceToTarget,viewAngle,touchedWall,date-time,update
0,-4.836946,29.00532,0,399.6986,0,23/09/2020 21:45:38,51
0,-5.417418,29.61515,0,150.6574,0,23/09/2020 21:45:39,102
0,-6.606401,23.91603,0,247.7149,0,23/09/2020 21:45:40,153
0,-10.11773,20.08095,0,173.4035,0,23/09/2020 21:45:41,204
0,-7.155493,17.06099,0,394.0582,0,23/09/2020 21:45:42,255
0,-3.749757,23.11562,0,163.0699,0,23/09/2020 21:45:43,306
0,0.8657565,17.72976,0,239.7194,0,23/09/2020 21:45:44,357
0,-1.427256,16.26084,0,109.3548,0,23/09/2020 21:45:45,408
8.576015E-07,4.894939,22.9574,0,82.13959,0,23/09/2020 21:45:47,459
0,2.576792,16.12072,0,257.3604,0,23/09/2020 21:45:48,510
0,0.2090866,20.25418,0,79.47295,0,23/09/2020 21:45:49,561
0,4.193252,22.11703,0,291.879,0,23/09/2020 21:45:50,612
0,-0.788141,16.07836,0,128.1004,0,23/09/2020 21:45:51,663
0,2.704196,10.95937,0,169.432,0,23/09/2020 21:45:52,714
0,3.096024,16.87502,0,114.9362,0,23/09/2020 21:45:53,765
0,6.485581,17.20366,0,368.1846,0,23/09/2020 21:45:54,816
0,7.072314,23.05349,0,320.3886,0,23/09/2020 21:45:55,867
0,10.80238,25.66373,0,137.1521,0,23/09/2020 21:45:56,918
0,7.653203,20.92357,0,281.6628,0,23/09/2020 21:45:57,969
0,5.569426,19.92639,0,283.2527,0,23/09/2020 21:45:58,1020
0,8.850514,15.07093,0,267.3094,0,23/09/2020 21:45:59,1071
0,13.8637,9.419365,0,394.7152,0,23/09/2020 21:46:00,1122
0,12.18421,13.91713,0,127.3966,0,23/09/2020 21:46:01,1173
0,8.839134,9.948364,0,261.5031,0,23/09/2020 21:46:02,1224
0,6.677274,9.854467,0,135.56,0,23/09/2020 21:46:03,1275
2.421873E-14,10.34964,1.128346,0,182.1339,0,23/09/2020 21:46:04,1326
4.843746E-14,6.923524,2.322779,0,362.3701,1,23/09/2020 21:46:05,1377
0,6.751386,4.160846,0,80.88124,1,23/09/2020 21:46:06,1428
0,6.413443,7.287031,0,59.01874,1,23/09/2020 21:46:07,1479
0,7.852131,8.364042,0,59.64641,1,23/09/2020 21:46:08,1530
0,6.058222,13.35413,0,341.1907,1,23/09/2020 21:46:09,1581
0,8.929763,16.17924,0,161.5338,1,23/09/2020 21:46:10,1632
0,3.373997,17.71266,0,102.3462,1,23/09/2020 21:46:11,1683
0,6.072191,16.92716,0,326.2774,1,23/09/2020 21:46:12,1734
0,4.291921,18.08869,0,368.2751,1,23/09/2020 21:46:13,1785
0,-0.297734,17.61259,0,201.849,1,23/09/2020 21:46:14,1836
0,4.727584,22.9012,0,397.5634,1,23/09/2020 21:46:15,1887
0,2.183012,20.68665,0,292.0971,1,23/09/2020 21:46:16,1938
0,-7.715212,21.58591,0,330.2888,1,23/09/2020 21:46:17,1989
0,-13.05832,16.24283,0,277.0709,1,23/09/2020 21:46:18,2040
0.0007269797,-13.07857,18.96561,0,256.4612,1,23/09/2020 21:46:19,2091
0,-8.277102,13.7283,0,93.03375,1,23/09/2020 21:46:20,2142
0,-8.374868,19.90294,0,310.5234,1,23/09/2020 21:46:21,2193
0,-10.60389,20.26176,0,160.2507,1,23/09/2020 21:46:22,2244
0,-9.944363,20.32111,0,261.3632,1,23/09/2020 21:46:23,2295
0,-4.025098,16.61629,0,249.495,1,23/09/2020 21:46:24,2346
0,-4.091518,11.85848,0,110.9656,1,23/09/2020 21:46:25,2397
3.314257E-08,-11.72527,12.60761,0,325.1132,1,23/09/2020 21:46:26,2448
0,-7.32844,14.66175,0,84.96628,1,23/09/2020 21:46:27,2499
0,-5.03864,10.77391,0,213.0073,1,23/09/2020 21:46:28,2550
0,-4.785435,9.195948,0,372.3749,1,23/09/2020 21:46:29,2601
0,-4.378393,11.59409,0,263.4619,1,23/09/2020 21:46:30,2652
0,-2.843415,13.6696,0,372.2617,1,23/09/2020 21:46:31,2703
0,-0.9552441,22.41533,0,86.95242,1,23/09/2020 21:46:32,2754
0,3.122402,21.96183,0,206.6413,1,23/09/2020 21:46:33,2805
0,-0.2893124,18.39088,0,364.8133,1,23/09/2020 21:46:34,2856
0,-5.082554,18.36983,0,164.9116,1,23/09/2020 21:46:35,2907
0,1.954694,16.24406,0,190.0836,1,23/09/2020 21:46:37,2958
0.001105294,3.922385,14.05631,0,231.004,1,23/09/2020 21:46:38,3009
0,1.587445,14.2165,0,63.30236,1,23/09/2020 21:46:39,3060
0,0.1645705,8.30732,0,266.6005,1,23/09/2020 21:46:40,3111
0,-2.64735,14.23727,0,358.0372,1,23/09/2020 21:46:41,3162
0,-3.339751,17.41022,0,350.0763,1,23/09/2020 21:46:42,3213
0,3.938598,18.33553,0,195.2758,1,23/09/2020 21:46:43,3264
0,2.613124,17.61639,0,64.72659,1,23/09/2020 21:46:44,3315
0,2.139543,16.69187,0,282.9348,1,23/09/2020 21:46:45,3366
0,-3.992237,16.08046,0,389.3009,1,23/09/2020 21:46:46,3417
0,-9.823197,9.018268,0,253.9611,1,23/09/2020 21:46:47,3468
0,-8.97695,14.36919,0,42.85578,1,23/09/2020 21:46:48,3519
0,-7.412414,15.76129,0,104.8124,1,23/09/2020 21:46:49,3570
0,-1.533888,21.42554,0,372.0108,1,23/09/2020 21:46:50,3621
0,0.1183797,24.98063,0,222.4649,1,23/09/2020 21:46:51,3672
0,-5.51011,24.63888,0,76.43994,1,23/09/2020 21:46:52,3723
0,-4.221548,21.90168,0,174.5379,1,23/09/2020 21:46:53,3774
0,-6.420531,22.63822,0,106.7306,1,23/09/2020 21:46:54,3825
0,-4.813664,30.89987,0,391.8136,1,23/09/2020 21:46:55,3876
3.245936E-08,-6.486025,27.19822,0,386.9779,1,23/09/2020 21:46:56,3927
0,-8.100595,28.77554,0,357.4598,1,23/09/2020 21:46:57,3978
0,-8.607516,28.19932,0,305.7208,1,23/09/2020 21:46:58,4029
0,-15.97855,33.20683,0,342.2496,1,23/09/2020 21:46:59,4080
0.0008127004,-16.73742,32.23302,0,247.1578,1,23/09/2020 21:47:00,4131
0,-17.57695,29.87505,0,242.056,1,23/09/2020 21:47:01,4182
0,-14.18615,24.07551,0,202.8736,1,23/09/2020 21:47:02,4233
0,-16.66899,22.31692,0,144.5782,1,23/09/2020 21:47:03,4284
0,-8.377857,21.38149,0,79.65331,1,23/09/2020 21:47:04,4335
0,-4.209338,26.18629,0,120.1417,1,23/09/2020 21:47:05,4386
3.337862E-05,-1.276583,22.82874,0,153.3081,1,23/09/2020 21:47:06,4437
0,0.1528631,24.78588,0,396.3783,1,23/09/2020 21:47:07,4488
0,-2.395773,27.90273,0,254.0144,1,23/09/2020 21:47:08,4539
1.907349E-05,-4.544192,25.84168,0,229.9139,1,23/09/2020 21:47:09,4590
0.0007948662,-3.578882,25.40541,0,224.4055,1,23/09/2020 21:47:10,4641
0,-4.124134,17.3972,0,290.5206,1,23/09/2020 21:47:11,4692
0,-3.748053,17.7168,0,101.1692,1,23/09/2020 21:47:12,4743
0,-1.932879,17.20278,0,345.6257,1,23/09/2020 21:47:13,4794
0,-4.27371,19.44645,0,194.4037,1,23/09/2020 21:47:14,4845
0,2.795979,16.15805,0,176.154,1,23/09/2020 21:47:15,4896
0,5.802518,17.00218,0,329.2246,1,23/09/2020 21:47:16,4947
0,-3.140858,21.09819,0,320.1135,1,23/09/2020 21:47:17,4998
0,2.428481,21.45233,0,281.9773,1,23/09/2020 21:47:18,5049
0,4.7899,21.41836,0,60.50911,1,23/09/2020 21:47:19,5100
0,6.390548,21.23451,0,151.7865,1,23/09/2020 21:47:20,5151
0,10.51423,25.07387,0,394.4132,1,23/09/2020 21:47:21,5202
0,8.24143,31.96243,0,83.64511,1,23/09/2020 21:47:22,5253
0,9.340927,34.89043,0,59.52614,1,23/09/2020 21:47:23,5304
0,8.780181,34.4494,0,296.1124,2,23/09/2020 21:47:24,5355
0,13.19084,28.74482,0,275.1694,2,23/09/2020 21:47:25,5406
0.0007706003,9.330043,21.00685,0,203.7999,2,23/09/2020 21:47:26,5457
1.31499E-09,4.986425,18.8953,0,312.6246,2,23/09/2020 21:47:28,5508
0,-4.019439,23.2365,0,346.9492,2,23/09/2020 21:47:29,5559
0,0.3615093,24.52066,0,371.658,2,23/09/2020 21:47:30,5610
0,-2.846524,26.31104,0,50.78611,2,23/09/2020 21:47:31,5661
0,-8.203091,31.80975,0,337.2367,2,23/09/2020 21:47:32,5712
0,-6.137394,37.4687,0,292.9439,2,23/09/2020 21:47:33,5763
0,-4.341877,34.04766,0,194.506,2,23/09/2020 21:47:34,5814
0,-9.719212,26.7734,0,303.5314,2,23/09/2020 21:47:35,5865
0,-6.947174,22.39374,0,181.1537,2,23/09/2020 21:47:36,5916
0,-1.378053,21.71176,0,273.4567,2,23/09/2020 21:47:37,5967
0,1.556062,14.44453,0,178.0579,2,23/09/2020 21:47:38,6018
6.249725,9.924482,11.28843,5.920704,82.16814,2,23/09/2020 21:47:39,6069
0.2460042,8.376027,16.27747,5.920704,366.9311,2,23/09/2020 21:47:40,6120
0,3.256798,20.96179,5.920704,250.1734,2,23/09/2020 21:47:41,6171
0,2.363657,13.46449,5.920704,271.9823,2,23/09/2020 21:47:42,6222
0,0.7507237,11.99824,5.920704,245.4478,2,23/09/2020 21:47:43,6273
0,-5.75716,13.25111,5.920704,63.92899,2,23/09/2020 21:47:44,6324
0,-6.363301,17.78858,5.920704,253.0895,2,23/09/2020 21:47:45,6375
0,-2.422119,22.9399,5.920704,183.7553,2,23/09/2020 21:47:46,6426
0,3.595521,14.62456,5.920704,182.9277,2,23/09/2020 21:47:47,6477
0,6.963277,8.472446,5.920704,381.3544,2,23/09/2020 21:47:48,6528
0,3.495687,17.07525,5.920704,346.9156,2,23/09/2020 21:47:49,6579
8.751943,5.425912,14.51385,10.19499,197.0708,2,23/09/2020 21:47:50,6630
12.30477,13.61933,2.880398,7.34742,41.08392,2,23/09/2020 21:47:51,6681
8.476558E-14,10.72663,0.3729453,8.334618,228.9813,4,23/09/2020 21:47:52,6732
9.687482E-14,6.00468,5.767826,8.334618,371.4153,4,23/09/2020 21:47:53,6783
0,-0.244349,10.06202,8.334618,381.9512,4,23/09/2020 21:47:54,6834
0,-1.868369,7.002304,8.334618,228.1994,4,23/09/2020 21:47:55,6885
9.68749E-14,-6.610477,6.304131,8.334618,392.3058,4,23/09/2020 21:47:56,6936
4.843746E-14,-1.363327,3.39358,8.334618,378.6131,4,23/09/2020 21:47:57,6987
3.63281E-14,-0.6733266,-1.006276,8.334618,232.4808,4,23/09/2020 21:47:58,7038
9.687487E-14,4.130015,6.078644,8.334618,98.83113,4,23/09/2020 21:47:59,7089
0,-0.5302712,4.359479,8.334618,313.2979,4,23/09/2020 21:48:00,7140
0,-0.4706451,8.366432,8.334618,169.9921,4,23/09/2020 21:48:01,7191
0,3.314341,9.087451,8.334618,70.06043,4,23/09/2020 21:48:02,7242
0,4.692192,14.09648,8.334618,265.6465,4,23/09/2020 21:48:03,7293
0,2.872691,11.33092,8.334618,183.6659,4,23/09/2020 21:48:04,7344
9.687483E-14,4.413125,3.600097,8.334618,174.0683,4,23/09/2020 21:48:05,7395
0,0.9691008,8.172299,8.334618,49.52406,4,23/09/2020 21:48:06,7446
0,-1.370983,15.33139,8.334618,317.5635,4,23/09/2020 21:48:07,7497
0,-4.179039,16.67993,8.334618,320.5533,4,23/09/2020 21:48:08,7548
0,-6.587986,20.05762,8.334618,110.1084,4,23/09/2020 21:48:09,7599
0,-11.10617,11.88403,8.334618,250.1177,4,23/09/2020 21:48:10,7650
0,-11.05777,12.47,8.334618,266.3093,4,23/09/2020 21:48:11,7701
0,-11.84701,8.829516,8.334618,279.9235,4,23/09/2020 21:48:12,7752
0,-8.877213,14.0798,8.334618,370.8932,4,23/09/2020 21:48:13,7803
0,-5.4432,12.94789,8.334618,185.0303,4,23/09/2020 21:48:14,7854
0,-5.282086,16.81807,8.334618,260.15,4,23/09/2020 21:48:15,7905
0,-12.78937,18.00061,8.334618,312.0289,4,23/09/2020 21:48:16,7956
0.03587484,-14.68235,24.85837,8.334618,325.6982,4,23/09/2020 21:48:17,8007
0,-15.73669,18.62463,8.334618,181.3076,4,23/09/2020 21:48:19,8058
0,-9.938904,20.54628,8.334618,366.7033,4,23/09/2020 21:48:20,8109
0,-17.65258,25.94915,8.334618,326.8906,4,23/09/2020 21:48:21,8160
0,-20.71796,23.12446,8.334618,259.8286,4,23/09/2020 21:48:22,8211
0,-22.4661,21.94071,8.334618,156.7497,4,23/09/2020 21:48:23,8262
0,-16.82372,22.03253,8.334618,363.746,4,23/09/2020 21:48:24,8313
0,-10.01239,24.2427,8.334618,221.3083,4,23/09/2020 21:48:25,8364
0,-14.46179,20.07158,8.334618,357.1568,4,23/09/2020 21:48:26,8415
0.0006984926,-16.71574,12.11265,8.334618,209.6736,4,23/09/2020 21:48:27,8466
0,-12.31681,9.634441,8.334618,206.4972,4,23/09/2020 21:48:28,8517
9.687498E-14,-5.911586,7.845081,8.334618,89.29107,4,23/09/2020 21:48:29,8568
8.201302,3.788379,12.2457,5.213705,76.68002,4,23/09/2020 21:48:30,8619
2.197579,2.984337,13.98552,5.213705,54.27177,4,23/09/2020 21:48:31,8670
0,1.085212,22.75376,5.213705,357.8574,4,23/09/2020 21:48:32,8721
0,-3.777994,29.0216,5.213705,314.6694,4,23/09/2020 21:48:33,8772
0,-1.188598,23.00682,5.213705,88.98778,4,23/09/2020 21:48:34,8823
0,-2.616267,20.01923,5.213705,245.7631,4,23/09/2020 21:48:35,8874
0,-9.175286,18.49048,5.213705,398.7732,4,23/09/2020 21:48:36,8925
0,-8.803989,19.63239,5.213705,105.5473,4,23/09/2020 21:48:37,8976
0,-7.765406,17.91936,5.213705,259.0074,4,23/09/2020 21:48:38,9027
0,-3.496346,16.48359,5.213705,164.2978,4,23/09/2020 21:48:39,9078
0,2.65949,16.62934,5.213705,133.2904,4,23/09/2020 21:48:40,9129
0,6.676914,16.61137,5.213705,50.27697,4,23/09/2020 21:48:41,9180
0,-0.4661062,11.10676,5.213705,289.3903,4,23/09/2020 21:48:42,9231
0,1.695644,16.19973,5.213705,267.0163,4,23/09/2020 21:48:43,9282
0,-0.08407222,18.31536,5.213705,352.7598,4,23/09/2020 21:48:44,9333
0,3.903589,21.91967,5.213705,109.0422,4,23/09/2020 21:48:45,9384
4.957275E-05,6.32905,23.88073,5.213705,171.5627,4,23/09/2020 21:48:46,9435
0,5.108579,22.54329,5.213705,68.95267,4,23/09/2020 21:48:47,9486
0,3.435632,22.29839,5.213705,335.9462,4,23/09/2020 21:48:48,9537
0,3.249089,27.06881,5.213705,165.1598,4,23/09/2020 21:48:49,9588
0,4.632689,26.08307,5.213705,247.6791,4,23/09/2020 21:48:50,9639
0,-4.735777,28.12408,5.213705,354.0785,4,23/09/2020 21:48:51,9690
0,-2.313699,24.77127,5.213705,102.337,4,23/09/2020 21:48:52,9741
0,5.822285,22.42903,5.213705,174.0164,4,23/09/2020 21:48:53,9792
0,11.99651,26.04188,5.213705,342.5547,4,23/09/2020 21:48:54,9843
0,5.366448,28.28746,5.213705,242.6092,4,23/09/2020 21:48:55,9894
0,-0.9588758,26.33997,5.213705,225.327,4,23/09/2020 21:48:56,9945
0,1.048002,21.85946,5.213705,244.9122,4,23/09/2020 21:48:57,9996
0,-4.797193,17.57059,5.213705,74.96794,4,23/09/2020 21:48:58,10047
0,-4.447923,14.6948,5.213705,183.2237,4,23/09/2020 21:48:59,10098
