AgentID,GoodPointAmount,BadPointAmount,Velocity,xAxisPos,zAxisPos,seenBySnatcher,touchedWall,date-time,update
-1250,0,0,17.45379,1.954658,19.50637,0,0,28/09/2020 04:27:25,50
-1134,0,0,9.45645,-32.0964,23.4298,0,0,28/09/2020 04:27:25,50
-1110,0,0,21.49695,20.45284,25.44596,0,0,28/09/2020 04:27:25,50
-1086,0,0,22.09338,-38.95327,28.98447,0,0,28/09/2020 04:27:25,50
-1062,0,0,20.91008,-5.025684,16.66005,0,0,28/09/2020 04:27:25,50
-1250,0,0,14.10189,1.384363,30.1258,0,0,28/09/2020 04:27:26,101
-1134,0,0,3.651054,-35.8473,17.68204,0,0,28/09/2020 04:27:26,101
-1110,0,1,9.785349,29.34615,17.04536,0,0,28/09/2020 04:27:26,101
-1086,1,0,0.4856344,-26.98775,16.2402,0,0,28/09/2020 04:27:26,101
-1062,0,0,17.22796,-0.2942237,33.05064,0,0,28/09/2020 04:27:26,101
-1250,0,0,28.14508,0.3896642,26.24991,0,0,28/09/2020 04:27:27,152
-1134,1,0,14.46288,-32.97266,21.64323,0,0,28/09/2020 04:27:27,152
-1110,0,1,14.89732,30.32751,25.43125,0,0,28/09/2020 04:27:27,152
-1086,1,1,8.651574,-21.23345,22.75019,0,0,28/09/2020 04:27:27,152
-1062,0,1,34.25215,-4.07562,39.52462,0,0,28/09/2020 04:27:27,152
-1250,0,1,13.3729,10.97224,24.49354,0,0,28/09/2020 04:27:28,203
-1134,1,0,14.95012,-28.35262,28.67168,0,0,28/09/2020 04:27:28,203
-1110,0,1,14.1912,27.42896,34.00647,0,0,28/09/2020 04:27:28,203
-1086,1,1,30.12995,-33.58533,17.76036,0,0,28/09/2020 04:27:28,203
-1062,3,2,15.58019,-2.301434,34.05356,0,0,28/09/2020 04:27:28,203
-1250,0,1,30.94421,6.239266,29.46708,0,0,28/09/2020 04:27:29,254
-1134,1,0,17.96769,-27.61449,27.59707,0,0,28/09/2020 04:27:29,254
-1110,1,1,21.6314,35.21588,24.59965,0,0,28/09/2020 04:27:29,254
-1086,1,1,14.2843,-33.6168,21.69991,0,0,28/09/2020 04:27:29,254
-1062,3,3,21.40311,-0.7228838,37.90399,0,0,28/09/2020 04:27:29,254
-1250,0,1,16.33275,2.612835,18.25573,0,0,28/09/2020 04:27:30,305
-1134,1,0,20.32306,-33.90969,30.38428,0,0,28/09/2020 04:27:30,305
-1110,1,1,12.8789,26.3738,20.32709,0,0,28/09/2020 04:27:30,305
-1086,2,1,20.01487,-38.4336,30.89366,0,0,28/09/2020 04:27:30,305
-1062,3,3,12.31124,9.032572,35.78036,0,0,28/09/2020 04:27:30,305
-1250,1,1,13.08802,-0.453953,9.831862,0,0,28/09/2020 04:27:31,356
-1134,2,1,13.3469,-22.73442,26.73599,0,0,28/09/2020 04:27:31,356
-1110,1,1,10.69916,26.1706,13.04634,0,0,28/09/2020 04:27:31,356
-1086,2,1,14.77409,-36.61376,37.61669,0,0,28/09/2020 04:27:31,356
-1062,3,3,22.03978,10.25482,23.16581,0,0,28/09/2020 04:27:31,356
-1250,1,2,18.7406,7.784188,18.04968,0,0,28/09/2020 04:27:32,407
-1134,2,1,19.83995,-17.81396,29.93184,0,0,28/09/2020 04:27:32,407
-1110,1,1,28.21548,30.90662,7.033499,0,0,28/09/2020 04:27:32,407
-1086,2,2,21.92471,-33.84222,36.38736,0,0,28/09/2020 04:27:32,407
-1062,3,3,14.26024,5.122931,34.3068,0,0,28/09/2020 04:27:32,407
-1250,2,2,13.16022,1.633566,13.68754,0,0,28/09/2020 04:27:33,458
-1134,2,2,17.15755,-14.47712,20.22015,0,0,28/09/2020 04:27:33,458
-1110,1,1,23.21594,33.4113,-0.1309821,0,3,28/09/2020 04:27:33,458
-1086,3,2,10.01262,-33.03317,37.50111,0,0,28/09/2020 04:27:33,458
-1062,3,3,14.25293,-0.8517188,30.4538,0,0,28/09/2020 04:27:33,458
-1250,3,2,4.609361,-1.221478,2.189693,0,0,28/09/2020 04:27:34,509
-1134,2,2,9.023813,-8.524323,9.943141,0,0,28/09/2020 04:27:34,509
-1110,2,1,21.30639,33.53818,-5.166032,0,3,28/09/2020 04:27:34,509
-1086,3,2,26.83525,-36.08908,33.53493,0,4,28/09/2020 04:27:34,509
-1062,3,3,36.46383,-4.231003,19.90161,0,0,28/09/2020 04:27:34,509
-1250,3,2,20.61738,3.580692,-1.712162,0,0,28/09/2020 04:27:35,560
-1134,3,2,9.021513,-7.100864,14.07951,0,0,28/09/2020 04:27:35,560
-1110,3,1,18.72436,38.96175,-10.60054,0,3,28/09/2020 04:27:35,560
-1086,3,3,33.0057,-31.49611,37.84869,0,4,28/09/2020 04:27:35,560
-1062,3,3,6.847911,-7.557678,16.33343,0,0,28/09/2020 04:27:35,560
-1250,4,2,11.26529,-4.91355,0.5249094,0,0,28/09/2020 04:27:36,611
-1134,3,2,8.995687,-10.23472,15.83033,0,0,28/09/2020 04:27:36,611
-1110,3,1,4.514836,41.81612,-3.395914,0,3,28/09/2020 04:27:36,611
-1086,3,3,24.05271,-33.78001,44.30824,0,5,28/09/2020 04:27:36,611
-1062,3,3,10.90636,-18.57883,15.4693,0,0,28/09/2020 04:27:36,611
-1250,5,2,25.20371,-5.964684,-0.5957452,0,0,28/09/2020 04:27:37,662
-1134,4,2,18.0229,-7.274441,1.435346,0,0,28/09/2020 04:27:37,662
-1110,3,1,21.46468,34.91998,4.813407,0,3,28/09/2020 04:27:37,662
-1086,4,4,28.54251,-35.01881,47.49707,0,5,28/09/2020 04:27:37,662
-1062,3,4,14.04515,-9.007938,22.41806,0,0,28/09/2020 04:27:37,662
-1250,5,2,16.02116,-1.477637,2.146444,0,0,28/09/2020 04:27:38,713
-1134,4,2,22.91581,3.401735,1.088977,0,0,28/09/2020 04:27:38,713
-1110,4,1,14.66755,33.71724,3.493845,0,3,28/09/2020 04:27:38,713
-1086,4,4,22.68288,-37.13049,58.3638,0,5,28/09/2020 04:27:38,713
-1062,3,4,33.77073,-10.81431,24.25173,0,0,28/09/2020 04:27:38,713
-1250,5,2,8.677589,7.426847,16.23608,0,0,28/09/2020 04:27:39,764
-1134,5,2,10.22262,8.221531,-1.719073,0,0,28/09/2020 04:27:39,764
-1110,5,1,30.09511,40.7005,9.010372,0,3,28/09/2020 04:27:39,764
-1086,5,4,4.777619,-35.79607,66.70903,0,5,28/09/2020 04:27:39,764
-1062,3,4,22.45225,-12.83618,28.78871,0,0,28/09/2020 04:27:39,764
-1250,5,2,17.98645,3.734038,24.72567,0,0,28/09/2020 04:27:40,815
-1134,7,2,10.38577,7.878671,-19.16537,0,0,28/09/2020 04:27:40,815
-1110,5,1,7.791313,41.4264,8.605031,0,3,28/09/2020 04:27:40,815
-1086,5,4,3.237992,-36.34924,55.08994,0,6,28/09/2020 04:27:40,815
-1062,3,4,25.17861,-14.33138,28.40632,0,0,28/09/2020 04:27:40,815
-1250,5,2,9.983548,4.024552,21.6694,0,0,28/09/2020 04:27:41,866
-1134,7,2,9.006588,13.33891,-18.48973,0,0,28/09/2020 04:27:41,866
-1110,6,1,7.094113,46.64721,0.3441223,0,3,28/09/2020 04:27:41,866
-1086,5,4,16.89752,-22.04567,55.83149,0,6,28/09/2020 04:27:41,866
-1062,3,4,30.99713,-11.43878,32.13543,0,0,28/09/2020 04:27:41,866
-1250,5,3,27.3912,7.333261,17.32666,0,0,28/09/2020 04:27:42,917
-1134,7,2,20.58632,7.541552,-15.1061,0,0,28/09/2020 04:27:42,917
-1110,6,1,7.81074,35.57191,2.651116,0,3,28/09/2020 04:27:42,917
-1086,5,4,24.23014,-27.58872,51.46806,0,6,28/09/2020 04:27:42,917
-1062,3,4,18.04214,-4.384448,17.48348,0,0,28/09/2020 04:27:42,917
-1250,5,3,13.01164,-8.16037,28.60221,0,0,28/09/2020 04:27:43,968
-1134,7,2,20.29295,21.30458,-10.60583,0,0,28/09/2020 04:27:43,968
-1110,6,1,12.05546,40.37497,-12.75974,0,3,28/09/2020 04:27:43,968
-1086,5,5,4.869646,-24.74227,43.12591,0,6,28/09/2020 04:27:43,968
-1062,3,4,22.28498,-3.377285,15.75536,0,0,28/09/2020 04:27:43,968
-1250,5,3,16.61842,-6.704651,23.45801,0,0,28/09/2020 04:27:44,1019
-1134,8,2,14.11556,19.08256,-4.907454,0,1,28/09/2020 04:27:44,1019
-1110,6,1,20.25512,36.32785,-9.074607,0,3,28/09/2020 04:27:44,1019
-1086,6,5,15.39853,-15.82781,42.13634,0,6,28/09/2020 04:27:44,1019
-1062,3,4,18.31945,3.285467,27.58205,0,0,28/09/2020 04:27:44,1019
-1250,5,3,14.57373,-0.05382887,16.96856,0,0,28/09/2020 04:27:45,1070
-1134,9,2,3.728398,27.36974,-12.52545,0,1,28/09/2020 04:27:45,1070
-1110,6,1,14.73922,33.4118,-16.38276,0,3,28/09/2020 04:27:45,1070
-1086,6,5,21.7687,-21.91398,53.15248,0,8,28/09/2020 04:27:45,1070
-1062,4,4,10.46943,-4.366239,35.05783,0,0,28/09/2020 04:27:45,1070
-1250,5,3,24.42134,0.9632987,19.60775,0,0,28/09/2020 04:27:46,1121
-1134,9,2,7.517143,34.60837,-10.22568,0,1,28/09/2020 04:27:46,1121
-1110,6,1,22.71038,38.94902,-16.67397,0,3,28/09/2020 04:27:46,1121
-1086,6,6,4.825339,-15.08819,52.09778,0,8,28/09/2020 04:27:46,1121
-1062,4,4,11.66852,0.09508087,33.96452,0,0,28/09/2020 04:27:46,1121
-1250,5,4,11.397,-10.85573,15.643,0,0,28/09/2020 04:27:47,1172
-1134,9,2,13.54643,29.96089,-16.77089,0,1,28/09/2020 04:27:47,1172
-1110,7,1,13.74307,36.23375,-8.893369,0,3,28/09/2020 04:27:47,1172
-1086,6,6,10.03768,-10.07654,56.86582,0,8,28/09/2020 04:27:47,1172
-1062,4,4,19.69689,12.67873,31.78912,0,1,28/09/2020 04:27:47,1172
-1250,5,4,21.89709,-17.57932,15.76281,0,0,28/09/2020 04:27:48,1223
-1134,9,2,25.05516,37.25697,-20.96807,0,1,28/09/2020 04:27:48,1223
-1110,7,1,3.977627,43.13216,-15.2178,0,3,28/09/2020 04:27:48,1223
-1086,6,6,18.74693,-19.79751,54.90711,0,8,28/09/2020 04:27:48,1223
-1062,4,5,16.89342,3.92539,31.75717,0,1,28/09/2020 04:27:48,1223
-1250,5,4,25.51207,-11.27982,15.22769,0,0,28/09/2020 04:27:49,1274
-1134,9,2,9.752258,28.30087,-21.88151,0,1,28/09/2020 04:27:49,1274
-1110,8,2,1.01957,47.77396,-11.33825,0,3,28/09/2020 04:27:49,1274
-1086,6,6,14.20568,-20.14124,56.40937,0,8,28/09/2020 04:27:49,1274
-1062,4,5,15.05688,1.162961,29.78331,0,1,28/09/2020 04:27:49,1274
-1250,5,4,25.41576,-13.18613,20.80707,0,0,28/09/2020 04:27:50,1325
-1134,9,3,13.31474,33.13098,-26.68291,0,1,28/09/2020 04:27:50,1325
-1110,8,2,6.831493,36.83126,-7.96419,0,3,28/09/2020 04:27:50,1325
-1086,7,6,26.09591,-13.7654,55.68874,0,8,28/09/2020 04:27:50,1325
-1062,4,5,22.17073,4.088386,22.31092,0,1,28/09/2020 04:27:50,1325
-1250,6,4,17.09545,-15.49643,12.13292,0,0,28/09/2020 04:27:51,1376
-1134,9,3,19.95701,30.62451,-18.9674,0,1,28/09/2020 04:27:51,1376
-1110,8,2,20.4357,32.93575,-15.72449,0,3,28/09/2020 04:27:51,1376
-1086,7,6,19.96045,-15.44652,54.96665,0,8,28/09/2020 04:27:51,1376
-1062,4,5,14.21468,8.35555,24.27469,0,1,28/09/2020 04:27:51,1376
-1250,8,4,21.5441,-13.09325,14.17274,0,0,28/09/2020 04:27:52,1427
-1134,9,3,15.67509,27.7284,-26.19424,0,1,28/09/2020 04:27:52,1427
-1110,8,2,3.012037,36.1985,-12.97191,0,3,28/09/2020 04:27:52,1427
-1086,7,6,10.86429,-20.90112,57.01715,0,8,28/09/2020 04:27:52,1427
-1062,4,5,18.45992,0.9907244,23.0462,0,1,28/09/2020 04:27:52,1427
-1250,8,4,21.0303,-13.4192,20.22944,0,0,28/09/2020 04:27:53,1478
-1134,9,4,13.21058,33.97962,-19.34473,0,1,28/09/2020 04:27:53,1478
-1110,8,2,19.96105,43.98817,-2.489789,0,3,28/09/2020 04:27:53,1478
-1086,7,6,34.88325,-30.29192,45.53378,0,8,28/09/2020 04:27:53,1478
-1062,4,5,11.78664,-4.552186,17.12641,0,1,28/09/2020 04:27:53,1478
-1250,8,5,27.63705,-14.13899,14.66043,0,0,28/09/2020 04:27:54,1529
-1134,9,4,31.22272,26.07759,-18.3305,0,1,28/09/2020 04:27:54,1529
-1110,8,2,11.03518,34.96767,-5.100881,0,3,28/09/2020 04:27:54,1529
-1086,7,6,8.539046,-32.34336,50.86772,0,8,28/09/2020 04:27:54,1529
-1062,4,5,19.49649,-5.452246,13.66508,0,1,28/09/2020 04:27:54,1529
-1250,8,5,12.28514,-13.98102,12.20178,0,0,28/09/2020 04:27:55,1580
-1134,9,4,11.24713,30.00964,-16.39199,0,1,28/09/2020 04:27:55,1580
-1110,8,2,7.86167,37.53746,-14.48086,0,3,28/09/2020 04:27:55,1580
-1086,7,6,20.01247,-32.86483,60.13296,0,8,28/09/2020 04:27:55,1580
-1062,4,5,16.98933,1.005146,12.06864,0,1,28/09/2020 04:27:55,1580
-1250,8,5,12.71451,-9.110235,12.64592,0,0,28/09/2020 04:27:56,1631
